TradableInstrumentAlphaCode,LogicalBusinessDay,BuySellIndicator,CountOfTrades
MMG,2017/01/20,B,8
MMG,2017/01/20,S,6
MMI,2017/01/20,B,1065
MMI,2017/01/20,S,654
MMP,2017/01/20,S,1
MND,2017/01/20,B,1984
MND,2017/01/20,S,1411
MNP,2017/01/20,B,1150
MNP,2017/01/20,S,1099
MNY,2017/01/20,B,4
MNY,2017/01/20,S,1
MPT,2017/01/20,B,68
MPT,2017/01/20,S,140
MRF,2017/01/20,B,138
MRF,2017/01/20,S,42
MRP,2017/01/20,B,1857
MRP,2017/01/20,S,1626
MSM,2017/01/20,B,330
MSM,2017/01/20,S,595
MSP,2017/01/20,B,22
MSP,2017/01/20,S,55
MST,2017/01/20,B,2
MTA,2017/01/20,B,26
MTA,2017/01/20,S,24
MTN,2017/01/20,B,2351
MTN,2017/01/20,S,2466
MTNIHM,2017/01/20,B,1
MTNSBB,2017/01/20,B,1
MTNSBB,2017/01/20,S,2
MTNSBC,2017/01/20,B,1
MTNSBC,2017/01/20,S,2
MUR,2017/01/20,B,65
MUR,2017/01/20,S,104
MZR,2017/01/20,S,1
NBK,2017/01/20,S,1
NBKP,2017/01/20,B,2
NBKP,2017/01/20,S,4
NED,2017/01/20,B,752
NED,2017/01/20,S,693
NEP,2017/01/20,B,353
NEP,2017/01/20,S,748
NEWEUR,2017/01/20,S,1
NEWFSA,2017/01/20,S,3
NEWGBP,2017/01/20,B,1
NEWGBP,2017/01/20,S,1
NEWPLT,2017/01/20,S,1
NEWSLV,2017/01/20,S,2
NEWUSD,2017/01/20,S,2
NFEMOM,2017/01/20,B,1
NFEMOM,2017/01/20,S,8
NFGOVI,2017/01/20,B,8
NFGOVI,2017/01/20,S,4
NFILBI,2017/01/20,B,3
NFILBI,2017/01/20,S,3
NFSH40,2017/01/20,B,1
NFSH40,2017/01/20,S,2
NFSWIX,2017/01/20,B,1
NFSWIX,2017/01/20,S,4
NFTRCI,2017/01/20,B,4
NFTRCI,2017/01/20,S,4
NGNGLD,2017/01/20,S,1
NGNPLD,2017/01/20,S,1
NGNPLT,2017/01/20,S,1
NGPLD,2017/01/20,B,4
NGPLD,2017/01/20,S,4
NGPLT,2017/01/20,B,4
NGPLT,2017/01/20,S,6
NHM,2017/01/20,B,247
NHM,2017/01/20,S,338
NIV,2017/01/20,B,17
NIV,2017/01/20,S,10
NPK,2017/01/20,B,278
NPK,2017/01/20,S,249
NPN,2017/01/20,B,2577
NPN,2017/01/20,S,3064
NT1,2017/01/20,B,1
NT1,2017/01/20,S,13
NTC,2017/01/20,B,539
NTC,2017/01/20,S,614
NTCP,2017/01/20,S,1
NVS,2017/01/20,B,5
NVS,2017/01/20,S,4
NWL,2017/01/20,B,15
NWL,2017/01/20,S,9
OCE,2017/01/20,B,10
OCE,2017/01/20,S,41
OCG,2017/01/20,S,1
OCT,2017/01/20,B,5
OCT,2017/01/20,S,14
OLG,2017/01/20,B,3
OLG,2017/01/20,S,1
OLM,2017/01/20,S,1
OML,2017/01/20,B,1966
OML,2017/01/20,S,1219
OMN,2017/01/20,B,115
OMN,2017/01/20,S,89
PAN,2017/01/20,B,51
PAN,2017/01/20,S,30
PCT,2017/01/20,S,6
PDN,2017/01/20,S,1
PET,2017/01/20,S,3
PFG,2017/01/20,B,929
PFG,2017/01/20,S,494
PGFP,2017/01/20,B,12
PGFP,2017/01/20,S,23
PGL,2017/01/20,B,1
PGL,2017/01/20,S,1
PGR,2017/01/20,B,215
PGR,2017/01/20,S,407
PHM,2017/01/20,B,6
PHM,2017/01/20,S,1
PHMN,2017/01/20,B,2
PHMN,2017/01/20,S,7
PIK,2017/01/20,B,483
PIK,2017/01/20,S,500
PNC,2017/01/20,B,65
PNC,2017/01/20,S,48
PPC,2017/01/20,B,364
PPC,2017/01/20,S,279
PPE,2017/01/20,B,2
PPE,2017/01/20,S,8
PSG,2017/01/20,B,281
PSG,2017/01/20,S,256
PSV,2017/01/20,B,6
PTXSPY,2017/01/20,S,5
PTXTEN,2017/01/20,B,8
PTXTEN,2017/01/20,S,6
QFH,2017/01/20,B,10
QFH,2017/01/20,S,21
RACP,2017/01/20,B,2
RACP,2017/01/20,S,2
RBP,2017/01/20,B,16
RBP,2017/01/20,S,36
RBX,2017/01/20,B,20
RBX,2017/01/20,S,58
RCL,2017/01/20,B,16
RCL,2017/01/20,S,5
RDF,2017/01/20,B,637
RDF,2017/01/20,S,746
RDFSTG,2017/01/20,B,1
RDFSTG,2017/01/20,S,2
RDI,2017/01/20,S,1
REB,2017/01/20,B,28
REB,2017/01/20,S,39
REI,2017/01/20,B,1858
REI,2017/01/20,S,1342
REM,2017/01/20,B,1556
REM,2017/01/20,S,1297
RES,2017/01/20,B,400
RES,2017/01/20,S,442
RFG,2017/01/20,B,86
RFG,2017/01/20,S,89
RLF,2017/01/20,B,33
RLF,2017/01/20,S,28
RLO,2017/01/20,B,195
RLO,2017/01/20,S,381
RMH,2017/01/20,B,1241
RMH,2017/01/20,S,1492
RMI,2017/01/20,B,838
RMI,2017/01/20,S,474
RNG,2017/01/20,S,1
ROC,2017/01/20,B,258
ROC,2017/01/20,S,135
RPL,2017/01/20,B,87
RPL,2017/01/20,S,80
S32,2017/01/20,B,378
S32,2017/01/20,S,217
SAC,2017/01/20,B,88
SAC,2017/01/20,S,65
SAP,2017/01/20,B,1141
SAP,2017/01/20,S,1453
SAR,2017/01/20,S,1
SBACI,2017/01/20,B,1
SBACOP,2017/01/20,B,1
SBACOP,2017/01/20,S,1
SBAEI,2017/01/20,B,1
SBAG1,2017/01/20,B,2
SBAOIL,2017/01/20,B,3
SBAOIL,2017/01/20,S,1
SBAPD1,2017/01/20,B,2
SBAPL1,2017/01/20,B,2
SBAS1,2017/01/20,B,2
SBAS1,2017/01/20,S,1
SBAWHT,2017/01/20,B,1
SBK,2017/01/20,B,2925
SBK,2017/01/20,S,2777
SBKIHK,2017/01/20,S,3
SBPP,2017/01/20,B,13
SBPP,2017/01/20,S,20
SCD,2017/01/20,B,26
SCD,2017/01/20,S,12
SCL,2017/01/20,B,14
SCL,2017/01/20,S,10
SCP,2017/01/20,B,15
SCP,2017/01/20,S,50
SEA,2017/01/20,B,1
SEA,2017/01/20,S,2
SEP,2017/01/20,B,48
SEP,2017/01/20,S,39
SFN,2017/01/20,B,2
SFN,2017/01/20,S,1
SFNP,2017/01/20,B,1
SGL,2017/01/20,B,2068
SGL,2017/01/20,S,1712
SGLSBC,2017/01/20,B,1
SGLSBC,2017/01/20,S,2
SGLSBD,2017/01/20,B,1
SGLSBD,2017/01/20,S,5
SGLSTA,2017/01/20,B,1
SGLSTA,2017/01/20,S,3
SHFF,2017/01/20,B,11
SHFF,2017/01/20,S,8
SHP,2017/01/20,B,6555
SHP,2017/01/20,S,4977
SHPCB,2017/01/20,S,1
SHPIHH,2017/01/20,B,2
SHPIHH,2017/01/20,S,9
SIPBEE,2017/01/20,S,3
SLA,2017/01/20,S,1
SLM,2017/01/20,B,888
SLM,2017/01/20,S,743
SNB,2017/01/20,S,1
SNH,2017/01/20,B,2711
SNH,2017/01/20,S,2828
SNHIHA,2017/01/20,B,4
SNHIHA,2017/01/20,S,3
SNHSTA,2017/01/20,B,3
SNHSTA,2017/01/20,S,7
SNM,2017/01/20,S,1
SNT,2017/01/20,B,59
SNT,2017/01/20,S,64
SNU,2017/01/20,B,13
SNU,2017/01/20,S,7
SNV,2017/01/20,B,14
SNV,2017/01/20,S,7
SOH,2017/01/20,S,1
SOL,2017/01/20,B,1335
SOL,2017/01/20,S,1711
SOLBE1,2017/01/20,B,1
SOLSBB,2017/01/20,B,2
SOLSBB,2017/01/20,S,4
SOV,2017/01/20,S,3
SPG,2017/01/20,B,163
SPG,2017/01/20,S,170
SPP,2017/01/20,B,727
SPP,2017/01/20,S,715
SRE,2017/01/20,B,14
SRE,2017/01/20,S,33
SRH,2017/01/20,S,1
SSK,2017/01/20,B,4
SSK,2017/01/20,S,1
SSS,2017/01/20,B,5
SSS,2017/01/20,S,6
STAN40,2017/01/20,S,3
STANSX,2017/01/20,B,1
STANSX,2017/01/20,S,3
STP,2017/01/20,B,22
STP,2017/01/20,S,18
STPROP,2017/01/20,B,2
STPROP,2017/01/20,S,6
STX40,2017/01/20,B,38
STX40,2017/01/20,S,35
STXDIV,2017/01/20,B,8
STXDIV,2017/01/20,S,9
STXFIN,2017/01/20,B,6
STXFIN,2017/01/20,S,9
STXIND,2017/01/20,B,9
STXIND,2017/01/20,S,5
STXRAF,2017/01/20,B,2
STXRAF,2017/01/20,S,5
STXRES,2017/01/20,B,9
STXRES,2017/01/20,S,11
STXSWX,2017/01/20,B,4
STXSWX,2017/01/20,S,7
SUI,2017/01/20,B,114
SUI,2017/01/20,S,267
SUR,2017/01/20,B,2
SUR,2017/01/20,S,13
SVB,2017/01/20,B,5
SVB,2017/01/20,S,2
SYG,2017/01/20,B,5
TAD,2017/01/20,S,1
TAS,2017/01/20,B,23
TAS,2017/01/20,S,63
TAW,2017/01/20,B,1
TAW,2017/01/20,S,2
TBG,2017/01/20,B,11
TBG,2017/01/20,S,12
TBS,2017/01/20,B,1673
TBS,2017/01/20,S,1511
TCP,2017/01/20,B,58
TCP,2017/01/20,S,83
TDH,2017/01/20,B,4
TDH,2017/01/20,S,2
TEX,2017/01/20,B,39
TEX,2017/01/20,S,79
TFG,2017/01/20,B,943
TFG,2017/01/20,S,1091
THA,2017/01/20,B,13
THA,2017/01/20,S,3
TKG,2017/01/20,B,784
TKG,2017/01/20,S,905
TMT,2017/01/20,S,3
TON,2017/01/20,B,295
TON,2017/01/20,S,235
TOPSBM,2017/01/20,B,1
TOPSBR,2017/01/20,B,3
TOPSBR,2017/01/20,S,2
TOPSBS,2017/01/20,B,1
TOPSKA,2017/01/20,S,1
TOPSKM,2017/01/20,B,1
TOPSKO,2017/01/20,B,4
TOPSKO,2017/01/20,S,2
TOPSKR,2017/01/20,B,18
TOPSKR,2017/01/20,S,6
TOPSKS,2017/01/20,B,23
TOPSKS,2017/01/20,S,31
TOPTRI,2017/01/20,B,1
TOR,2017/01/20,B,1
TPC,2017/01/20,B,6
TRE,2017/01/20,B,42
TRE,2017/01/20,S,45
TRL,2017/01/20,B,1
TRU,2017/01/20,B,1132
TRU,2017/01/20,S,1569
TRW,2017/01/20,S,1
TSH,2017/01/20,B,453
TSH,2017/01/20,S,428
TSX,2017/01/20,B,2
TTO,2017/01/20,S,4
TUC,2017/01/20,S,1
TWR,2017/01/20,B,13
TWR,2017/01/20,S,7
VIS,2017/01/20,B,2
VIS,2017/01/20,S,1
VKE,2017/01/20,B,75
VKE,2017/01/20,S,71
VKN,2017/01/20,S,1
VLE,2017/01/20,B,2
VLE,2017/01/20,S,2
VMK,2017/01/20,B,7
VOD,2017/01/20,B,1251
VOD,2017/01/20,S,1012
VUN,2017/01/20,S,4
WBO,2017/01/20,B,629
WBO,2017/01/20,S,520
WEA,2017/01/20,S,1
WEZ,2017/01/20,B,12
WEZ,2017/01/20,S,9
WHL,2017/01/20,B,1465
WHL,2017/01/20,S,2212
WHLSBE,2017/01/20,S,1
WKF,2017/01/20,B,1
WNH,2017/01/20,S,2
WSL,2017/01/20,B,20
WSL,2017/01/20,S,25
YRK,2017/01/20,B,3
YRK,2017/01/20,S,4
YYLBEE,2017/01/20,B,14
YYLBEE,2017/01/20,S,13
ZA076,2017/01/20,B,1
ZA077,2017/01/20,B,1
ZA079,2017/01/20,B,1
ZED,2017/01/20,B,32
ZED,2017/01/20,S,45
ZPLP,2017/01/20,B,3
ZPLP,2017/01/20,S,1
ABSP,2017/01/23,B,6
ABSP,2017/01/23,S,11
ACG,2017/01/23,B,30
ACG,2017/01/23,S,59
ACL,2017/01/23,B,66
ACL,2017/01/23,S,57
ACT,2017/01/23,B,2
ACT,2017/01/23,S,5
ADE,2017/01/23,B,10
ADE,2017/01/23,S,3
ADH,2017/01/23,B,60
ADH,2017/01/23,S,104
ADI,2017/01/23,B,34
ADI,2017/01/23,S,33
ADR,2017/01/23,B,11
ADR,2017/01/23,S,11
AEE,2017/01/23,B,2
AEE,2017/01/23,S,3
AEG,2017/01/23,B,66
AEG,2017/01/23,S,42
AEL,2017/01/23,B,57
AEL,2017/01/23,S,23
AEN,2017/01/23,B,63
AEN,2017/01/23,S,24
AFE,2017/01/23,B,260
AFE,2017/01/23,S,197
AFH,2017/01/23,B,54
AFH,2017/01/23,S,95
AFT,2017/01/23,B,35
AFT,2017/01/23,S,33
AGL,2017/01/23,B,2430
AGL,2017/01/23,S,2519
AGLSBU,2017/01/23,S,3
AIP,2017/01/23,B,52
AIP,2017/01/23,S,56
AME,2017/01/23,B,2
AME,2017/01/23,S,1
AMS,2017/01/23,B,1988
AMS,2017/01/23,S,1395
ANG,2017/01/23,B,3644
ANG,2017/01/23,S,3349
ANGSBN,2017/01/23,B,1
ANGSBN,2017/01/23,S,3
ANGSBO,2017/01/23,B,3
ANGSBY,2017/01/23,B,1
ANH,2017/01/23,B,81
ANH,2017/01/23,S,130
ANM,2017/01/23,S,1
ANS,2017/01/23,B,5
ANS,2017/01/23,S,24
AOX,2017/01/23,S,1
APF,2017/01/23,B,21
APF,2017/01/23,S,10
APK,2017/01/23,B,5
APK,2017/01/23,S,13
APKP,2017/01/23,B,1
APKP,2017/01/23,S,1
APN,2017/01/23,B,2476
APN,2017/01/23,S,1348
ARA,2017/01/23,B,118
ARA,2017/01/23,S,64
ARI,2017/01/23,B,2225
ARI,2017/01/23,S,3299
ARL,2017/01/23,B,287
ARL,2017/01/23,S,545
ARO,2017/01/23,S,1
ART,2017/01/23,B,5
ART,2017/01/23,S,8
ASC,2017/01/23,B,78
ASC,2017/01/23,S,159
ASHINF,2017/01/23,B,4
ASHINF,2017/01/23,S,2
ASHMID,2017/01/23,B,7
ASHMID,2017/01/23,S,7
ASHT40,2017/01/23,B,5
ASHT40,2017/01/23,S,7
ASR,2017/01/23,B,425
ASR,2017/01/23,S,355
ATL,2017/01/23,S,1
ATT,2017/01/23,B,238
ATT,2017/01/23,S,227
AVI,2017/01/23,B,804
AVI,2017/01/23,S,385
AVL,2017/01/23,B,2
AVL,2017/01/23,S,2
AWA,2017/01/23,B,68
AWA,2017/01/23,S,68
BAT,2017/01/23,B,2414
BAT,2017/01/23,S,954
BATSBA,2017/01/23,S,1
BAU,2017/01/23,B,7
BAU,2017/01/23,S,14
BAW,2017/01/23,B,956
BAW,2017/01/23,S,1346
BCF,2017/01/23,B,3
BCF,2017/01/23,S,2
BDM,2017/01/23,B,2
BEL,2017/01/23,S,2
BGA,2017/01/23,B,4340
BGA,2017/01/23,S,4129
BID,2017/01/23,B,2684
BID,2017/01/23,S,1391
BIL,2017/01/23,B,1824
BIL,2017/01/23,S,1283
BLU,2017/01/23,B,400
BLU,2017/01/23,S,409
BRN,2017/01/23,B,10
BRN,2017/01/23,S,7
BSR,2017/01/23,B,3
BSR,2017/01/23,S,2
BSS,2017/01/23,B,1
BSS,2017/01/23,S,4
BTI,2017/01/23,B,2665
BTI,2017/01/23,S,1186
BTIIHG,2017/01/23,B,4
BTISTE,2017/01/23,B,3
BTISTE,2017/01/23,S,1
BVT,2017/01/23,B,2856
BVT,2017/01/23,S,2626
BVTIHC,2017/01/23,S,2
BWL,2017/01/23,B,1
BWL,2017/01/23,S,1
BWN,2017/01/23,B,18
BWN,2017/01/23,S,33
CCO,2017/01/23,B,550
CCO,2017/01/23,S,511
CFR,2017/01/23,B,2104
CFR,2017/01/23,S,1540
CGP,2017/01/23,B,6
CGR,2017/01/23,B,1
CGR,2017/01/23,S,10
CHP,2017/01/23,B,1
CHP,2017/01/23,S,3
CIL,2017/01/23,B,82
CIL,2017/01/23,S,89
CLH,2017/01/23,B,78
CLH,2017/01/23,S,49
CLI,2017/01/23,S,1
CLN,2017/01/23,S,1
CLR,2017/01/23,B,10
CLR,2017/01/23,S,30
CLS,2017/01/23,B,559
CLS,2017/01/23,S,301
CMH,2017/01/23,B,7
CMH,2017/01/23,S,3
CML,2017/01/23,B,374
CML,2017/01/23,S,480
CMO,2017/01/23,B,1
CMO,2017/01/23,S,1
CND,2017/01/23,S,1
COH,2017/01/23,B,200
COH,2017/01/23,S,246
COM,2017/01/23,B,5
CPI,2017/01/23,B,1270
CPI,2017/01/23,S,1224
CPIP,2017/01/23,B,3
CRD,2017/01/23,B,6
CRD,2017/01/23,S,11
CRG,2017/01/23,S,1
CRP,2017/01/23,B,4
CRP,2017/01/23,S,4
CSB,2017/01/23,B,48
CSB,2017/01/23,S,35
CSEW40,2017/01/23,B,2
CSEW40,2017/01/23,S,2
CSG,2017/01/23,B,1
CSG,2017/01/23,S,4
CSP500,2017/01/23,B,9
CSP500,2017/01/23,S,3
CTA,2017/01/23,B,2
CTOP50,2017/01/23,B,2
CUL,2017/01/23,S,1
CVH,2017/01/23,B,16
CVH,2017/01/23,S,29
CZA,2017/01/23,B,3
CZA,2017/01/23,S,5
DAW,2017/01/23,B,12
DAW,2017/01/23,S,8
DBCHIN,2017/01/23,S,1
DBEMER,2017/01/23,B,1
DBXEU,2017/01/23,B,7
DBXEU,2017/01/23,S,14
DBXJP,2017/01/23,B,3
DBXJP,2017/01/23,S,6
DBXUK,2017/01/23,B,3
DBXUK,2017/01/23,S,2
DBXUS,2017/01/23,B,15
DBXUS,2017/01/23,S,44
DBXWD,2017/01/23,B,19
DBXWD,2017/01/23,S,32
DCP,2017/01/23,B,74
DCP,2017/01/23,S,113
DCT,2017/01/23,S,1
DIA,2017/01/23,B,9
DIA,2017/01/23,S,1
DIVTRX,2017/01/23,B,2
DIVTRX,2017/01/23,S,5
DLT,2017/01/23,B,17
DLT,2017/01/23,S,18
DNB,2017/01/23,B,9
DNB,2017/01/23,S,8
DRD,2017/01/23,B,140
DRD,2017/01/23,S,82
DSBP,2017/01/23,B,6
DSBP,2017/01/23,S,2
DST,2017/01/23,B,26
DST,2017/01/23,S,37
DSY,2017/01/23,B,1750
DSY,2017/01/23,S,858
DTC,2017/01/23,B,227
DTC,2017/01/23,S,164
ECS,2017/01/23,B,1
ECS,2017/01/23,S,2
ELI,2017/01/23,B,29
ELI,2017/01/23,S,15
EMH,2017/01/23,B,1
EMH,2017/01/23,S,5
EMI,2017/01/23,B,56
EMI,2017/01/23,S,211
EMN,2017/01/23,S,9
ENX,2017/01/23,B,13
ENX,2017/01/23,S,18
ENXPLD,2017/01/23,S,1
EOH,2017/01/23,B,413
EOH,2017/01/23,S,427
EPE,2017/01/23,B,23
EPE,2017/01/23,S,18
EPP,2017/01/23,B,19
EPP,2017/01/23,S,23
EPS,2017/01/23,B,4
EPS,2017/01/23,S,2
EQU,2017/01/23,B,3
ESPIBI,2017/01/23,B,4
ESPIBI,2017/01/23,S,1
ESPIBM,2017/01/23,B,8
ESPIBM,2017/01/23,S,2
ESR,2017/01/23,B,2
ESR,2017/01/23,S,9
ETFGLD,2017/01/23,S,1
ETFPLT,2017/01/23,B,1
EXG,2017/01/23,S,5
EXX,2017/01/23,B,2776
EXX,2017/01/23,S,1142
FBR,2017/01/23,B,387
FBR,2017/01/23,S,154
FCR,2017/01/23,B,2
FCR,2017/01/23,S,19
FFA,2017/01/23,B,2051
FFA,2017/01/23,S,617
FFB,2017/01/23,B,1220
FFB,2017/01/23,S,466
FGL,2017/01/23,B,8
FGL,2017/01/23,S,12
FNB,2017/01/23,B,1
FSR,2017/01/23,B,3182
FSR,2017/01/23,S,3434
FSRP,2017/01/23,B,16
FSRP,2017/01/23,S,13
FSRSBL,2017/01/23,S,1
FSRSBM,2017/01/23,B,4
FSRSBM,2017/01/23,S,1
FST,2017/01/23,B,3
FST,2017/01/23,S,1
GAI,2017/01/23,B,1
GFI,2017/01/23,B,2550
GFI,2017/01/23,S,2342
GFISBD,2017/01/23,B,1
GFISBP,2017/01/23,B,2
GIVFIN,2017/01/23,S,1
GIVIND,2017/01/23,S,1
GIVISA,2017/01/23,S,3
GIVRES,2017/01/23,S,3
GLD,2017/01/23,B,27
GLD,2017/01/23,S,29
GLI,2017/01/23,B,1
GLN,2017/01/23,B,774
GLN,2017/01/23,S,402
GLPROP,2017/01/23,B,6
GLPROP,2017/01/23,S,1
GND,2017/01/23,B,161
GND,2017/01/23,S,220
GNDP,2017/01/23,S,9
GPB,2017/01/23,B,2
GPB,2017/01/23,S,1
GPL,2017/01/23,B,8
GPL,2017/01/23,S,27
GRF,2017/01/23,B,49
GRF,2017/01/23,S,28
GRP,2017/01/23,B,11
GRP,2017/01/23,S,8
GRT,2017/01/23,B,1576
GRT,2017/01/23,S,1229
HAR,2017/01/23,B,1047
HAR,2017/01/23,S,881
HARSTN,2017/01/23,B,2
HARSTN,2017/01/23,S,2
HCI,2017/01/23,B,38
HCI,2017/01/23,S,44
HDC,2017/01/23,B,34
HDC,2017/01/23,S,18
HLM,2017/01/23,B,142
HLM,2017/01/23,S,150
HMN,2017/01/23,B,29
HMN,2017/01/23,S,41
HPB,2017/01/23,B,8
HPB,2017/01/23,S,10
HSP,2017/01/23,B,77
HSP,2017/01/23,S,34
HUG,2017/01/23,B,2
HUG,2017/01/23,S,3
HWN,2017/01/23,S,12
HYP,2017/01/23,B,621
HYP,2017/01/23,S,474
IAP,2017/01/23,B,35
IAP,2017/01/23,S,44
IDQ,2017/01/23,B,1
IHL,2017/01/23,S,1
ILRP1,2017/01/23,B,2
ILRP1,2017/01/23,S,1
ILRP2,2017/01/23,B,1
IMP,2017/01/23,B,3063
IMP,2017/01/23,S,2378
IMPSBF,2017/01/23,S,1
IMPSBG,2017/01/23,B,3
IMPSBG,2017/01/23,S,1
ING,2017/01/23,S,1
INL,2017/01/23,B,1417
INL,2017/01/23,S,1365
INLP,2017/01/23,B,16
INLP,2017/01/23,S,5
INP,2017/01/23,B,840
INP,2017/01/23,S,583
INPR,2017/01/23,B,3
INPR,2017/01/23,S,14
IPF,2017/01/23,B,27
IPF,2017/01/23,S,27
IPL,2017/01/23,B,947
IPL,2017/01/23,S,770
ISA,2017/01/23,B,1
ISA,2017/01/23,S,6
ISB,2017/01/23,S,4
ITE,2017/01/23,B,31
ITE,2017/01/23,S,17
ITU,2017/01/23,B,1158
ITU,2017/01/23,S,695
IVD,2017/01/23,B,2
IVD,2017/01/23,S,1
IVT,2017/01/23,B,22
IVT,2017/01/23,S,32
IVTP,2017/01/23,B,2
IVTP,2017/01/23,S,4
IWE,2017/01/23,B,1
IWE,2017/01/23,S,1
JBL,2017/01/23,B,21
JBL,2017/01/23,S,11
JSE,2017/01/23,B,216
JSE,2017/01/23,S,565
KAP,2017/01/23,B,116
KAP,2017/01/23,S,104
KBO,2017/01/23,B,2
KBO,2017/01/23,S,3
KDV,2017/01/23,B,1
KEH,2017/01/23,B,5
KEH,2017/01/23,S,11
KFS,2017/01/23,S,1
KIO,2017/01/23,B,996
KIO,2017/01/23,S,1268
KST,2017/01/23,B,13
KST,2017/01/23,S,23
L2D,2017/01/23,B,2
L2D,2017/01/23,S,8
LAB,2017/01/23,B,5
LAB,2017/01/23,S,5
LBH,2017/01/23,B,327
LBH,2017/01/23,S,296
LEW,2017/01/23,B,202
LEW,2017/01/23,S,145
LHC,2017/01/23,B,2814
LHC,2017/01/23,S,1649
LON,2017/01/23,B,112
LON,2017/01/23,S,83
LVLTRX,2017/01/23,S,2
MAPPSG,2017/01/23,B,1
MDI,2017/01/23,S,7
MDP,2017/01/23,B,1
MDP,2017/01/23,S,2
MEI,2017/01/23,B,1384
MEI,2017/01/23,S,454
MEP,2017/01/23,S,1
MFL,2017/01/23,B,15
MFL,2017/01/23,S,13
MIM,2017/01/23,B,1
MIM,2017/01/23,S,1
MIX,2017/01/23,B,103
MIX,2017/01/23,S,27
MMG,2017/01/23,B,14
MMG,2017/01/23,S,16
MMI,2017/01/23,B,678
MMI,2017/01/23,S,810
MND,2017/01/23,B,2336
MND,2017/01/23,S,1973
MNP,2017/01/23,B,1997
MNP,2017/01/23,S,1586
MPT,2017/01/23,B,539
MPT,2017/01/23,S,168
MRF,2017/01/23,B,160
MRF,2017/01/23,S,72
MRP,2017/01/23,B,1066
MRP,2017/01/23,S,832
MRPSBB,2017/01/23,B,3
MSM,2017/01/23,B,270
MSM,2017/01/23,S,256
MSP,2017/01/23,B,67
MSP,2017/01/23,S,80
MST,2017/01/23,B,14
MST,2017/01/23,S,117
MTA,2017/01/23,B,21
MTA,2017/01/23,S,59
MTN,2017/01/23,B,2345
MTN,2017/01/23,S,2082
MTNSBB,2017/01/23,S,1
MTNSBC,2017/01/23,S,1
MUR,2017/01/23,B,106
MUR,2017/01/23,S,86
MZR,2017/01/23,B,1
MZR,2017/01/23,S,3
NBK,2017/01/23,S,1
NBKP,2017/01/23,B,14
NBKP,2017/01/23,S,18
NED,2017/01/23,B,1264
NED,2017/01/23,S,1738
NEP,2017/01/23,B,263
NEP,2017/01/23,S,483
NEWGBP,2017/01/23,B,3
NEWGBP,2017/01/23,S,2
NEWSLV,2017/01/23,B,1
NEWUSD,2017/01/23,B,5
NEWUSD,2017/01/23,S,3
NFEMOM,2017/01/23,B,4
NFEMOM,2017/01/23,S,2
NFGOVI,2017/01/23,B,3
NFGOVI,2017/01/23,S,11
NFILBI,2017/01/23,S,4
NFSH40,2017/01/23,B,1
NFSWIX,2017/01/23,S,3
NFTRCI,2017/01/23,B,1
NFTRCI,2017/01/23,S,6
NGNGLD,2017/01/23,S,1
NGNPLD,2017/01/23,S,1
NGNPLT,2017/01/23,S,1
NGPLD,2017/01/23,S,6
NGPLT,2017/01/23,B,2
NGPLT,2017/01/23,S,2
NHM,2017/01/23,B,407
NHM,2017/01/23,S,630
NIV,2017/01/23,B,14
NIV,2017/01/23,S,5
NPK,2017/01/23,B,760
NPK,2017/01/23,S,694
NPN,2017/01/23,B,4354
NPN,2017/01/23,S,3193
NPNIHE,2017/01/23,S,3
NPNSBL,2017/01/23,B,1
NPNSBL,2017/01/23,S,3
NT1,2017/01/23,B,2
NT1,2017/01/23,S,9
NTC,2017/01/23,B,1208
NTC,2017/01/23,S,1113
NTCP,2017/01/23,S,1
NVE,2017/01/23,S,1
NVS,2017/01/23,B,3
NVS,2017/01/23,S,3
NWL,2017/01/23,S,18
OAO,2017/01/23,S,5
OCE,2017/01/23,B,100
OCE,2017/01/23,S,72
OCG,2017/01/23,B,1
OCG,2017/01/23,S,1
OCT,2017/01/23,B,8
OCT,2017/01/23,S,33
OLG,2017/01/23,B,7
OLG,2017/01/23,S,2
OLM,2017/01/23,B,4
OLM,2017/01/23,S,1
OML,2017/01/23,B,2280
OML,2017/01/23,S,1226
OMN,2017/01/23,B,160
OMN,2017/01/23,S,191
PAN,2017/01/23,B,63
PAN,2017/01/23,S,24
PCT,2017/01/23,B,5
PCT,2017/01/23,S,4
PET,2017/01/23,B,8
PET,2017/01/23,S,7
PFG,2017/01/23,B,771
PFG,2017/01/23,S,545
PGFP,2017/01/23,B,6
PGFP,2017/01/23,S,13
PGL,2017/01/23,B,4
PGL,2017/01/23,S,8
PGR,2017/01/23,B,71
PGR,2017/01/23,S,90
PHM,2017/01/23,B,21
PHM,2017/01/23,S,5
PHMN,2017/01/23,B,27
PHMN,2017/01/23,S,29
PIK,2017/01/23,B,440
PIK,2017/01/23,S,550
PNC,2017/01/23,B,64
PNC,2017/01/23,S,30
PPC,2017/01/23,B,588
PPC,2017/01/23,S,555
PPE,2017/01/23,B,3
PREFTX,2017/01/23,B,2
PREFTX,2017/01/23,S,4
PSG,2017/01/23,B,155
PSG,2017/01/23,S,135
PTXSPY,2017/01/23,S,4
PTXTEN,2017/01/23,B,5
PTXTEN,2017/01/23,S,27
QFH,2017/01/23,B,10
QFH,2017/01/23,S,7
RACP,2017/01/23,B,1
RACP,2017/01/23,S,1
RBP,2017/01/23,B,21
