TradableInstrumentAlphaCode,LogicalBusinessDay,BuySellIndicator,CountOfTrades
HLM,2014/07/10,S,76
HPA,2014/07/10,B,15
HPA,2014/07/10,S,27
HPB,2014/07/10,B,1
HSP,2014/07/10,B,4
HSP,2014/07/10,S,5
HWN,2014/07/10,B,7
HWN,2014/07/10,S,15
HYP,2014/07/10,B,423
HYP,2014/07/10,S,490
IAP,2014/07/10,B,8
IAP,2014/07/10,S,13
ILA,2014/07/10,B,1
ILA,2014/07/10,S,2
ILRP1,2014/07/10,B,1
ILV,2014/07/10,B,46
ILV,2014/07/10,S,63
IMP,2014/07/10,B,1336
IMP,2014/07/10,S,1986
IMPSBJ,2014/07/10,B,1
IMPSBJ,2014/07/10,S,1
ING,2014/07/10,B,1
ING,2014/07/10,S,1
INL,2014/07/10,B,1107
INL,2014/07/10,S,916
INLP,2014/07/10,B,3
INLP,2014/07/10,S,8
INP,2014/07/10,B,804
INP,2014/07/10,S,812
INPR,2014/07/10,B,4
INPR,2014/07/10,S,5
IPF,2014/07/10,B,1
IPF,2014/07/10,S,4
IPL,2014/07/10,B,1337
IPL,2014/07/10,S,2905
IPLIHF,2014/07/10,S,3
IPLP,2014/07/10,B,3
ISA,2014/07/10,B,6
ISA,2014/07/10,S,3
ISB,2014/07/10,S,1
ITE,2014/07/10,S,3
ITU,2014/07/10,B,487
ITU,2014/07/10,S,695
IVD,2014/07/10,S,1
IVT,2014/07/10,B,76
IVT,2014/07/10,S,31
IWE,2014/07/10,S,2
JBL,2014/07/10,B,3
JBL,2014/07/10,S,4
JDG,2014/07/10,B,12
JDG,2014/07/10,S,36
JSC,2014/07/10,B,7
JSC,2014/07/10,S,4
JSE,2014/07/10,B,87
JSE,2014/07/10,S,250
KAP,2014/07/10,B,91
KAP,2014/07/10,S,72
KEH,2014/07/10,B,13
KEH,2014/07/10,S,17
KIO,2014/07/10,B,1750
KIO,2014/07/10,S,1880
KIOSBL,2014/07/10,B,2
KIOSBL,2014/07/10,S,1
KIOSBM,2014/07/10,B,2
KIOSBM,2014/07/10,S,1
KR,2014/07/10,B,1
KR,2014/07/10,S,1
KST,2014/07/10,B,8
KST,2014/07/10,S,12
LBH,2014/07/10,B,418
LBH,2014/07/10,S,348
LBHP,2014/07/10,S,2
LEW,2014/07/10,B,193
LEW,2014/07/10,S,195
LHC,2014/07/10,B,840
LHC,2014/07/10,S,734
LHG,2014/07/10,B,1
LHG,2014/07/10,S,1
LON,2014/07/10,B,483
LON,2014/07/10,S,1005
LVLTRX,2014/07/10,S,1
MAPPSG,2014/07/10,B,1
MAPPSP,2014/07/10,S,2
MAS,2014/07/10,B,2
MDC,2014/07/10,B,1000
MDC,2014/07/10,S,1213
MDI,2014/07/10,B,45
MDI,2014/07/10,S,25
MEY,2014/07/10,S,1
MFL,2014/07/10,B,4
MFL,2014/07/10,S,1
MIM,2014/07/10,B,1
MIM,2014/07/10,S,1
MIX,2014/07/10,B,5
MIX,2014/07/10,S,5
MMG,2014/07/10,B,8
MMG,2014/07/10,S,4
MMI,2014/07/10,B,909
MMI,2014/07/10,S,1014
MML,2014/07/10,B,13
MML,2014/07/10,S,15
MMP,2014/07/10,S,1
MND,2014/07/10,B,506
MND,2014/07/10,S,1083
MNP,2014/07/10,B,747
MNP,2014/07/10,S,646
MNY,2014/07/10,S,1
MPC,2014/07/10,B,642
MPC,2014/07/10,S,943
MPCSBP,2014/07/10,B,1
MPCSBP,2014/07/10,S,2
MPT,2014/07/10,B,51
MPT,2014/07/10,S,93
MRF,2014/07/10,B,21
MRF,2014/07/10,S,41
MRI,2014/07/10,S,1
MSM,2014/07/10,B,800
MSM,2014/07/10,S,878
MSP,2014/07/10,B,14
MSP,2014/07/10,S,11
MST,2014/07/10,B,2
MST,2014/07/10,S,7
MTA,2014/07/10,B,40
MTA,2014/07/10,S,187
MTN,2014/07/10,B,3348
MTN,2014/07/10,S,3961
MTNIHK,2014/07/10,B,5
MTNIHK,2014/07/10,S,6
MTNSBE,2014/07/10,B,2
MTNSBE,2014/07/10,S,1
MTNSBS,2014/07/10,B,1
MTNSTI,2014/07/10,S,1
MUR,2014/07/10,B,462
MUR,2014/07/10,S,408
NBK,2014/07/10,S,1
NBKP,2014/07/10,B,3
NBKP,2014/07/10,S,15
NCT,2014/07/10,S,1
NED,2014/07/10,B,1142
NED,2014/07/10,S,2475
NEP,2014/07/10,B,59
NEP,2014/07/10,S,87
NEWPLT,2014/07/10,B,1
NEWSLV,2014/07/10,B,4
NEWSLV,2014/07/10,S,1
NEWUSD,2014/07/10,B,3
NEWUSD,2014/07/10,S,1
NFEMOM,2014/07/10,B,2
NFEMOM,2014/07/10,S,3
NFGOVI,2014/07/10,B,4
NFGOVI,2014/07/10,S,1
NFILBI,2014/07/10,B,4
NFILBI,2014/07/10,S,2
NFSH40,2014/07/10,B,1
NFSH40,2014/07/10,S,1
NFSWIX,2014/07/10,B,3
NFSWIX,2014/07/10,S,2
NFTRCI,2014/07/10,B,3
NFTRCI,2014/07/10,S,1
NGPLD,2014/07/10,B,45
NGPLD,2014/07/10,S,11
NGPLT,2014/07/10,B,17
NGPLT,2014/07/10,S,10
NHM,2014/07/10,B,179
NHM,2014/07/10,S,384
NIV,2014/07/10,B,3
NIV,2014/07/10,S,2
NPK,2014/07/10,B,741
NPK,2014/07/10,S,669
NPN,2014/07/10,B,3679
NPN,2014/07/10,S,3891
NPNSBM,2014/07/10,B,33
NPNSBM,2014/07/10,S,4
NPNSBN,2014/07/10,B,1
NPNSBO,2014/07/10,B,1
NPNSBO,2014/07/10,S,7
NPNSBY,2014/07/10,B,5
NPNSBY,2014/07/10,S,2
NTC,2014/07/10,B,834
NTC,2014/07/10,S,1010
NTCP,2014/07/10,S,1
NUT,2014/07/10,B,1
NUT,2014/07/10,S,3
OAO,2014/07/10,B,4
OAO,2014/07/10,S,2
OCE,2014/07/10,B,35
OCE,2014/07/10,S,28
OCG,2014/07/10,S,1
OCT,2014/07/10,B,20
OCT,2014/07/10,S,5
OLG,2014/07/10,S,6
OLM,2014/07/10,S,1
OML,2014/07/10,B,525
OML,2014/07/10,S,1029
OMLSBN,2014/07/10,B,17
OMLSBN,2014/07/10,S,3
OMN,2014/07/10,B,104
OMN,2014/07/10,S,223
PAN,2014/07/10,B,108
PAN,2014/07/10,S,191
PCT,2014/07/10,B,8
PCT,2014/07/10,S,3
PDN,2014/07/10,S,1
PET,2014/07/10,B,10
PET,2014/07/10,S,11
PFG,2014/07/10,B,175
PFG,2014/07/10,S,146
PGFP,2014/07/10,B,2
PGFP,2014/07/10,S,27
PGL,2014/07/10,B,13
PGL,2014/07/10,S,10
PGR,2014/07/10,B,127
PGR,2014/07/10,S,123
PHM,2014/07/10,B,4
PHM,2014/07/10,S,7
PIK,2014/07/10,B,768
PIK,2014/07/10,S,681
PMM,2014/07/10,B,27
PMM,2014/07/10,S,2
PNC,2014/07/10,B,66
PNC,2014/07/10,S,53
POY,2014/07/10,B,1
POY,2014/07/10,S,1
PPC,2014/07/10,B,254
PPC,2014/07/10,S,385
PREFTX,2014/07/10,B,2
PREFTX,2014/07/10,S,6
PSG,2014/07/10,B,96
PSG,2014/07/10,S,124
PTXSPY,2014/07/10,B,1
PTXSPY,2014/07/10,S,4
PTXTEN,2014/07/10,B,2
PTXTEN,2014/07/10,S,4
PWK,2014/07/10,B,84
PWK,2014/07/10,S,70
RAFFIN,2014/07/10,S,1
RAFISA,2014/07/10,B,3
RAFISA,2014/07/10,S,2
RAFRES,2014/07/10,S,1
RBA,2014/07/10,B,2
RBA,2014/07/10,S,3
RBP,2014/07/10,B,9
RBP,2014/07/10,S,48
RBX,2014/07/10,B,68
RBX,2014/07/10,S,41
RCL,2014/07/10,B,20
RCL,2014/07/10,S,64
RDF,2014/07/10,B,599
RDF,2014/07/10,S,580
RDFIVD,2014/07/10,B,3
RDFIVD,2014/07/10,S,13
RDFSII,2014/07/10,S,1
RDFSTD,2014/07/10,S,1
RDI,2014/07/10,S,1
REB,2014/07/10,B,33
REB,2014/07/10,S,24
REI,2014/07/10,B,594
REI,2014/07/10,S,749
REM,2014/07/10,B,1292
REM,2014/07/10,S,1883
REMIHI,2014/07/10,B,1
RES,2014/07/10,B,291
RES,2014/07/10,S,358
RLF,2014/07/10,B,4
RLF,2014/07/10,S,6
RLO,2014/07/10,B,171
RLO,2014/07/10,S,174
RMBINF,2014/07/10,B,1
RMBINF,2014/07/10,S,4
RMBMID,2014/07/10,B,7
RMBMID,2014/07/10,S,6
RMBT40,2014/07/10,B,3
RMBT40,2014/07/10,S,7
RMH,2014/07/10,B,611
RMH,2014/07/10,S,865
RMI,2014/07/10,B,570
RMI,2014/07/10,S,743
RNG,2014/07/10,S,1
ROC,2014/07/10,S,2
RPL,2014/07/10,B,72
RPL,2014/07/10,S,18
RSG,2014/07/10,S,3
SAB,2014/07/10,B,2038
SAB,2014/07/10,S,1898
SABIHG,2014/07/10,B,1
SAC,2014/07/10,B,120
SAC,2014/07/10,S,93
SAP,2014/07/10,B,804
SAP,2014/07/10,S,1188
SBACI,2014/07/10,B,2
SBAEI,2014/07/10,B,2
SBAPD1,2014/07/10,B,1
SBAPD1,2014/07/10,S,1
SBAPL1,2014/07/10,B,1
SBAS1,2014/07/10,B,1
SBAS1,2014/07/10,S,2
SBK,2014/07/10,B,3893
SBK,2014/07/10,S,3320
SBKSBI,2014/07/10,S,2
SBPP,2014/07/10,S,11
SCL,2014/07/10,B,14
SCL,2014/07/10,S,5
SEP,2014/07/10,B,2
SEP,2014/07/10,S,5
SFN,2014/07/10,B,2
SFN,2014/07/10,S,8
SGA,2014/07/10,S,2
SGB,2014/07/10,S,1
SGL,2014/07/10,B,593
SGL,2014/07/10,S,917
SGLSBH,2014/07/10,B,2
SGLSBH,2014/07/10,S,6
SGLSBI,2014/07/10,B,5
SGLSBI,2014/07/10,S,4
SGLSTA,2014/07/10,B,1
SGLSTA,2014/07/10,S,2
SHF,2014/07/10,B,2081
SHF,2014/07/10,S,3349
SHFF,2014/07/10,B,1
SHFF,2014/07/10,S,6
SHP,2014/07/10,B,1481
SHP,2014/07/10,S,1123
SHPIHG,2014/07/10,S,1
SHPSBE,2014/07/10,B,2
SHPSBF,2014/07/10,S,1
SKJ,2014/07/10,B,17
SKJ,2014/07/10,S,1
SLA,2014/07/10,S,1
SLM,2014/07/10,B,1910
SLM,2014/07/10,S,2432
SNB,2014/07/10,B,1
SNB,2014/07/10,S,1
SNM,2014/07/10,S,1
SNT,2014/07/10,B,123
SNT,2014/07/10,S,141
SNU,2014/07/10,B,2
SNU,2014/07/10,S,1
SNV,2014/07/10,B,12
SNV,2014/07/10,S,11
SOL,2014/07/10,B,3063
SOL,2014/07/10,S,4070
SOLBE1,2014/07/10,S,5
SOLIHK,2014/07/10,B,7
SOLIHK,2014/07/10,S,7
SOLSBL,2014/07/10,S,7
SOLSBX,2014/07/10,B,2
SOV,2014/07/10,B,10
SOV,2014/07/10,S,63
SPG,2014/07/10,B,67
SPG,2014/07/10,S,131
SPP,2014/07/10,B,359
SPP,2014/07/10,S,683
SRH,2014/07/10,S,1
SRN,2014/07/10,B,4
SSK,2014/07/10,S,14
STAN40,2014/07/10,S,1
STANSX,2014/07/10,S,1
STPROP,2014/07/10,B,5
STPROP,2014/07/10,S,1
STX40,2014/07/10,B,65
STX40,2014/07/10,S,94
STXDIV,2014/07/10,B,6
STXDIV,2014/07/10,S,10
STXFIN,2014/07/10,B,9
STXFIN,2014/07/10,S,13
STXIND,2014/07/10,B,22
STXIND,2014/07/10,S,22
STXRAF,2014/07/10,B,6
STXRAF,2014/07/10,S,11
STXRES,2014/07/10,B,10
STXRES,2014/07/10,S,49
STXSWX,2014/07/10,B,1
STXSWX,2014/07/10,S,9
SUI,2014/07/10,B,63
SUI,2014/07/10,S,39
SUR,2014/07/10,B,2
SUR,2014/07/10,S,7
SWXTRI,2014/07/10,B,2
SYC,2014/07/10,B,6
SYC,2014/07/10,S,10
TAS,2014/07/10,B,3
TAS,2014/07/10,S,3
TBS,2014/07/10,B,1200
TBS,2014/07/10,S,1613
TCP,2014/07/10,B,13
TCP,2014/07/10,S,43
TFG,2014/07/10,B,1234
TFG,2014/07/10,S,1318
THA,2014/07/10,B,1
THA,2014/07/10,S,1
TKG,2014/07/10,B,1126
TKG,2014/07/10,S,952
TKGSTA,2014/07/10,S,1
TLM,2014/07/10,S,1
TMG,2014/07/10,B,3
TMG,2014/07/10,S,8
TON,2014/07/10,B,488
TON,2014/07/10,S,445
TOPDWA,2014/07/10,B,23
TOPDWA,2014/07/10,S,23
TOPDWR,2014/07/10,B,1
TOPDWR,2014/07/10,S,1
TOPDWY,2014/07/10,B,22
TOPDWY,2014/07/10,S,30
TOPSBL,2014/07/10,B,3
TOPSBL,2014/07/10,S,3
TOPSBR,2014/07/10,B,2
TOPSBT,2014/07/10,B,1
TOPSBT,2014/07/10,S,3
TOPSKX,2014/07/10,B,6
TOPSKX,2014/07/10,S,3
TOPTRI,2014/07/10,B,2
TOR,2014/07/10,B,6
TOR,2014/07/10,S,19
TPC,2014/07/10,B,3
TPC,2014/07/10,S,2
TRE,2014/07/10,B,96
TRE,2014/07/10,S,173
TRU,2014/07/10,B,513
TRU,2014/07/10,S,913
TRW,2014/07/10,S,1
TSH,2014/07/10,B,397
TSH,2014/07/10,S,114
TSX,2014/07/10,B,1
TSX,2014/07/10,S,6
TTO,2014/07/10,B,4
TTO,2014/07/10,S,1
TUC,2014/07/10,S,1
VIF,2014/07/10,B,11
VIF,2014/07/10,S,35
VIL,2014/07/10,B,15
VIL,2014/07/10,S,16
VIS,2014/07/10,B,1
VKE,2014/07/10,B,159
VKE,2014/07/10,S,333
VKEIVA,2014/07/10,B,1
VKEIVA,2014/07/10,S,2
VKN,2014/07/10,B,1
VKN,2014/07/10,S,1
VLE,2014/07/10,B,4
VLE,2014/07/10,S,5
VOD,2014/07/10,B,1325
VOD,2014/07/10,S,1936
VODIHB,2014/07/10,S,2
VODNIF,2014/07/10,B,2
VODNIF,2014/07/10,S,1
VODNNH,2014/07/10,S,1
VODSBE,2014/07/10,S,3
WBO,2014/07/10,B,166
WBO,2014/07/10,S,225
WEA,2014/07/10,S,1
WEZ,2014/07/10,B,8
WEZ,2014/07/10,S,14
WHL,2014/07/10,B,795
WHL,2014/07/10,S,1679
WHLSBF,2014/07/10,B,1
WHLSBP,2014/07/10,B,1
WSL,2014/07/10,B,10
WSL,2014/07/10,S,5
YRK,2014/07/10,B,7
ZED,2014/07/10,B,140
ZED,2014/07/10,S,51
ABL,2014/07/11,B,437
ABL,2014/07/11,S,476
ABLP,2014/07/11,B,4
ABLP,2014/07/11,S,2
ABLSBG,2014/07/11,B,12
ABSP,2014/07/11,B,6
ABSP,2014/07/11,S,7
ACE,2014/07/11,S,1
ACL,2014/07/11,B,204
ACL,2014/07/11,S,109
ACP,2014/07/11,B,183
ACP,2014/07/11,S,298
ACT,2014/07/11,B,12
ACT,2014/07/11,S,21
ADH,2014/07/11,B,10
ADH,2014/07/11,S,3
ADI,2014/07/11,B,24
ADI,2014/07/11,S,13
ADR,2014/07/11,B,7
ADR,2014/07/11,S,13
ADW,2014/07/11,B,11
ADW,2014/07/11,S,15
AEG,2014/07/11,B,261
AEG,2014/07/11,S,317
AER,2014/07/11,B,5
AER,2014/07/11,S,3
AFE,2014/07/11,B,197
AFE,2014/07/11,S,134
AFEP,2014/07/11,B,1
AFP,2014/07/11,B,349
AFP,2014/07/11,S,485
AFT,2014/07/11,B,40
AFT,2014/07/11,S,41
AFX,2014/07/11,B,37
AFX,2014/07/11,S,56
AGL,2014/07/11,B,1189
AGL,2014/07/11,S,1685
AGLSBD,2014/07/11,B,1
AGLSBV,2014/07/11,S,2
AIP,2014/07/11,B,154
AIP,2014/07/11,S,182
AME,2014/07/11,B,30
AME,2014/07/11,S,35
AMS,2014/07/11,B,814
AMS,2014/07/11,S,892
AMSSBJ,2014/07/11,B,1
ANA,2014/07/11,S,2
ANG,2014/07/11,B,622
ANG,2014/07/11,S,1386
ANGSBO,2014/07/11,S,1
ANM,2014/07/11,S,1
ANS,2014/07/11,B,5
ANS,2014/07/11,S,2
AOX,2014/07/11,S,1
APF,2014/07/11,B,2
APF,2014/07/11,S,2
APN,2014/07/11,B,806
APN,2014/07/11,S,1240
AQP,2014/07/11,B,20
AQP,2014/07/11,S,14
ARH,2014/07/11,B,59
ARH,2014/07/11,S,50
ARI,2014/07/11,B,748
ARI,2014/07/11,S,597
ARL,2014/07/11,B,136
ARL,2014/07/11,S,110
ART,2014/07/11,B,1
ART,2014/07/11,S,3
ASC,2014/07/11,B,6
ASC,2014/07/11,S,2
ASO,2014/07/11,S,1
ASR,2014/07/11,B,612
ASR,2014/07/11,S,490
ATL,2014/07/11,S,2
ATN,2014/07/11,B,18
ATN,2014/07/11,S,24
ATNP,2014/07/11,B,26
ATNP,2014/07/11,S,19
ATT,2014/07/11,B,62
ATT,2014/07/11,S,44
AVI,2014/07/11,B,329
AVI,2014/07/11,S,177
AVL,2014/07/11,B,4
AVL,2014/07/11,S,5
AWA,2014/07/11,B,20
AWA,2014/07/11,S,28
AWB,2014/07/11,B,9
AWB,2014/07/11,S,15
B2G,2014/07/11,S,1
BAT,2014/07/11,B,173
BAT,2014/07/11,S,193
BATP,2014/07/11,B,8
BATP,2014/07/11,S,7
BAW,2014/07/11,B,378
BAW,2014/07/11,S,546
BBET40,2014/07/11,B,4
BBET40,2014/07/11,S,3
BCF,2014/07/11,B,1
BCX,2014/07/11,B,17
BCX,2014/07/11,S,10
BEL,2014/07/11,B,5
BEL,2014/07/11,S,1
BGA,2014/07/11,B,927
BGA,2014/07/11,S,701
BGASBC,2014/07/11,B,1
BGASBC,2014/07/11,S,1
BGREEN,2014/07/11,B,1
BIL,2014/07/11,B,1009
BIL,2014/07/11,S,1066
BILSBH,2014/07/11,B,3
BILSBH,2014/07/11,S,5
BILSBS,2014/07/11,S,1
BLU,2014/07/11,B,147
BLU,2014/07/11,S,174
BMN,2014/07/11,S,1
BNPUSA,2014/07/11,B,2
BRN,2014/07/11,S,1
BRT,2014/07/11,B,6
BRT,2014/07/11,S,4
BSR,2014/07/11,B,4
BSR,2014/07/11,S,4
BSS,2014/07/11,B,11
BSS,2014/07/11,S,3
BTI,2014/07/11,B,1634
BTI,2014/07/11,S,874
BTISTC,2014/07/11,B,1
BTISTC,2014/07/11,S,1
BVT,2014/07/11,B,1188
BVT,2014/07/11,S,1012
BWH,2014/07/11,S,2
BWL,2014/07/11,S,1
CAT,2014/07/11,B,4
CAT,2014/07/11,S,8
CBH,2014/07/11,B,3
CCO,2014/07/11,B,253
CCO,2014/07/11,S,186
CDZ,2014/07/11,B,3
CDZ,2014/07/11,S,7
CFR,2014/07/11,B,690
CFR,2014/07/11,S,687
CFRSBJ,2014/07/11,B,4
CGR,2014/07/11,B,4
CGR,2014/07/11,S,7
CIL,2014/07/11,B,35
CIL,2014/07/11,S,24
CKS,2014/07/11,S,1
CLH,2014/07/11,B,18
CLH,2014/07/11,S,20
CLI,2014/07/11,B,1
CLI,2014/07/11,S,3
CLR,2014/07/11,B,179
CLR,2014/07/11,S,21
CLS,2014/07/11,B,290
CLS,2014/07/11,S,553
CMH,2014/07/11,B,17
CMH,2014/07/11,S,3
CML,2014/07/11,B,1191
CML,2014/07/11,S,842
CMO,2014/07/11,B,3
CMO,2014/07/11,S,2
CND,2014/07/11,S,3
COH,2014/07/11,B,18
COH,2014/07/11,S,78
COLRMB,2014/07/11,S,1
COM,2014/07/11,B,3
COM,2014/07/11,S,29
CPF,2014/07/11,B,279
CPF,2014/07/11,S,341
CPI,2014/07/11,B,23
CPI,2014/07/11,S,37
CRG,2014/07/11,B,1
CRG,2014/07/11,S,1
CSB,2014/07/11,B,44
CSB,2014/07/11,S,16
CSG,2014/07/11,S,6
CULP,2014/07/11,S,1
CVH,2014/07/11,B,23
CVH,2014/07/11,S,14
CVN,2014/07/11,S,1
CZA,2014/07/11,B,11
CZA,2014/07/11,S,3
DAW,2014/07/11,B,2
DAW,2014/07/11,S,26
DBAFRI,2014/07/11,B,2
DBCHIN,2014/07/11,B,2
DBEMER,2014/07/11,B,2
DBEMER,2014/07/11,S,2
DBNPNQ,2014/07/11,S,1
DBXEU,2014/07/11,B,17
DBXEU,2014/07/11,S,18
DBXJP,2014/07/11,B,4
DBXJP,2014/07/11,S,3
DBXUK,2014/07/11,B,11
DBXUK,2014/07/11,S,1
DBXUS,2014/07/11,B,14
DBXUS,2014/07/11,S,11
DBXWD,2014/07/11,B,21
DBXWD,2014/07/11,S,10
DCT,2014/07/11,B,17
DCT,2014/07/11,S,47
DGC,2014/07/11,B,6
DLT,2014/07/11,B,1
DLT,2014/07/11,S,1
DRD,2014/07/11,B,44
DRD,2014/07/11,S,29
DSBP,2014/07/11,B,8
DSBP,2014/07/11,S,3
DST,2014/07/11,B,155
DST,2014/07/11,S,57
DSY,2014/07/11,B,584
DSY,2014/07/11,S,543
DTA,2014/07/11,B,1
DTC,2014/07/11,B,140
DTC,2014/07/11,S,271
DYL,2014/07/11,S,1
ECS,2014/07/11,B,1
ECS,2014/07/11,S,4
EFG,2014/07/11,S,1
EHS,2014/07/11,B,2
ELI,2014/07/11,B,20
ELI,2014/07/11,S,15
ELR,2014/07/11,B,4
EMI,2014/07/11,B,96
EMI,2014/07/11,S,103
EOG,2014/07/11,S,1
EOH,2014/07/11,B,58
EOH,2014/07/11,S,41
EPS,2014/07/11,B,1
EQS,2014/07/11,B,266
EQS,2014/07/11,S,60
EQU,2014/07/11,B,5
EQU,2014/07/11,S,1
ESR,2014/07/11,B,2
ESR,2014/07/11,S,4
ETFPLD,2014/07/11,B,21
ETFPLD,2014/07/11,S,2
EXX,2014/07/11,B,1649
EXX,2014/07/11,S,1000
EXXSBL,2014/07/11,B,2
FBR,2014/07/11,B,44
FBR,2014/07/11,S,33
FDP,2014/07/11,B,23
FDP,2014/07/11,S,14
FFA,2014/07/11,B,12
FFA,2014/07/11,S,13
FFB,2014/07/11,B,13
FFB,2014/07/11,S,4
FGL,2014/07/11,B,7
FGL,2014/07/11,S,18
FPT,2014/07/11,B,206
FPT,2014/07/11,S,99
FSE,2014/07/11,S,6
FSR,2014/07/11,B,1426
FSR,2014/07/11,S,1058
FSRP,2014/07/11,B,9
FSRP,2014/07/11,S,17
FSRSBB,2014/07/11,B,1
FST,2014/07/11,S,1
FSY,2014/07/11,S,1
FWX,2014/07/11,B,1
FWX,2014/07/11,S,1
GFI,2014/07/11,B,1409
GFI,2014/07/11,S,549
GFISBF,2014/07/11,S,1
GFISBQ,2014/07/11,B,1
GFISBQ,2014/07/11,S,5
GGC,2014/07/11,S,1
GGM,2014/07/11,B,1
GGM,2014/07/11,S,1
GIJ,2014/07/11,B,1
GIJ,2014/07/11,S,1
GLD,2014/07/11,B,9
GLD,2014/07/11,S,42
GLN,2014/07/11,B,283
GLN,2014/07/11,S,194
GND,2014/07/11,B,152
GND,2014/07/11,S,212
GOLDEN,2014/07/11,B,1
GOLDEN,2014/07/11,S,3
GPL,2014/07/11,B,6
GPL,2014/07/11,S,16
GRF,2014/07/11,B,210
GRF,2014/07/11,S,288
GRT,2014/07/11,B,746
GRT,2014/07/11,S,608
GRTIVE,2014/07/11,S,1
HAR,2014/07/11,B,388
HAR,2014/07/11,S,397
HARSBG,2014/07/11,S,1
HCI,2014/07/11,B,63
HCI,2014/07/11,S,57
HDC,2014/07/11,B,36
HDC,2014/07/11,S,38
HLM,2014/07/11,B,154
HLM,2014/07/11,S,268
HPA,2014/07/11,B,2
HPA,2014/07/11,S,2
HPB,2014/07/11,B,3
HPB,2014/07/11,S,1
HSP,2014/07/11,B,14
HSP,2014/07/11,S,26
HWN,2014/07/11,S,1
HYP,2014/07/11,B,250
HYP,2014/07/11,S,214
IAP,2014/07/11,B,2
IAP,2014/07/11,S,8
ILA,2014/07/11,B,15
ILA,2014/07/11,S,17
ILRP1,2014/07/11,B,2
ILV,2014/07/11,B,86
ILV,2014/07/11,S,146
IMP,2014/07/11,B,1091
IMP,2014/07/11,S,1034
IMPCB,2014/07/11,B,1
IMPSBI,2014/07/11,S,1
IMPSBJ,2014/07/11,B,2
ING,2014/07/11,S,3
INL,2014/07/11,B,722
INL,2014/07/11,S,684
INLP,2014/07/11,B,9
INLP,2014/07/11,S,3
INP,2014/07/11,B,1109
INP,2014/07/11,S,500
INPR,2014/07/11,B,11
INPR,2014/07/11,S,8
IPF,2014/07/11,B,1
IPF,2014/07/11,S,3
IPL,2014/07/11,B,1232
IPL,2014/07/11,S,662
IPLP,2014/07/11,B,4
IPS,2014/07/11,S,1
ISA,2014/07/11,S,1
ISB,2014/07/11,B,3
ITE,2014/07/11,B,2
ITE,2014/07/11,S,1
ITU,2014/07/11,B,733
ITU,2014/07/11,S,541
IVD,2014/07/11,S,1
IVT,2014/07/11,B,125
IVT,2014/07/11,S,248
IVTP,2014/07/11,B,6
IVTP,2014/07/11,S,3
IWE,2014/07/11,S,2
JBL,2014/07/11,B,24
JBL,2014/07/11,S,15
JDG,2014/07/11,B,19
JDG,2014/07/11,S,20
JSC,2014/07/11,B,15
JSC,2014/07/11,S,6
JSE,2014/07/11,B,106
JSE,2014/07/11,S,174
KAP,2014/07/11,B,77
KAP,2014/07/11,S,45
KEH,2014/07/11,B,4
KEH,2014/07/11,S,7
KIO,2014/07/11,B,2284
KIO,2014/07/11,S,1116
KIONII,2014/07/11,B,10
KIONII,2014/07/11,S,3
KIOSBL,2014/07/11,B,1
KIOSBL,2014/07/11,S,2
KIOSBM,2014/07/11,B,1
KIOSBM,2014/07/11,S,2
KST,2014/07/11,B,18
KST,2014/07/11,S,28
LAB,2014/07/11,S,4
LBH,2014/07/11,B,237
LBH,2014/07/11,S,302
LEW,2014/07/11,B,278
LEW,2014/07/11,S,291
LHC,2014/07/11,B,772
LHC,2014/07/11,S,357
LHG,2014/07/11,B,4
LHG,2014/07/11,S,1
LON,2014/07/11,B,420
LON,2014/07/11,S,484
MAPPSG,2014/07/11,S,1
MAPPSP,2014/07/11,S,1
MAS,2014/07/11,B,1
MDC,2014/07/11,B,888
MDC,2014/07/11,S,674
MDI,2014/07/11,B,5
MDI,2014/07/11,S,4
MEY,2014/07/11,S,1
MFL,2014/07/11,B,10
MFL,2014/07/11,S,4
MIM,2014/07/11,S,1
MIX,2014/07/11,S,8
MMG,2014/07/11,B,4
MMG,2014/07/11,S,6
MMI,2014/07/11,B,378
MMI,2014/07/11,S,472
MND,2014/07/11,B,472
MND,2014/07/11,S,589
MNP,2014/07/11,B,750
MNP,2014/07/11,S,536
MOR,2014/07/11,B,8
MPC,2014/07/11,B,821
MPC,2014/07/11,S,564
MPCSBP,2014/07/11,B,6
MPCSBP,2014/07/11,S,1
MPT,2014/07/11,B,119
MPT,2014/07/11,S,70
MRF,2014/07/11,B,12
MRF,2014/07/11,S,40
MRI,2014/07/11,B,8
MRI,2014/07/11,S,3
MSM,2014/07/11,B,2294
MSM,2014/07/11,S,527
MSP,2014/07/11,B,3
MSP,2014/07/11,S,5
MST,2014/07/11,B,1
MTA,2014/07/11,B,13
MTA,2014/07/11,S,37
MTN,2014/07/11,B,2790
MTN,2014/07/11,S,2044
MTNIHK,2014/07/11,S,1
MTNSBE,2014/07/11,B,1
MTNSBE,2014/07/11,S,1
MUR,2014/07/11,B,905
MUR,2014/07/11,S,670
NBK,2014/07/11,S,1
NBKP,2014/07/11,B,15
NBKP,2014/07/11,S,4
NED,2014/07/11,B,1160
NED,2014/07/11,S,2050
NEP,2014/07/11,B,58
NEP,2014/07/11,S,27
NEWEUR,2014/07/11,B,1
NEWPLT,2014/07/11,B,1
NEWPLT,2014/07/11,S,1
NEWSLV,2014/07/11,B,1
