TradableInstrumentAlphaCode,LogicalBusinessDay,BuySellIndicator,CountOfTrades
IVD,2013/05/16,S,1
IVT,2013/05/16,B,146
IVT,2013/05/16,S,87
IVTP,2013/05/16,B,2
IVTP,2013/05/16,S,7
IWE,2013/05/16,B,5
IWE,2013/05/16,S,6
JBL,2013/05/16,B,2
JBL,2013/05/16,S,5
JDG,2013/05/16,B,272
JDG,2013/05/16,S,280
JDH,2013/05/16,B,4
JDH,2013/05/16,S,3
JSC,2013/05/16,B,3
JSC,2013/05/16,S,8
JSE,2013/05/16,B,298
JSE,2013/05/16,S,381
KEH,2013/05/16,B,5
KEH,2013/05/16,S,1
KGM,2013/05/16,B,6
KGM,2013/05/16,S,5
KIO,2013/05/16,B,1644
KIO,2013/05/16,S,1751
KIOSBF,2013/05/16,S,3
KR,2013/05/16,B,1
KR,2013/05/16,S,1
LAF,2013/05/16,B,4
LAF,2013/05/16,S,2
LBH,2013/05/16,B,390
LBH,2013/05/16,S,537
LBHP,2013/05/16,S,1
LEW,2013/05/16,B,389
LEW,2013/05/16,S,281
LHC,2013/05/16,B,1357
LHC,2013/05/16,S,1576
LHG,2013/05/16,B,26
LHG,2013/05/16,S,58
LNF,2013/05/16,S,2
LON,2013/05/16,B,889
LON,2013/05/16,S,617
MAPPSG,2013/05/16,B,1
MAPPSP,2013/05/16,B,1
MDC,2013/05/16,B,695
MDC,2013/05/16,S,706
MDI,2013/05/16,B,2
MEY,2013/05/16,S,1
MFL,2013/05/16,B,10
MFL,2013/05/16,S,10
MIM,2013/05/16,S,1
MIX,2013/05/16,S,1
MMI,2013/05/16,B,1694
MMI,2013/05/16,S,1575
MML,2013/05/16,B,7
MML,2013/05/16,S,27
MND,2013/05/16,B,579
MND,2013/05/16,S,392
MNP,2013/05/16,B,1001
MNP,2013/05/16,S,862
MOR,2013/05/16,B,1
MOR,2013/05/16,S,4
MPC,2013/05/16,B,606
MPC,2013/05/16,S,877
MPCSBA,2013/05/16,B,2
MPT,2013/05/16,B,240
MPT,2013/05/16,S,135
MRF,2013/05/16,B,24
MRF,2013/05/16,S,19
MSA,2013/05/16,S,2
MSM,2013/05/16,B,577
MSM,2013/05/16,S,725
MSP,2013/05/16,B,1
MSP,2013/05/16,S,26
MTA,2013/05/16,B,185
MTA,2013/05/16,S,131
MTN,2013/05/16,B,3760
MTN,2013/05/16,S,3555
MTNIBD,2013/05/16,S,3
MTNNNJ,2013/05/16,B,2
MTNSBA,2013/05/16,B,20
MTNSBA,2013/05/16,S,8
MTNSBB,2013/05/16,S,3
MTNSTH,2013/05/16,B,6
MUR,2013/05/16,B,883
MUR,2013/05/16,S,542
MVS,2013/05/16,B,2
MVS,2013/05/16,S,2
MZR,2013/05/16,S,4
NBC,2013/05/16,S,11
NBK,2013/05/16,S,1
NBKP,2013/05/16,B,27
NBKP,2013/05/16,S,6
NBS,2013/05/16,S,1
NED,2013/05/16,B,956
NED,2013/05/16,S,1192
NEP,2013/05/16,B,54
NEP,2013/05/16,S,13
NEWPLT,2013/05/16,B,4
NEWPLT,2013/05/16,S,3
NEWSLV,2013/05/16,B,1
NEWSLV,2013/05/16,S,1
NEWUSD,2013/05/16,B,2
NEWUSD,2013/05/16,S,2
NFEMOM,2013/05/16,S,3
NFILBI,2013/05/16,B,1
NFILBI,2013/05/16,S,2
NFSH40,2013/05/16,B,1
NFSH40,2013/05/16,S,1
NFTRCI,2013/05/16,B,1
NGPLT,2013/05/16,B,25
NGPLT,2013/05/16,S,16
NHM,2013/05/16,B,554
NHM,2013/05/16,S,569
NIV,2013/05/16,B,1
NPK,2013/05/16,B,543
NPK,2013/05/16,S,1089
NPN,2013/05/16,B,4129
NPN,2013/05/16,S,4630
NPNSBG,2013/05/16,B,1
NPNSBH,2013/05/16,S,1
NPNSBT,2013/05/16,B,4
NPNSBT,2013/05/16,S,3
NPNSTG,2013/05/16,B,3
NPNSTG,2013/05/16,S,1
NT1,2013/05/16,S,2
NTC,2013/05/16,B,1246
NTC,2013/05/16,S,670
NTCP,2013/05/16,S,2
NUT,2013/05/16,S,2
NWL,2013/05/16,B,1
NWL,2013/05/16,S,4
OAO,2013/05/16,S,1
OCE,2013/05/16,B,73
OCE,2013/05/16,S,45
OCG,2013/05/16,B,1
OCG,2013/05/16,S,1
OCT,2013/05/16,B,2
OCT,2013/05/16,S,3
OLG,2013/05/16,B,11
OLG,2013/05/16,S,3
OLM,2013/05/16,B,1
OLM,2013/05/16,S,1
OML,2013/05/16,B,1234
OML,2013/05/16,S,1173
OMLSBI,2013/05/16,B,2
OMLSBI,2013/05/16,S,3
OMLSTH,2013/05/16,B,1
OMLSTH,2013/05/16,S,1
OMN,2013/05/16,B,284
OMN,2013/05/16,S,160
ORY,2013/05/16,S,1
PAM,2013/05/16,B,162
PAM,2013/05/16,S,172
PAN,2013/05/16,B,50
PAN,2013/05/16,S,57
PCT,2013/05/16,S,1
PDN,2013/05/16,S,1
PET,2013/05/16,B,2
PET,2013/05/16,S,9
PFG,2013/05/16,B,130
PFG,2013/05/16,S,31
PGFP,2013/05/16,B,9
PGFP,2013/05/16,S,10
PGL,2013/05/16,B,77
PGL,2013/05/16,S,40
PGR,2013/05/16,B,10
PGR,2013/05/16,S,2
PHM,2013/05/16,B,10
PHM,2013/05/16,S,1
PIK,2013/05/16,B,477
PIK,2013/05/16,S,411
PLL,2013/05/16,B,2
PLL,2013/05/16,S,1
PMM,2013/05/16,B,9
PMM,2013/05/16,S,7
PNC,2013/05/16,B,137
PNC,2013/05/16,S,130
PPC,2013/05/16,B,475
PPC,2013/05/16,S,645
PPCSTH,2013/05/16,B,12
PPCSTH,2013/05/16,S,4
PPE,2013/05/16,B,1
PPE,2013/05/16,S,3
PREFEX,2013/05/16,B,1
PREFEX,2013/05/16,S,1
PSG,2013/05/16,B,224
PSG,2013/05/16,S,168
PSV,2013/05/16,S,3
PTXSPY,2013/05/16,B,2
PTXSPY,2013/05/16,S,4
PTXTEN,2013/05/16,B,6
PTXTEN,2013/05/16,S,2
PWK,2013/05/16,B,84
PWK,2013/05/16,S,196
RAC,2013/05/16,B,16
RAC,2013/05/16,S,21
RACP,2013/05/16,B,1
RACP,2013/05/16,S,3
RAFFIN,2013/05/16,B,1
RAFISA,2013/05/16,B,1
RAR,2013/05/16,B,1
RBA,2013/05/16,B,5
RBA,2013/05/16,S,9
RBP,2013/05/16,B,49
RBP,2013/05/16,S,124
RBW,2013/05/16,B,38
RBW,2013/05/16,S,7
RBX,2013/05/16,B,35
RBX,2013/05/16,S,37
RDF,2013/05/16,B,244
RDF,2013/05/16,S,447
RDI,2013/05/16,B,2
REB,2013/05/16,B,12
REB,2013/05/16,S,1
REI,2013/05/16,B,375
REI,2013/05/16,S,413
REM,2013/05/16,B,1654
REM,2013/05/16,S,2397
REMIHH,2013/05/16,B,4
REMIHH,2013/05/16,S,5
RES,2013/05/16,B,149
RES,2013/05/16,S,183
RGT,2013/05/16,S,1
RIN,2013/05/16,B,83
RIN,2013/05/16,S,76
RLF,2013/05/16,B,7
RLF,2013/05/16,S,7
RLO,2013/05/16,B,368
RLO,2013/05/16,S,544
RMBINF,2013/05/16,B,2
RMBINF,2013/05/16,S,2
RMBMID,2013/05/16,B,4
RMBMID,2013/05/16,S,5
RMBT40,2013/05/16,B,5
RMBT40,2013/05/16,S,4
RMH,2013/05/16,B,654
RMH,2013/05/16,S,804
RMI,2013/05/16,B,899
RMI,2013/05/16,S,658
ROC,2013/05/16,B,21
ROC,2013/05/16,S,8
SAB,2013/05/16,B,2061
SAB,2013/05/16,S,2930
SABNIJ,2013/05/16,B,2
SABNIJ,2013/05/16,S,1
SAC,2013/05/16,B,93
SAC,2013/05/16,S,91
SAP,2013/05/16,B,598
SAP,2013/05/16,S,540
SBACOP,2013/05/16,S,1
SBACRN,2013/05/16,S,2
SBAEI,2013/05/16,B,2
SBAEI,2013/05/16,S,1
SBAG1,2013/05/16,B,1
SBAG1,2013/05/16,S,1
SBAPD1,2013/05/16,B,1
SBAPD1,2013/05/16,S,1
SBAPL1,2013/05/16,S,2
SBAS1,2013/05/16,S,1
SBK,2013/05/16,B,1978
SBK,2013/05/16,S,2209
SBKSBE,2013/05/16,B,1
SBPP,2013/05/16,B,17
SBPP,2013/05/16,S,17
SBR003,2013/05/16,B,1
SBR003,2013/05/16,S,1
SBV,2013/05/16,B,2
SCL,2013/05/16,B,37
SCL,2013/05/16,S,15
SDH,2013/05/16,B,4
SEP,2013/05/16,B,1
SEP,2013/05/16,S,3
SER,2013/05/16,B,1
SER,2013/05/16,S,3
SFN,2013/05/16,B,15
SFN,2013/05/16,S,2
SFNP,2013/05/16,B,2
SGB,2013/05/16,B,1
SGL,2013/05/16,B,555
SGL,2013/05/16,S,757
SGLSBB,2013/05/16,B,4
SGLSBB,2013/05/16,S,2
SGLSIA,2013/05/16,B,1
SGLSIA,2013/05/16,S,1
SHF,2013/05/16,B,1104
SHF,2013/05/16,S,1332
SHFF,2013/05/16,B,5
SHFF,2013/05/16,S,10
SHP,2013/05/16,B,1303
SHP,2013/05/16,S,1580
SHPSBA,2013/05/16,B,2
SHPSBA,2013/05/16,S,1
SKJ,2013/05/16,S,2
SLA,2013/05/16,S,1
SLM,2013/05/16,B,1496
SLM,2013/05/16,S,1303
SLMNIJ,2013/05/16,B,1
SLO,2013/05/16,B,1
SLO,2013/05/16,S,1
SLP,2013/05/16,B,2
SLP,2013/05/16,S,3
SNB,2013/05/16,B,4
SNB,2013/05/16,S,1
SNM,2013/05/16,B,1
SNM,2013/05/16,S,1
SNT,2013/05/16,B,138
SNT,2013/05/16,S,168
SNU,2013/05/16,B,4
SNU,2013/05/16,S,7
SNV,2013/05/16,B,14
SNV,2013/05/16,S,7
SOL,2013/05/16,B,2186
SOL,2013/05/16,S,2690
SOLBE1,2013/05/16,S,1
SOLSBF,2013/05/16,B,1
SOLSBF,2013/05/16,S,1
SOLSBT,2013/05/16,S,2
SOV,2013/05/16,B,7
SOV,2013/05/16,S,1
SPG,2013/05/16,B,234
SPG,2013/05/16,S,401
SPP,2013/05/16,B,364
SPP,2013/05/16,S,287
SRH,2013/05/16,B,1
SRH,2013/05/16,S,1
SRN,2013/05/16,B,3
SSK,2013/05/16,B,10
SSK,2013/05/16,S,17
STANSX,2013/05/16,B,1
STANSX,2013/05/16,S,1
STPROP,2013/05/16,B,1
STPROP,2013/05/16,S,1
STX40,2013/05/16,B,35
STX40,2013/05/16,S,45
STXDIV,2013/05/16,B,12
STXDIV,2013/05/16,S,13
STXFIN,2013/05/16,B,2
STXFIN,2013/05/16,S,4
STXIND,2013/05/16,B,32
STXIND,2013/05/16,S,6
STXRAF,2013/05/16,B,8
STXRAF,2013/05/16,S,10
STXRES,2013/05/16,B,7
STXRES,2013/05/16,S,14
STXSWX,2013/05/16,B,4
STXSWX,2013/05/16,S,5
SUI,2013/05/16,B,495
SUI,2013/05/16,S,301
SUR,2013/05/16,B,63
SUR,2013/05/16,S,64
SYC,2013/05/16,B,174
SYC,2013/05/16,S,308
SYCN,2013/05/16,B,131
SYCN,2013/05/16,S,50
TAS,2013/05/16,B,4
TAS,2013/05/16,S,1
TBS,2013/05/16,B,1177
TBS,2013/05/16,S,970
TCP,2013/05/16,B,8
TCP,2013/05/16,S,3
TFG,2013/05/16,B,644
TFG,2013/05/16,S,609
TKG,2013/05/16,B,241
TKG,2013/05/16,S,230
TMG,2013/05/16,S,8
TON,2013/05/16,B,561
TON,2013/05/16,S,668
TOPDWM,2013/05/16,B,3
TOPDWM,2013/05/16,S,3
TOPDWP,2013/05/16,B,23
TOPDWP,2013/05/16,S,20
TOPDWU,2013/05/16,B,57
TOPDWU,2013/05/16,S,57
TOPDWV,2013/05/16,B,5
TOPDWV,2013/05/16,S,4
TOPDWW,2013/05/16,B,9
TOPDWW,2013/05/16,S,4
TOPDWX,2013/05/16,B,1
TOPDWY,2013/05/16,B,4
TOPDWY,2013/05/16,S,2
TOPSBC,2013/05/16,B,1
TOPSBD,2013/05/16,B,4
TOPSBQ,2013/05/16,B,10
TOPSBQ,2013/05/16,S,2
TOPSBR,2013/05/16,B,1
TOPSBR,2013/05/16,S,2
TOPSBS,2013/05/16,B,3
TOPSBS,2013/05/16,S,4
TOPSBZ,2013/05/16,B,1
TOPSBZ,2013/05/16,S,4
TOPSKS,2013/05/16,B,1
TOPSKS,2013/05/16,S,1
TOR,2013/05/16,B,11
TOR,2013/05/16,S,1
TPC,2013/05/16,B,3
TRE,2013/05/16,B,67
TRE,2013/05/16,S,45
TRU,2013/05/16,B,767
TRU,2013/05/16,S,837
TRW,2013/05/16,S,1
TSH,2013/05/16,B,16
TSH,2013/05/16,S,36
TSX,2013/05/16,B,11
TSX,2013/05/16,S,12
UBU,2013/05/16,S,2
UUU,2013/05/16,B,5
UUU,2013/05/16,S,4
VIF,2013/05/16,B,50
VIF,2013/05/16,S,10
VIFN,2013/05/16,B,5
VIFN,2013/05/16,S,13
VIL,2013/05/16,B,23
VIL,2013/05/16,S,49
VKE,2013/05/16,B,107
VKE,2013/05/16,S,78
VKN,2013/05/16,B,1
VKN,2013/05/16,S,1
VLE,2013/05/16,B,2
VLE,2013/05/16,S,3
VOD,2013/05/16,B,2137
VOD,2013/05/16,S,1549
VODNNG,2013/05/16,B,1
VPF,2013/05/16,B,3
VPF,2013/05/16,S,4
WBO,2013/05/16,B,159
WBO,2013/05/16,S,259
WEA,2013/05/16,B,1
WEA,2013/05/16,S,3
WEZ,2013/05/16,B,6
WEZ,2013/05/16,S,7
WGR,2013/05/16,S,2
WHL,2013/05/16,B,2592
WHL,2013/05/16,S,2142
WHLSBA,2013/05/16,S,1
WHLSBP,2013/05/16,S,1
WNH,2013/05/16,S,2
WSL,2013/05/16,B,25
WSL,2013/05/16,S,40
XEM,2013/05/16,S,1
YRK,2013/05/16,S,10
ZED,2013/05/16,B,94
ZED,2013/05/16,S,99
ZGOVI,2013/05/16,B,2
ZGOVI,2013/05/16,S,1
ABL,2013/05/17,B,1704
ABL,2013/05/17,S,1158
ABLP,2013/05/17,B,3
ABLP,2013/05/17,S,9
ABLSTI,2013/05/17,B,1
ABSP,2013/05/17,B,5
ABSP,2013/05/17,S,7
ACE,2013/05/17,B,1
ACE,2013/05/17,S,4
ACL,2013/05/17,B,477
ACL,2013/05/17,S,473
ACP,2013/05/17,B,32
ACP,2013/05/17,S,29
ACT,2013/05/17,B,16
ACT,2013/05/17,S,20
ADH,2013/05/17,B,65
ADH,2013/05/17,S,64
ADI,2013/05/17,B,8
ADI,2013/05/17,S,4
ADR,2013/05/17,B,25
ADR,2013/05/17,S,36
ADW,2013/05/17,B,3
ADW,2013/05/17,S,13
AEA,2013/05/17,B,1
AEA,2013/05/17,S,3
AEG,2013/05/17,B,1285
AEG,2013/05/17,S,1171
AER,2013/05/17,B,2
AER,2013/05/17,S,1
AET,2013/05/17,S,2
AFE,2013/05/17,B,107
AFE,2013/05/17,S,78
AFP,2013/05/17,B,23
AFP,2013/05/17,S,14
AFR,2013/05/17,B,4
AFR,2013/05/17,S,25
AFT,2013/05/17,B,5
AFT,2013/05/17,S,12
AFX,2013/05/17,B,9
AFX,2013/05/17,S,11
AGL,2013/05/17,B,2139
AGL,2013/05/17,S,2311
AGLIHK,2013/05/17,B,5
AGLIHK,2013/05/17,S,1
AGLSBM,2013/05/17,B,1
AGLSBO,2013/05/17,B,3
AGLSBO,2013/05/17,S,3
AGLSBR,2013/05/17,B,2
AGLSBR,2013/05/17,S,1
AGLSTG,2013/05/17,B,4
AGLSTG,2013/05/17,S,5
AIA,2013/05/17,B,8
AIA,2013/05/17,S,10
AIB,2013/05/17,B,2
AIB,2013/05/17,S,3
AIP,2013/05/17,B,246
AIP,2013/05/17,S,374
ALT,2013/05/17,B,215
ALT,2013/05/17,S,224
AMA,2013/05/17,B,3
AMA,2013/05/17,S,14
AME,2013/05/17,S,1
AMS,2013/05/17,B,1354
AMS,2013/05/17,S,1532
AMSNIH,2013/05/17,B,4
AMSNIH,2013/05/17,S,2
AMSSBF,2013/05/17,B,3
AMSSTG,2013/05/17,B,1
ANA,2013/05/17,S,1
ANG,2013/05/17,B,1833
ANG,2013/05/17,S,3736
ANGSBD,2013/05/17,S,1
ANGSBG,2013/05/17,B,1
ANM,2013/05/17,B,4
ANM,2013/05/17,S,1
ANP,2013/05/17,B,2
ANS,2013/05/17,B,2
ANS,2013/05/17,S,1
AOX,2013/05/17,S,1
APK,2013/05/17,S,1
APKP,2013/05/17,B,1
APKP,2013/05/17,S,4
APN,2013/05/17,B,633
APN,2013/05/17,S,1104
AQP,2013/05/17,B,46
AQP,2013/05/17,S,38
ARH,2013/05/17,S,2
ARI,2013/05/17,B,728
ARI,2013/05/17,S,908
ARL,2013/05/17,B,157
ARL,2013/05/17,S,117
ART,2013/05/17,S,4
ASA,2013/05/17,B,1189
ASA,2013/05/17,S,1626
ASASBJ,2013/05/17,B,1
ASASBJ,2013/05/17,S,1
ASR,2013/05/17,B,1039
ASR,2013/05/17,S,777
ATN,2013/05/17,B,46
ATN,2013/05/17,S,21
ATNP,2013/05/17,B,127
ATNP,2013/05/17,S,105
AVI,2013/05/17,B,389
AVI,2013/05/17,S,315
AWA,2013/05/17,B,35
AWA,2013/05/17,S,21
AWB,2013/05/17,B,28
AWB,2013/05/17,S,9
AWT,2013/05/17,S,1
B2G,2013/05/17,S,1
BAT,2013/05/17,B,42
BAT,2013/05/17,S,92
BATP,2013/05/17,B,6
BATP,2013/05/17,S,1
BAU,2013/05/17,S,1
BAW,2013/05/17,B,566
BAW,2013/05/17,S,769
BBET40,2013/05/17,B,1
BBET40,2013/05/17,S,3
BCA,2013/05/17,S,1
BCF,2013/05/17,B,3
BCF,2013/05/17,S,3
BCK,2013/05/17,B,1
BCX,2013/05/17,B,3
BCX,2013/05/17,S,6
BDM,2013/05/17,S,1
BEG,2013/05/17,B,1
BEL,2013/05/17,B,1
BEL,2013/05/17,S,6
BFS,2013/05/17,B,2
BFS,2013/05/17,S,1
BIL,2013/05/17,B,1441
BIL,2013/05/17,S,1382
BILIHJ,2013/05/17,B,2
BILSBC,2013/05/17,B,5
BILSBD,2013/05/17,B,4
BILSBE,2013/05/17,B,4
BILSBE,2013/05/17,S,3
BILSBY,2013/05/17,S,1
BLU,2013/05/17,B,27
BLU,2013/05/17,S,14
BMN,2013/05/17,S,1
BRN,2013/05/17,B,1
BRN,2013/05/17,S,2
BRT,2013/05/17,B,4
BRT,2013/05/17,S,4
BSR,2013/05/17,B,13
BSR,2013/05/17,S,22
BSS,2013/05/17,B,1
BSS,2013/05/17,S,3
BTI,2013/05/17,B,1121
BTI,2013/05/17,S,1508
BTISTB,2013/05/17,B,1
BTISTB,2013/05/17,S,1
BVT,2013/05/17,B,1145
BVT,2013/05/17,S,1177
BVTNII,2013/05/17,S,1
BWI,2013/05/17,S,2
BWL,2013/05/17,B,4
BWL,2013/05/17,S,1
CAT,2013/05/17,B,1
CCO,2013/05/17,B,59
CCO,2013/05/17,S,37
CFR,2013/05/17,B,1940
CFR,2013/05/17,S,1559
CFRSBF,2013/05/17,B,1
CFRSBG,2013/05/17,S,1
CFRSBQ,2013/05/17,B,5
CFRSTG,2013/05/17,S,2
CGR,2013/05/17,B,20
CGR,2013/05/17,S,11
CIL,2013/05/17,B,57
CIL,2013/05/17,S,50
CLH,2013/05/17,B,41
CLH,2013/05/17,S,27
CLI,2013/05/17,B,9
CLI,2013/05/17,S,1
CLR,2013/05/17,B,37
CLR,2013/05/17,S,32
CLRP,2013/05/17,S,1
CLS,2013/05/17,B,302
CLS,2013/05/17,S,235
CMH,2013/05/17,B,2
CMH,2013/05/17,S,9
CML,2013/05/17,B,345
CML,2013/05/17,S,227
CMP,2013/05/17,B,82
CMP,2013/05/17,S,117
CND,2013/05/17,B,14
CND,2013/05/17,S,16
COH,2013/05/17,B,24
COH,2013/05/17,S,35
COM,2013/05/17,B,14
COM,2013/05/17,S,5
CPI,2013/05/17,B,284
CPI,2013/05/17,S,651
CPIP,2013/05/17,B,14
CPIP,2013/05/17,S,3
CPL,2013/05/17,B,79
CPL,2013/05/17,S,98
CRD,2013/05/17,S,2
CRG,2013/05/17,S,1
CSB,2013/05/17,B,231
CSB,2013/05/17,S,214
CSP,2013/05/17,B,3
CSP,2013/05/17,S,9
CVH,2013/05/17,B,23
CVH,2013/05/17,S,8
CZA,2013/05/17,B,11
CZA,2013/05/17,S,8
DAW,2013/05/17,S,3
DBAFRI,2013/05/17,B,2
DBAGLF,2013/05/17,B,3
DBAGLF,2013/05/17,S,1
DBAGLG,2013/05/17,B,2
DBAGLH,2013/05/17,B,2
DBCHIN,2013/05/17,B,1
DBCHIN,2013/05/17,S,2
DBEMER,2013/05/17,S,1
DBXEU,2013/05/17,B,6
DBXEU,2013/05/17,S,2
DBXJP,2013/05/17,B,6
DBXJP,2013/05/17,S,5
DBXUK,2013/05/17,B,1
DBXUK,2013/05/17,S,1
DBXUS,2013/05/17,B,11
DBXUS,2013/05/17,S,4
DBXWD,2013/05/17,B,5
DBXWD,2013/05/17,S,1
DCT,2013/05/17,B,3
DCT,2013/05/17,S,1
DGC,2013/05/17,B,9
DGC,2013/05/17,S,5
DIA,2013/05/17,S,1
DIB,2013/05/17,S,1
DLT,2013/05/17,B,4
DLT,2013/05/17,S,1
DRD,2013/05/17,B,36
DRD,2013/05/17,S,71
DSBP,2013/05/17,B,3
DSBP,2013/05/17,S,12
DST,2013/05/17,B,96
DST,2013/05/17,S,56
DSY,2013/05/17,B,1107
DSY,2013/05/17,S,1005
DTA,2013/05/17,S,1
DTC,2013/05/17,B,77
DTC,2013/05/17,S,45
DYL,2013/05/17,S,1
EFG,2013/05/17,B,2
EHS,2013/05/17,B,4
EHS,2013/05/17,S,7
ELI,2013/05/17,B,113
ELI,2013/05/17,S,186
ELR,2013/05/17,B,4
ELR,2013/05/17,S,14
EMI,2013/05/17,B,99
EMI,2013/05/17,S,76
EOG,2013/05/17,S,1
EOH,2013/05/17,B,110
EOH,2013/05/17,S,91
EPS,2013/05/17,B,5
EPS,2013/05/17,S,4
EQS,2013/05/17,B,88
EQS,2013/05/17,S,120
ESR,2013/05/17,B,16
ESR,2013/05/17,S,54
EXX,2013/05/17,B,1982
EXX,2013/05/17,S,1277
EXXSBF,2013/05/17,B,3
EXXSBF,2013/05/17,S,1
EXXSBG,2013/05/17,B,3
EXXSBG,2013/05/17,S,2
EXXSBH,2013/05/17,B,9
EXXSBH,2013/05/17,S,3
FBR,2013/05/17,B,91
FBR,2013/05/17,S,62
FCPD,2013/05/17,B,1
FCPD,2013/05/17,S,4
FCR,2013/05/17,S,4
FFA,2013/05/17,B,38
FFA,2013/05/17,S,12
FFB,2013/05/17,B,1
FGL,2013/05/17,B,33
FGL,2013/05/17,S,13
FPT,2013/05/17,B,42
FPT,2013/05/17,S,28
FSR,2013/05/17,B,1035
FSR,2013/05/17,S,1655
FSRP,2013/05/17,B,8
FSRP,2013/05/17,S,19
FST,2013/05/17,B,4
FST,2013/05/17,S,1
FSY,2013/05/17,S,1
FUU,2013/05/17,B,2
FVT,2013/05/17,B,3
FVT,2013/05/17,S,1
FWX,2013/05/17,B,2
FWX,2013/05/17,S,5
GDN,2013/05/17,S,2
GDO,2013/05/17,B,2
GDO,2013/05/17,S,1
GFI,2013/05/17,B,1872
GFI,2013/05/17,S,1862
GFISBB,2013/05/17,B,1
GFISBB,2013/05/17,S,1
GFISBN,2013/05/17,B,2
GFISTI,2013/05/17,B,1
GGM,2013/05/17,B,1
GGM,2013/05/17,S,2
GIJ,2013/05/17,B,23
GIJ,2013/05/17,S,24
GLD,2013/05/17,B,38
GLD,2013/05/17,S,79
GLDSBC,2013/05/17,B,1
GLDSBC,2013/05/17,S,4
GND,2013/05/17,B,228
GND,2013/05/17,S,106
GNDP,2013/05/17,B,2
GNDP,2013/05/17,S,2
GPL,2013/05/17,B,10
GPL,2013/05/17,S,25
GRF,2013/05/17,B,25
GRF,2013/05/17,S,36
GRT,2013/05/17,B,1038
GRT,2013/05/17,S,960
HAR,2013/05/17,B,1344
HAR,2013/05/17,S,1551
HARSBB,2013/05/17,B,2
HARSBB,2013/05/17,S,1
HARSTH,2013/05/17,S,2
HCI,2013/05/17,B,94
HCI,2013/05/17,S,90
HDC,2013/05/17,B,29
HDC,2013/05/17,S,95
HLM,2013/05/17,B,4
HLM,2013/05/17,S,16
HPA,2013/05/17,B,1
HPA,2013/05/17,S,4
HPB,2013/05/17,B,4
HPB,2013/05/17,S,13
HSP,2013/05/17,B,41
HSP,2013/05/17,S,32
HUG,2013/05/17,B,1
HWN,2013/05/17,B,2
HYP,2013/05/17,B,167
HYP,2013/05/17,S,355
ILA,2013/05/17,B,2
ILA,2013/05/17,S,4
ILV,2013/05/17,B,331
ILV,2013/05/17,S,234
IMP,2013/05/17,B,2058
IMP,2013/05/17,S,2916
IMPSBF,2013/05/17,B,5
IMPSBF,2013/05/17,S,5
IMPSBR,2013/05/17,S,1
IMPSTG,2013/05/17,B,10
IMPSTG,2013/05/17,S,5
ING,2013/05/17,B,1
INL,2013/05/17,B,583
INL,2013/05/17,S,530
INLP,2013/05/17,B,2
INLP,2013/05/17,S,5
INP,2013/05/17,B,828
INP,2013/05/17,S,627
INPP,2013/05/17,B,3
INPP,2013/05/17,S,1
INPR,2013/05/17,B,4
INPR,2013/05/17,S,14
INPSTH,2013/05/17,S,1
IPF,2013/05/17,B,25
IPF,2013/05/17,S,12
IPL,2013/05/17,B,1232
IPL,2013/05/17,S,1559
IPLP,2013/05/17,B,15
IPLP,2013/05/17,S,4
ISA,2013/05/17,B,5
ISA,2013/05/17,S,2
ISB,2013/05/17,B,1
ITE,2013/05/17,B,1
ITE,2013/05/17,S,2
ITU,2013/05/17,B,515
ITU,2013/05/17,S,257
IVD,2013/05/17,B,1
IVD,2013/05/17,S,1
IVT,2013/05/17,B,78
IVT,2013/05/17,S,38
IVTP,2013/05/17,B,1
IVTP,2013/05/17,S,9
JBL,2013/05/17,B,2
JBL,2013/05/17,S,2
JDG,2013/05/17,B,197
JDG,2013/05/17,S,168
JDH,2013/05/17,B,1
JDH,2013/05/17,S,1
JSC,2013/05/17,B,8
JSC,2013/05/17,S,1
JSE,2013/05/17,B,195
JSE,2013/05/17,S,205
KAP,2013/05/17,B,9
KAP,2013/05/17,S,22
KEH,2013/05/17,B,2
KEH,2013/05/17,S,3
KEL,2013/05/17,B,2
KEL,2013/05/17,S,3
KGM,2013/05/17,B,19
KGM,2013/05/17,S,1
KIO,2013/05/17,B,1068
KIO,2013/05/17,S,1039
KIOIHB,2013/05/17,B,1
KIOSBD,2013/05/17,B,10
KIOSBE,2013/05/17,B,1
KIOSBF,2013/05/17,B,3
KIOSTG,2013/05/17,B,1
KR,2013/05/17,S,3
LAF,2013/05/17,B,3
LAF,2013/05/17,S,3
LBH,2013/05/17,B,854
LBH,2013/05/17,S,342
LEW,2013/05/17,B,457
LEW,2013/05/17,S,523
LHC,2013/05/17,B,1019
LHC,2013/05/17,S,1194
LHG,2013/05/17,B,2
LHG,2013/05/17,S,6
LON,2013/05/17,B,957
LON,2013/05/17,S,950
MDC,2013/05/17,B,793
MDC,2013/05/17,S,1155
MEY,2013/05/17,S,1
MFL,2013/05/17,B,7
MFL,2013/05/17,S,7
MIM,2013/05/17,B,1
MIM,2013/05/17,S,1
MIX,2013/05/17,S,3
MMH,2013/05/17,B,2
MMH,2013/05/17,S,1
MMI,2013/05/17,B,378
MMI,2013/05/17,S,1567
MML,2013/05/17,B,16
MML,2013/05/17,S,22
MND,2013/05/17,B,527
MND,2013/05/17,S,745
MNP,2013/05/17,B,628
MNP,2013/05/17,S,1004
MPC,2013/05/17,B,379
MPC,2013/05/17,S,826
MPT,2013/05/17,B,44
