TradableInstrumentAlphaCode,LogicalBusinessDay,BuySellIndicator,CountOfTrades
TOPSBQ,2010/06/17,S,1
TOPSBX,2010/06/17,B,8
TOPSBX,2010/06/17,S,5
TOPSKC,2010/06/17,S,2
TOPSKF,2010/06/17,B,7
TOPSKF,2010/06/17,S,7
TOPSKS,2010/06/17,B,3
TOPSKS,2010/06/17,S,1
TOPSKT,2010/06/17,B,4
TOPSKT,2010/06/17,S,6
TRE,2010/06/17,B,4
TRE,2010/06/17,S,4
TRU,2010/06/17,B,1327
TRU,2010/06/17,S,1439
TRW,2010/06/17,B,2
TSX,2010/06/17,B,3
TSX,2010/06/17,S,9
TTO,2010/06/17,B,3
UBU,2010/06/17,B,1
USDSCB,2010/06/17,S,1
UUU,2010/06/17,B,8
UUU,2010/06/17,S,12
VIL,2010/06/17,S,1
VKE,2010/06/17,B,12
VKE,2010/06/17,S,10
VKN,2010/06/17,B,1
VLE,2010/06/17,B,3
VMK,2010/06/17,S,1
VOD,2010/06/17,B,1666
VOD,2010/06/17,S,2047
VODSBR,2010/06/17,B,1
VOX,2010/06/17,B,1
VOX,2010/06/17,S,6
VUN,2010/06/17,B,6
VUN,2010/06/17,S,2
WAM,2010/06/17,S,1
WBO,2010/06/17,B,124
WBO,2010/06/17,S,88
WEA,2010/06/17,S,3
WEZ,2010/06/17,B,6
WEZ,2010/06/17,S,7
WHL,2010/06/17,B,1158
WHL,2010/06/17,S,1056
WLN,2010/06/17,B,2
WLO,2010/06/17,S,1
WNH,2010/06/17,B,1
WSL,2010/06/17,B,2
WSL,2010/06/17,S,2
WWR,2010/06/17,B,4
ZED,2010/06/17,B,8
ZED,2010/06/17,S,15
ZGOVI,2010/06/17,B,1
ZSA,2010/06/17,S,1
1TM,2010/06/18,B,1
1TM,2010/06/18,S,29
ABK,2010/06/18,S,4
ABL,2010/06/18,B,883
ABL,2010/06/18,S,646
ABLSBF,2010/06/18,B,3
ABLSBG,2010/06/18,S,2
ABLSBT,2010/06/18,B,1
ABLSTF,2010/06/18,B,1
ABO,2010/06/18,B,1
ABO,2010/06/18,S,2
ABSP,2010/06/18,B,1
ABSP,2010/06/18,S,2
ACL,2010/06/18,B,392
ACL,2010/06/18,S,583
ACLSBW,2010/06/18,B,2
ACLSIE,2010/06/18,B,2
ACLSIE,2010/06/18,S,2
ACP,2010/06/18,B,58
ACP,2010/06/18,S,29
ACT,2010/06/18,S,2
ADH,2010/06/18,B,16
ADH,2010/06/18,S,14
ADI,2010/06/18,B,1
ADR,2010/06/18,B,4
ADR,2010/06/18,S,3
ADW,2010/06/18,B,17
ADW,2010/06/18,S,1
AEA,2010/06/18,B,1
AEA,2010/06/18,S,1
AEG,2010/06/18,B,318
AEG,2010/06/18,S,601
AER,2010/06/18,S,2
AET,2010/06/18,B,1
AET,2010/06/18,S,1
AFE,2010/06/18,B,153
AFE,2010/06/18,S,126
AFP,2010/06/18,S,2
AFR,2010/06/18,B,11
AFR,2010/06/18,S,30
AFT,2010/06/18,B,8
AFT,2010/06/18,S,7
AFX,2010/06/18,B,136
AFX,2010/06/18,S,137
AGI,2010/06/18,B,5
AGI,2010/06/18,S,2
AGL,2010/06/18,B,1696
AGL,2010/06/18,S,1671
AGLIHG,2010/06/18,S,3
AGLNND,2010/06/18,S,3
AGLSBL,2010/06/18,B,3
AGLSBL,2010/06/18,S,3
AGLSBM,2010/06/18,B,10
AGLSBM,2010/06/18,S,13
AGLSBN,2010/06/18,B,1
AGLSBN,2010/06/18,S,1
AGLSIE,2010/06/18,B,8
AGLSIE,2010/06/18,S,3
AIP,2010/06/18,B,281
AIP,2010/06/18,S,306
ALT,2010/06/18,B,96
ALT,2010/06/18,S,89
AMA,2010/06/18,S,2
AMS,2010/06/18,B,814
AMS,2010/06/18,S,835
AMSSBG,2010/06/18,S,4
AMSSBP,2010/06/18,B,5
AMSSBP,2010/06/18,S,5
ANG,2010/06/18,B,908
ANG,2010/06/18,S,945
ANGSBD,2010/06/18,B,5
ANGSBD,2010/06/18,S,4
ANGSBT,2010/06/18,B,1
ANGSTD,2010/06/18,B,6
ANM,2010/06/18,B,3
ANS,2010/06/18,S,1
AOX,2010/06/18,B,1
APK,2010/06/18,B,1
APK,2010/06/18,S,1
APN,2010/06/18,B,553
APN,2010/06/18,S,269
AQP,2010/06/18,B,3
AQP,2010/06/18,S,3
ARH,2010/06/18,B,3
ARI,2010/06/18,B,631
ARI,2010/06/18,S,680
ARL,2010/06/18,B,101
ARL,2010/06/18,S,44
ARQ,2010/06/18,S,6
ART,2010/06/18,B,13
ART,2010/06/18,S,3
ASA,2010/06/18,B,1402
ASA,2010/06/18,S,1415
ASASBN,2010/06/18,B,3
ASASBN,2010/06/18,S,10
ASASBO,2010/06/18,B,3
ASASBO,2010/06/18,S,8
ASASBY,2010/06/18,B,1
ASASBY,2010/06/18,S,1
ASASTE,2010/06/18,S,1
ASO,2010/06/18,B,9
ASO,2010/06/18,S,1
ASR,2010/06/18,S,6
ATN,2010/06/18,B,29
ATN,2010/06/18,S,9
ATNP,2010/06/18,B,73
ATNP,2010/06/18,S,80
ATR,2010/06/18,B,1
ATR,2010/06/18,S,6
AVI,2010/06/18,B,87
AVI,2010/06/18,S,223
AVU,2010/06/18,B,1
AVU,2010/06/18,S,7
BAT,2010/06/18,B,14
BAT,2010/06/18,S,30
BAW,2010/06/18,B,448
BAW,2010/06/18,S,309
BBET40,2010/06/18,B,1
BBET40,2010/06/18,S,1
BCD,2010/06/18,S,2
BCF,2010/06/18,B,1
BCX,2010/06/18,B,1
BCX,2010/06/18,S,2
BEE,2010/06/18,B,1
BEE,2010/06/18,S,7
BEG,2010/06/18,B,4
BEG,2010/06/18,S,2
BEL,2010/06/18,B,1
BEL,2010/06/18,S,4
BFS,2010/06/18,B,30
BFS,2010/06/18,S,9
BIL,2010/06/18,B,1094
BIL,2010/06/18,S,1204
BILIRR,2010/06/18,S,4
BILSBD,2010/06/18,B,2
BILSBD,2010/06/18,S,4
BILSBE,2010/06/18,B,4
BILSBE,2010/06/18,S,4
BILSTF,2010/06/18,S,2
BIPINF,2010/06/18,S,1
BIPS40,2010/06/18,B,21
BIPS40,2010/06/18,S,39
BJM,2010/06/18,B,2
BJM,2010/06/18,S,5
BLU,2010/06/18,B,10
BLU,2010/06/18,S,21
BNT,2010/06/18,B,4
BNT,2010/06/18,S,1
BRN,2010/06/18,B,12
BRN,2010/06/18,S,10
BSR,2010/06/18,B,23
BSR,2010/06/18,S,13
BTI,2010/06/18,B,195
BTI,2010/06/18,S,192
BVN,2010/06/18,B,1
BVN,2010/06/18,S,2
BVT,2010/06/18,B,610
BVT,2010/06/18,S,515
BWI,2010/06/18,S,3
BWL,2010/06/18,B,4
CAP,2010/06/18,S,1
CAT,2010/06/18,B,6
CAT,2010/06/18,S,2
CBH,2010/06/18,S,1
CCI,2010/06/18,S,2
CCO,2010/06/18,B,157
CCO,2010/06/18,S,76
CDZ,2010/06/18,B,7
CDZ,2010/06/18,S,7
CFR,2010/06/18,B,602
CFR,2010/06/18,S,472
CFRSTD,2010/06/18,S,1
CGR,2010/06/18,B,2
CGR,2010/06/18,S,3
CKS,2010/06/18,S,1
CLH,2010/06/18,B,68
CLH,2010/06/18,S,67
CLI,2010/06/18,S,1
CLS,2010/06/18,B,606
CLS,2010/06/18,S,245
CMA,2010/06/18,B,1
CMH,2010/06/18,B,4
CML,2010/06/18,B,52
CML,2010/06/18,S,28
CMP,2010/06/18,B,19
CMP,2010/06/18,S,12
CPI,2010/06/18,B,28
CPI,2010/06/18,S,18
CPL,2010/06/18,B,17
CPL,2010/06/18,S,17
CRD,2010/06/18,S,3
CRM,2010/06/18,B,2
CRM,2010/06/18,S,3
CSB,2010/06/18,B,11
CSB,2010/06/18,S,2
CSO,2010/06/18,B,373
CSO,2010/06/18,S,173
CSP,2010/06/18,B,2
CSP,2010/06/18,S,5
CULP,2010/06/18,S,2
CVI,2010/06/18,B,2
CVI,2010/06/18,S,1
CVN,2010/06/18,B,3
CVN,2010/06/18,S,1
CZA,2010/06/18,B,13
CZA,2010/06/18,S,17
DAW,2010/06/18,B,3
DAW,2010/06/18,S,14
DBNPN2,2010/06/18,B,3
DBNPN4,2010/06/18,B,3
DBXEU,2010/06/18,S,2
DBXUK,2010/06/18,S,1
DBXUS,2010/06/18,S,2
DBXWD,2010/06/18,B,1
DBXWD,2010/06/18,S,2
DCT,2010/06/18,B,4
DCT,2010/06/18,S,1
DDT,2010/06/18,B,160
DDT,2010/06/18,S,250
DGC,2010/06/18,B,3
DGC,2010/06/18,S,1
DON,2010/06/18,S,5
DRD,2010/06/18,B,53
DRD,2010/06/18,S,72
DRDSIE,2010/06/18,B,2
DRDSIE,2010/06/18,S,5
DST,2010/06/18,B,14
DST,2010/06/18,S,2
DSY,2010/06/18,B,417
DSY,2010/06/18,S,179
DTC,2010/06/18,B,163
DTC,2010/06/18,S,85
ELI,2010/06/18,B,2
ELI,2010/06/18,S,3
EMI,2010/06/18,B,162
EMI,2010/06/18,S,46
EOH,2010/06/18,B,3
EOH,2010/06/18,S,2
EPS,2010/06/18,B,1
EPS,2010/06/18,S,1
EQS,2010/06/18,B,16
EQS,2010/06/18,S,40
EQSN,2010/06/18,B,36
EQSN,2010/06/18,S,91
ESR,2010/06/18,B,40
ESR,2010/06/18,S,14
EXT,2010/06/18,S,1
EXX,2010/06/18,B,504
EXX,2010/06/18,S,410
EXXSBJ,2010/06/18,B,3
EXXSBJ,2010/06/18,S,5
EXXSBL,2010/06/18,S,2
EXXSTD,2010/06/18,S,1
FBR,2010/06/18,B,8
FBR,2010/06/18,S,10
FCPD,2010/06/18,B,8
FFA,2010/06/18,B,4
FFA,2010/06/18,S,1
FGL,2010/06/18,B,1
FNB,2010/06/18,B,1
FNB,2010/06/18,S,8
FOS,2010/06/18,B,276
FOS,2010/06/18,S,294
FPT,2010/06/18,B,24
FPT,2010/06/18,S,30
FSE,2010/06/18,S,2
FSR,2010/06/18,B,2231
FSR,2010/06/18,S,1124
FSRP,2010/06/18,B,4
FSRP,2010/06/18,S,4
FSRSBA,2010/06/18,B,2
FSRSBA,2010/06/18,S,4
FSRSBB,2010/06/18,B,1
FSRSBB,2010/06/18,S,4
FSRSBY,2010/06/18,S,2
FST,2010/06/18,B,4
FSY,2010/06/18,S,1
FUM,2010/06/18,S,1
FWD,2010/06/18,B,5
FWD,2010/06/18,S,14
FWX,2010/06/18,B,1
FWX,2010/06/18,S,1
GBG,2010/06/18,B,3
GDF,2010/06/18,B,333
GDF,2010/06/18,S,89
GDN,2010/06/18,B,2
GDO,2010/06/18,B,18
GDO,2010/06/18,S,15
GFI,2010/06/18,B,883
GFI,2010/06/18,S,746
GFISBB,2010/06/18,S,2
GFISBU,2010/06/18,S,2
GIJ,2010/06/18,B,7
GIJ,2010/06/18,S,10
GLD,2010/06/18,B,45
GLD,2010/06/18,S,20
GLDSBH,2010/06/18,B,1
GLDSBH,2010/06/18,S,1
GND,2010/06/18,B,326
GND,2010/06/18,S,166
GNDP,2010/06/18,B,15
GNDP,2010/06/18,S,1
GNDSTD,2010/06/18,S,1
GOLSBA,2010/06/18,B,1
GOLSBA,2010/06/18,S,1
GPL,2010/06/18,S,1
GRF,2010/06/18,B,66
GRF,2010/06/18,S,157
GRT,2010/06/18,B,368
GRT,2010/06/18,S,256
HAR,2010/06/18,B,915
HAR,2010/06/18,S,1337
HARSBA,2010/06/18,B,5
HARSBB,2010/06/18,B,1
HARSBB,2010/06/18,S,1
HARSBO,2010/06/18,B,2
HARSBT,2010/06/18,B,18
HARSBT,2010/06/18,S,2
HARSTD,2010/06/18,B,2
HARSTD,2010/06/18,S,2
HCI,2010/06/18,B,13
HCI,2010/06/18,S,1
HDC,2010/06/18,B,23
HDC,2010/06/18,S,3
HLM,2010/06/18,B,16
HLM,2010/06/18,S,54
HLMN,2010/06/18,B,74
HLMN,2010/06/18,S,92
HPA,2010/06/18,B,6
HPA,2010/06/18,S,2
HPB,2010/06/18,B,1
HUG,2010/06/18,S,6
HVL,2010/06/18,B,34
HVL,2010/06/18,S,15
HWN,2010/06/18,S,1
HWW,2010/06/18,S,2
HYP,2010/06/18,B,18
HYP,2010/06/18,S,6
ILA,2010/06/18,B,22
ILA,2010/06/18,S,4
ILV,2010/06/18,B,181
ILV,2010/06/18,S,115
IMP,2010/06/18,B,1003
IMP,2010/06/18,S,1616
IMPIBM,2010/06/18,S,1
IMPSBE,2010/06/18,B,4
IMPSBE,2010/06/18,S,10
IMPSBF,2010/06/18,B,2
IMPSBF,2010/06/18,S,10
IMU,2010/06/18,B,5
ING,2010/06/18,S,2
INL,2010/06/18,B,1136
INL,2010/06/18,S,523
INLP,2010/06/18,B,7
INP,2010/06/18,B,335
INP,2010/06/18,S,602
INPP,2010/06/18,B,2
INPP,2010/06/18,S,2
INPR,2010/06/18,B,2
INPR,2010/06/18,S,3
IPL,2010/06/18,B,597
IPL,2010/06/18,S,554
IPS,2010/06/18,B,4
IPS,2010/06/18,S,5
IRA,2010/06/18,B,3
IRA,2010/06/18,S,3
ISA,2010/06/18,B,1
ITE,2010/06/18,B,6
ITE,2010/06/18,S,1
IVD,2010/06/18,B,2
IVT,2010/06/18,B,53
IVT,2010/06/18,S,12
JBL,2010/06/18,B,3
JBL,2010/06/18,S,5
JDG,2010/06/18,B,137
JDG,2010/06/18,S,259
JSC,2010/06/18,B,2
JSC,2010/06/18,S,1
JSE,2010/06/18,B,92
JSE,2010/06/18,S,82
KAH,2010/06/18,S,1
KEH,2010/06/18,B,4
KEH,2010/06/18,S,26
KEL,2010/06/18,B,3
KIO,2010/06/18,B,1081
KIO,2010/06/18,S,837
KIOSBI,2010/06/18,B,12
KIOSBI,2010/06/18,S,3
KIOSBT,2010/06/18,B,1
KIOSBT,2010/06/18,S,9
KIR,2010/06/18,B,1
KIR,2010/06/18,S,1
KR,2010/06/18,B,2
KR,2010/06/18,S,6
LAB,2010/06/18,B,7
LAB,2010/06/18,S,4
LBH,2010/06/18,B,796
LBH,2010/06/18,S,940
LEW,2010/06/18,B,126
LEW,2010/06/18,S,99
LHC,2010/06/18,B,14
LHC,2010/06/18,S,42
LHG,2010/06/18,B,2
LMID,2010/06/18,S,2
LON,2010/06/18,B,204
LON,2010/06/18,S,231
MAS,2010/06/18,B,1
MDC,2010/06/18,B,217
MDC,2010/06/18,S,137
MET,2010/06/18,B,243
MET,2010/06/18,S,306
MFL,2010/06/18,B,7
MFL,2010/06/18,S,15
MMG,2010/06/18,B,7
MMG,2010/06/18,S,1
MMH,2010/06/18,B,6
MMH,2010/06/18,S,2
MML,2010/06/18,B,11
MML,2010/06/18,S,4
MND,2010/06/18,B,402
MND,2010/06/18,S,435
MNP,2010/06/18,B,325
MNP,2010/06/18,S,263
MOB,2010/06/18,B,2
MOB,2010/06/18,S,2
MPC,2010/06/18,B,409
MPC,2010/06/18,S,518
MRF,2010/06/18,B,43
MRF,2010/06/18,S,39
MSM,2010/06/18,B,1143
MSM,2010/06/18,S,804
MST,2010/06/18,B,3
MST,2010/06/18,S,8
MTA,2010/06/18,B,6
MTA,2010/06/18,S,3
MTD,2010/06/18,B,2
MTL,2010/06/18,B,1
MTL,2010/06/18,S,1
MTN,2010/06/18,B,2607
MTN,2010/06/18,S,2129
MTNSBE,2010/06/18,B,14
MTNSBE,2010/06/18,S,13
MTNSBP,2010/06/18,B,26
MTNSBQ,2010/06/18,B,5
MTNSTE,2010/06/18,B,1
MTX,2010/06/18,B,258
MTX,2010/06/18,S,199
MUR,2010/06/18,B,412
MUR,2010/06/18,S,340
MURSTD,2010/06/18,B,3
MVG,2010/06/18,B,19
MVG,2010/06/18,S,22
MVL,2010/06/18,B,64
MVL,2010/06/18,S,75
MZR,2010/06/18,B,3
MZR,2010/06/18,S,3
NBK,2010/06/18,B,3
NBKP,2010/06/18,B,5
NBKP,2010/06/18,S,3
NCS,2010/06/18,S,2
NCT,2010/06/18,B,1
NED,2010/06/18,B,693
NED,2010/06/18,S,907
NEDSBV,2010/06/18,S,1
NEP,2010/06/18,B,7
NEP,2010/06/18,S,7
NFSH40,2010/06/18,B,1
NFSH40,2010/06/18,S,1
NHM,2010/06/18,B,255
NHM,2010/06/18,S,195
NPK,2010/06/18,B,294
NPK,2010/06/18,S,241
NPN,2010/06/18,B,1935
NPN,2010/06/18,S,1244
NPNIHF,2010/06/18,B,2
NPNIHF,2010/06/18,S,5
NPNSBM,2010/06/18,B,10
NPNSBM,2010/06/18,S,2
NPNSBN,2010/06/18,B,3
NPNSBN,2010/06/18,S,3
NPNSBV,2010/06/18,B,1
NRD,2010/06/18,B,1
NT1,2010/06/18,B,1
NTC,2010/06/18,B,163
NTC,2010/06/18,S,268
OAS,2010/06/18,B,1
OCE,2010/06/18,B,65
OCE,2010/06/18,S,86
OCG,2010/06/18,B,1
OCT,2010/06/18,S,4
OLM,2010/06/18,B,4
OML,2010/06/18,B,672
OML,2010/06/18,S,372
OMLSBO,2010/06/18,B,4
OMLSBO,2010/06/18,S,10
OMLSTE,2010/06/18,B,1
OMN,2010/06/18,B,33
OMN,2010/06/18,S,57
OPT,2010/06/18,B,5
OPT,2010/06/18,S,9
PAM,2010/06/18,B,6
PAM,2010/06/18,S,2
PAN,2010/06/18,B,5
PAN,2010/06/18,S,7
PAP,2010/06/18,B,21
PAP,2010/06/18,S,16
PDN,2010/06/18,S,1
PET,2010/06/18,B,8
PET,2010/06/18,S,4
PFG,2010/06/18,B,7
PFG,2010/06/18,S,8
PGFP,2010/06/18,B,2
PGL,2010/06/18,B,7
PGL,2010/06/18,S,2
PGR,2010/06/18,B,7
PGR,2010/06/18,S,8
PHM,2010/06/18,S,2
PIK,2010/06/18,B,525
PIK,2010/06/18,S,1009
PKH,2010/06/18,B,3
PKH,2010/06/18,S,6
PLD,2010/06/18,B,4
PLN,2010/06/18,B,1
PLN,2010/06/18,S,1
PLTSBA,2010/06/18,S,2
PMM,2010/06/18,B,4
PMM,2010/06/18,S,3
PMV,2010/06/18,B,5
PMV,2010/06/18,S,3
PNC,2010/06/18,B,11
PNC,2010/06/18,S,1
PNG,2010/06/18,B,6
PNG,2010/06/18,S,1
POY,2010/06/18,B,1
PPC,2010/06/18,B,1004
PPC,2010/06/18,S,750
PPCSTE,2010/06/18,B,5
PPCSTE,2010/06/18,S,4
PPE,2010/06/18,B,1
PPE,2010/06/18,S,2
PSG,2010/06/18,B,35
PSG,2010/06/18,S,9
PSV,2010/06/18,B,1
PSV,2010/06/18,S,2
PTXSPY,2010/06/18,B,9
PTXSPY,2010/06/18,S,2
PWK,2010/06/18,B,204
PWK,2010/06/18,S,204
QPG,2010/06/18,B,1
RAC,2010/06/18,S,4
RACN,2010/06/18,S,1
RAFFIN,2010/06/18,B,1
RAFISA,2010/06/18,S,1
RAH,2010/06/18,B,1
RAH,2010/06/18,S,1
RBW,2010/06/18,B,21
RBW,2010/06/18,S,5
RBX,2010/06/18,B,207
RBX,2010/06/18,S,36
RDF,2010/06/18,B,184
RDF,2010/06/18,S,130
RDFSIF,2010/06/18,B,1
RDFSII,2010/06/18,B,6
RDFSII,2010/06/18,S,1
RDI,2010/06/18,B,1
RDI,2010/06/18,S,2
REI,2010/06/18,B,153
REI,2010/06/18,S,209
REISTD,2010/06/18,S,1
REM,2010/06/18,B,723
REM,2010/06/18,S,558
RES,2010/06/18,B,90
RES,2010/06/18,S,92
RLF,2010/06/18,S,1
RLO,2010/06/18,B,364
RLO,2010/06/18,S,249
RMH,2010/06/18,B,785
RMH,2010/06/18,S,1123
RNG,2010/06/18,B,23
RNG,2010/06/18,S,24
SAB,2010/06/18,B,456
SAB,2010/06/18,S,375
SAC,2010/06/18,B,86
SAC,2010/06/18,S,51
SAN,2010/06/18,B,9
SAN,2010/06/18,S,5
SAP,2010/06/18,B,176
SAP,2010/06/18,S,217
SBG,2010/06/18,B,7
SBG,2010/06/18,S,2
SBK,2010/06/18,B,1363
SBK,2010/06/18,S,1878
SBKSBG,2010/06/18,B,2
SBKSBG,2010/06/18,S,2
SBKSBH,2010/06/18,B,1
SBKSBH,2010/06/18,S,2
SBPP,2010/06/18,B,7
SBPP,2010/06/18,S,14
SBR002,2010/06/18,S,1
SBSWV5,2010/06/18,B,1
SBSWV6,2010/06/18,B,1
SEP,2010/06/18,B,1
SFN,2010/06/18,B,1
SFN,2010/06/18,S,1
SFNP,2010/06/18,B,2
SHF,2010/06/18,B,656
SHF,2010/06/18,S,743
SHFF,2010/06/18,B,2
SHFF,2010/06/18,S,1
SHFSTC,2010/06/18,B,1
SHFSTC,2010/06/18,S,1
SHP,2010/06/18,B,1106
SHP,2010/06/18,S,1271
SIM,2010/06/18,B,27
SIM,2010/06/18,S,34
SKJ,2010/06/18,S,1
SLA,2010/06/18,B,5
SLM,2010/06/18,B,1006
SLM,2010/06/18,S,876
SLMSTD,2010/06/18,B,3
SLMSTD,2010/06/18,S,4
SLO,2010/06/18,B,2
SNB,2010/06/18,B,4
SNM,2010/06/18,B,2
SNT,2010/06/18,B,45
SNT,2010/06/18,S,24
SNU,2010/06/18,B,17
SNU,2010/06/18,S,10
SOL,2010/06/18,B,1393
SOL,2010/06/18,S,1718
SOLIHF,2010/06/18,S,1
SOLSBI,2010/06/18,B,3
SOLSBI,2010/06/18,S,10
SOLSBJ,2010/06/18,S,11
SOLSBU,2010/06/18,B,11
SOLSBU,2010/06/18,S,2
SOLSTE,2010/06/18,B,4
SOLSTE,2010/06/18,S,6
SOV,2010/06/18,S,1
SPG,2010/06/18,B,72
SPG,2010/06/18,S,25
SPP,2010/06/18,B,236
SPP,2010/06/18,S,382
SPPSTD,2010/06/18,B,5
SPPSTD,2010/06/18,S,5
SPS,2010/06/18,S,1
SRH,2010/06/18,B,4
SSK,2010/06/18,B,31
SSK,2010/06/18,S,4
STX40,2010/06/18,B,37
STX40,2010/06/18,S,30
STXDIV,2010/06/18,B,15
STXDIV,2010/06/18,S,11
STXFIN,2010/06/18,B,5
STXFIN,2010/06/18,S,4
STXIND,2010/06/18,B,14
STXIND,2010/06/18,S,5
STXRAF,2010/06/18,B,6
STXRAF,2010/06/18,S,10
STXRES,2010/06/18,B,4
STXRES,2010/06/18,S,6
STXSWX,2010/06/18,B,3
STXSWX,2010/06/18,S,14
SUI,2010/06/18,B,68
SUI,2010/06/18,S,63
SUR,2010/06/18,B,3
SYC,2010/06/18,B,28
SYC,2010/06/18,S,9
TAS,2010/06/18,B,4
TAS,2010/06/18,S,10
TBS,2010/06/18,B,1041
TBS,2010/06/18,S,909
TBX,2010/06/18,S,2
TDH,2010/06/18,S,1
THX,2010/06/18,B,1
TKG,2010/06/18,B,920
TKG,2010/06/18,S,923
TKGNNE,2010/06/18,S,1
TKGSBT,2010/06/18,B,6
TKGSBT,2010/06/18,S,1
TMT,2010/06/18,B,2
TMT,2010/06/18,S,13
TON,2010/06/18,B,240
TON,2010/06/18,S,132
TOPDWM,2010/06/18,S,1
TOPDWQ,2010/06/18,B,27
TOPDWQ,2010/06/18,S,20
TOPDWR,2010/06/18,B,10
TOPDWR,2010/06/18,S,14
TOPSBM,2010/06/18,B,2
TOPSBM,2010/06/18,S,7
TOPSBN,2010/06/18,S,4
TOPSBQ,2010/06/18,B,3
TOPSBX,2010/06/18,B,5
TOPSBX,2010/06/18,S,11
TOPSKF,2010/06/18,B,7
TOPSKF,2010/06/18,S,2
TOPSKT,2010/06/18,B,8
TOPSKT,2010/06/18,S,5
TPC,2010/06/18,B,1
TRE,2010/06/18,B,9
TRU,2010/06/18,B,661
TRU,2010/06/18,S,847
TRW,2010/06/18,B,3
TSX,2010/06/18,S,3
UBU,2010/06/18,B,4
UNI,2010/06/18,B,1
USDSCB,2010/06/18,B,2
USDSCB,2010/06/18,S,1
USDSCQ,2010/06/18,S,1
UUU,2010/06/18,B,16
UUU,2010/06/18,S,3
VKE,2010/06/18,B,5
VKE,2010/06/18,S,2
VLE,2010/06/18,B,7
VMK,2010/06/18,S,2
VOD,2010/06/18,B,571
VOD,2010/06/18,S,599
VODSBD,2010/06/18,B,1
VODSTE,2010/06/18,B,1
VOX,2010/06/18,B,1
VOX,2010/06/18,S,6
VUN,2010/06/18,B,1
WBO,2010/06/18,B,107
WBO,2010/06/18,S,76
WEA,2010/06/18,S,9
WEZ,2010/06/18,B,12
WEZ,2010/06/18,S,6
WHL,2010/06/18,B,1373
WHL,2010/06/18,S,1003
WIL,2010/06/18,B,2
WIL,2010/06/18,S,1
WLO,2010/06/18,S,1
WNH,2010/06/18,S,3
WSL,2010/06/18,B,2
WSL,2010/06/18,S,9
WTL,2010/06/18,B,1
WWR,2010/06/18,B,9
XEM,2010/06/18,S,1
YRK,2010/06/18,B,3
ZED,2010/06/18,B,1
ZED,2010/06/18,S,6
ZGOVI,2010/06/18,S,1
ZPT,2010/06/18,B,1
ZPT,2010/06/18,S,1
1TM,2010/06/21,S,9
ABK,2010/06/21,S,1
ABL,2010/06/21,B,478
ABL,2010/06/21,S,476
ABLP,2010/06/21,B,1
ABLP,2010/06/21,S,2
ABLSBF,2010/06/21,B,4
ABLSBF,2010/06/21,S,8
ABLSBG,2010/06/21,B,6
ABLSTF,2010/06/21,B,1
ABLSTF,2010/06/21,S,2
ABO,2010/06/21,S,4
ABSP,2010/06/21,B,16
ABSP,2010/06/21,S,21
ACL,2010/06/21,B,389
ACL,2010/06/21,S,560
ACP,2010/06/21,B,12
ACP,2010/06/21,S,21
ACT,2010/06/21,S,1
ADH,2010/06/21,B,15
ADH,2010/06/21,S,11
ADR,2010/06/21,B,3
ADR,2010/06/21,S,7
ADW,2010/06/21,B,5
ADW,2010/06/21,S,11
AEG,2010/06/21,B,327
AEG,2010/06/21,S,556
AER,2010/06/21,S,2
AET,2010/06/21,B,2
AET,2010/06/21,S,2
AFE,2010/06/21,B,41
AFE,2010/06/21,S,57
AFP,2010/06/21,S,2
AFR,2010/06/21,S,7
AFT,2010/06/21,B,2
AFT,2010/06/21,S,1
AFX,2010/06/21,B,43
AFX,2010/06/21,S,49
AGI,2010/06/21,B,1
AGL,2010/06/21,B,1712
AGL,2010/06/21,S,1623
AGLIHG,2010/06/21,B,2
AGLNND,2010/06/21,B,3
AGLSBM,2010/06/21,B,32
AGLSBM,2010/06/21,S,5
AGLSBN,2010/06/21,B,2
AGLSBN,2010/06/21,S,6
AGLSBT,2010/06/21,B,1
AIP,2010/06/21,B,179
AIP,2010/06/21,S,99
ALT,2010/06/21,B,38
ALT,2010/06/21,S,66
AMA,2010/06/21,B,8
AMA,2010/06/21,S,5
AMS,2010/06/21,B,633
AMS,2010/06/21,S,688
AMSSBG,2010/06/21,B,4
AMSSBG,2010/06/21,S,2
AMSSBP,2010/06/21,B,1
AMSSBP,2010/06/21,S,2
ANG,2010/06/21,B,391
ANG,2010/06/21,S,724
ANM,2010/06/21,B,3
AOX,2010/06/21,B,1
APK,2010/06/21,B,3
APK,2010/06/21,S,2
APKP,2010/06/21,B,4
APN,2010/06/21,B,394
APN,2010/06/21,S,457
AQP,2010/06/21,B,2
AQP,2010/06/21,S,2
ARI,2010/06/21,B,426
ARI,2010/06/21,S,371
ARL,2010/06/21,B,37
ARL,2010/06/21,S,55
ARQ,2010/06/21,B,8
ARQ,2010/06/21,S,2
ART,2010/06/21,S,1
ASA,2010/06/21,B,956
ASA,2010/06/21,S,662
ASASBN,2010/06/21,S,2
ASASBO,2010/06/21,B,3
ASASBO,2010/06/21,S,2
ASASBY,2010/06/21,B,1
ASR,2010/06/21,B,29
ASR,2010/06/21,S,24
ATN,2010/06/21,B,4
ATN,2010/06/21,S,16
ATNP,2010/06/21,B,10
ATNP,2010/06/21,S,7
ATR,2010/06/21,B,11
ATR,2010/06/21,S,5
AVI,2010/06/21,B,135
AVI,2010/06/21,S,63
