TradableInstrumentAlphaCode,LogicalBusinessDay,BuySellIndicator,CountOfTrades
NWL,2012/03/20,B,3
NWL,2012/03/20,S,2
OAO,2012/03/20,B,2
OCE,2012/03/20,B,21
OCE,2012/03/20,S,4
OCG,2012/03/20,B,1
OCT,2012/03/20,B,7
OCT,2012/03/20,S,2
OLG,2012/03/20,B,2
OLM,2012/03/20,B,1
OML,2012/03/20,B,698
OML,2012/03/20,S,816
OMLSBE,2012/03/20,B,1
OMLSTF,2012/03/20,S,1
OMN,2012/03/20,B,41
OMN,2012/03/20,S,81
OPT,2012/03/20,B,8
OPT,2012/03/20,S,10
PAM,2012/03/20,B,73
PAM,2012/03/20,S,38
PAN,2012/03/20,B,20
PAN,2012/03/20,S,35
PBT,2012/03/20,B,1
PBT,2012/03/20,S,2
PDN,2012/03/20,S,1
PET,2012/03/20,B,30
PET,2012/03/20,S,40
PFG,2012/03/20,B,12
PFG,2012/03/20,S,47
PGFP,2012/03/20,B,7
PGFP,2012/03/20,S,5
PGL,2012/03/20,B,21
PGL,2012/03/20,S,17
PGR,2012/03/20,B,6
PGR,2012/03/20,S,14
PIK,2012/03/20,B,277
PIK,2012/03/20,S,375
PKH,2012/03/20,B,11
PKH,2012/03/20,S,2
PLL,2012/03/20,B,2
PMM,2012/03/20,B,7
PMM,2012/03/20,S,12
PNC,2012/03/20,B,102
PNC,2012/03/20,S,124
POY,2012/03/20,S,2
PPC,2012/03/20,B,306
PPC,2012/03/20,S,491
PPE,2012/03/20,B,11
PPE,2012/03/20,S,10
PPR,2012/03/20,B,2
PPR,2012/03/20,S,1
PSG,2012/03/20,B,21
PSG,2012/03/20,S,8
PSV,2012/03/20,B,1
PSV,2012/03/20,S,3
PTXSPY,2012/03/20,S,3
PTXTEN,2012/03/20,B,3
PTXTEN,2012/03/20,S,3
PWK,2012/03/20,B,44
PWK,2012/03/20,S,43
RAC,2012/03/20,S,5
RACP,2012/03/20,S,5
RAFFIN,2012/03/20,S,2
RAFIND,2012/03/20,S,2
RAFISA,2012/03/20,B,1
RAFISA,2012/03/20,S,1
RAFRES,2012/03/20,S,2
RBA,2012/03/20,B,9
RBA,2012/03/20,S,8
RBP,2012/03/20,B,36
RBP,2012/03/20,S,47
RBW,2012/03/20,B,6
RBX,2012/03/20,B,24
RBX,2012/03/20,S,9
RDF,2012/03/20,B,236
RDF,2012/03/20,S,125
RDI,2012/03/20,B,2
REB,2012/03/20,B,5
REB,2012/03/20,S,5
REI,2012/03/20,B,238
REI,2012/03/20,S,182
REM,2012/03/20,B,687
REM,2012/03/20,S,535
RES,2012/03/20,B,55
RES,2012/03/20,S,138
RIN,2012/03/20,B,10
RIN,2012/03/20,S,1
RLF,2012/03/20,B,5
RLF,2012/03/20,S,6
RLO,2012/03/20,B,199
RLO,2012/03/20,S,127
RMBINF,2012/03/20,B,2
RMBINF,2012/03/20,S,1
RMBT40,2012/03/20,B,1
RMBT40,2012/03/20,S,2
RMH,2012/03/20,B,442
RMH,2012/03/20,S,520
RMI,2012/03/20,B,202
RMI,2012/03/20,S,303
SAB,2012/03/20,B,934
SAB,2012/03/20,S,1000
SAC,2012/03/20,B,22
SAC,2012/03/20,S,24
SAN,2012/03/20,B,2
SAN,2012/03/20,S,6
SAP,2012/03/20,B,307
SAP,2012/03/20,S,341
SBAG1,2012/03/20,B,1
SBAOIL,2012/03/20,S,1
SBAPL1,2012/03/20,B,3
SBAPL1,2012/03/20,S,2
SBAS1,2012/03/20,S,2
SBK,2012/03/20,B,1175
SBK,2012/03/20,S,1290
SBPP,2012/03/20,B,40
SBPP,2012/03/20,S,27
SBR003,2012/03/20,B,1
SBR003,2012/03/20,S,12
SCL,2012/03/20,B,29
SCL,2012/03/20,S,21
SEP,2012/03/20,B,3
SEP,2012/03/20,S,2
SFH,2012/03/20,B,2
SFH,2012/03/20,S,1
SFNP,2012/03/20,S,1
SGA,2012/03/20,B,1
SGA,2012/03/20,S,1
SGB,2012/03/20,S,3
SHF,2012/03/20,B,825
SHF,2012/03/20,S,649
SHFF,2012/03/20,B,2
SHFF,2012/03/20,S,4
SHP,2012/03/20,B,516
SHP,2012/03/20,S,509
SHPNIG,2012/03/20,B,2
SHPNIG,2012/03/20,S,3
SHPSBS,2012/03/20,B,1
SIM,2012/03/20,B,4
SKJ,2012/03/20,B,1
SLA,2012/03/20,B,1
SLM,2012/03/20,B,656
SLM,2012/03/20,S,632
SLO,2012/03/20,B,2
SNB,2012/03/20,B,2
SNM,2012/03/20,B,1
SNT,2012/03/20,B,161
SNT,2012/03/20,S,209
SNU,2012/03/20,B,4
SNU,2012/03/20,S,3
SOL,2012/03/20,B,1752
SOL,2012/03/20,S,2213
SOLBE1,2012/03/20,S,1
SOLIHH,2012/03/20,B,4
SOLIHH,2012/03/20,S,2
SOLSBA,2012/03/20,B,2
SOLSBA,2012/03/20,S,7
SOLSBB,2012/03/20,B,2
SOLSBB,2012/03/20,S,1
SOLSBZ,2012/03/20,B,1
SOLSTG,2012/03/20,B,1
SOLSTG,2012/03/20,S,2
SPG,2012/03/20,B,237
SPG,2012/03/20,S,240
SPP,2012/03/20,B,343
SPP,2012/03/20,S,610
SRH,2012/03/20,B,1
SSK,2012/03/20,B,53
SSK,2012/03/20,S,52
STA,2012/03/20,S,1
STAN40,2012/03/20,B,1
STAN40,2012/03/20,S,2
STANSX,2012/03/20,B,1
STX40,2012/03/20,B,30
STX40,2012/03/20,S,37
STXDIV,2012/03/20,B,24
STXDIV,2012/03/20,S,21
STXFIN,2012/03/20,B,2
STXFIN,2012/03/20,S,4
STXIND,2012/03/20,B,9
STXIND,2012/03/20,S,6
STXRAF,2012/03/20,B,3
STXRAF,2012/03/20,S,6
STXRES,2012/03/20,B,6
STXRES,2012/03/20,S,7
STXSWX,2012/03/20,B,3
STXSWX,2012/03/20,S,8
SUI,2012/03/20,B,52
SUI,2012/03/20,S,89
SUR,2012/03/20,B,8
SYC,2012/03/20,B,15
SYC,2012/03/20,S,25
TAS,2012/03/20,B,13
TBS,2012/03/20,B,864
TBS,2012/03/20,S,838
TDH,2012/03/20,S,2
TFG,2012/03/20,B,807
TFG,2012/03/20,S,497
TKG,2012/03/20,B,190
TKG,2012/03/20,S,235
TKGSTF,2012/03/20,B,1
TON,2012/03/20,B,186
TON,2012/03/20,S,194
TOPDWE,2012/03/20,B,3
TOPDWF,2012/03/20,B,23
TOPDWF,2012/03/20,S,25
TOPDWQ,2012/03/20,B,71
TOPDWQ,2012/03/20,S,43
TOPDWR,2012/03/20,B,11
TOPDWR,2012/03/20,S,9
TOPDWS,2012/03/20,B,30
TOPDWS,2012/03/20,S,13
TOPSBG,2012/03/20,S,2
TOPSBH,2012/03/20,B,1
TOPSBX,2012/03/20,S,1
TOPSKM,2012/03/20,B,1
TOPSKM,2012/03/20,S,1
TOPSKZ,2012/03/20,B,11
TRE,2012/03/20,B,23
TRE,2012/03/20,S,13
TRU,2012/03/20,B,370
TRU,2012/03/20,S,372
TRW,2012/03/20,B,1
TSH,2012/03/20,B,7
TSH,2012/03/20,S,2
TSX,2012/03/20,B,6
TSX,2012/03/20,S,2
TTO,2012/03/20,B,8
TTO,2012/03/20,S,25
UUU,2012/03/20,B,9
UUU,2012/03/20,S,3
VIF,2012/03/20,B,2
VIF,2012/03/20,S,1
VIL,2012/03/20,B,101
VIL,2012/03/20,S,119
VKE,2012/03/20,B,149
VKE,2012/03/20,S,111
VKN,2012/03/20,B,1
VLE,2012/03/20,B,3
VLE,2012/03/20,S,2
VMK,2012/03/20,B,2
VMK,2012/03/20,S,2
VOD,2012/03/20,B,958
VOD,2012/03/20,S,1015
VUN,2012/03/20,B,2
WBO,2012/03/20,B,252
WBO,2012/03/20,S,232
WEA,2012/03/20,B,2
WEZ,2012/03/20,B,19
WEZ,2012/03/20,S,3
WHL,2012/03/20,B,881
WHL,2012/03/20,S,628
WSL,2012/03/20,S,2
XEM,2012/03/20,S,1
ZED,2012/03/20,B,14
ZED,2012/03/20,S,16
ZGOVI,2012/03/20,S,1
1TM,2012/03/22,B,8
1TM,2012/03/22,S,3
ABL,2012/03/22,B,927
ABL,2012/03/22,S,697
ABLP,2012/03/22,S,5
ABLSTG,2012/03/22,B,2
ABLSTG,2012/03/22,S,3
ABSP,2012/03/22,B,11
ABSP,2012/03/22,S,2
ACL,2012/03/22,B,401
ACL,2012/03/22,S,412
ACP,2012/03/22,B,7
ACT,2012/03/22,B,2
ACT,2012/03/22,S,4
ADH,2012/03/22,B,4
ADH,2012/03/22,S,3
ADI,2012/03/22,B,2
ADI,2012/03/22,S,1
ADR,2012/03/22,B,34
ADR,2012/03/22,S,50
ADW,2012/03/22,B,4
ADW,2012/03/22,S,1
AEA,2012/03/22,S,1
AEG,2012/03/22,B,534
AEG,2012/03/22,S,473
AET,2012/03/22,S,5
AFE,2012/03/22,B,53
AFE,2012/03/22,S,32
AFR,2012/03/22,B,41
AFR,2012/03/22,S,19
AFT,2012/03/22,B,5
AFT,2012/03/22,S,3
AFX,2012/03/22,B,17
AFX,2012/03/22,S,32
AGL,2012/03/22,B,2181
AGL,2012/03/22,S,2751
AGLNII,2012/03/22,B,1
AGLSBF,2012/03/22,S,1
AGLSBG,2012/03/22,B,14
AGLSBG,2012/03/22,S,17
AGLSBH,2012/03/22,B,4
AGLSBH,2012/03/22,S,4
AGLSBY,2012/03/22,B,1
AGLSBZ,2012/03/22,B,1
AGLSBZ,2012/03/22,S,1
AGLSTF,2012/03/22,B,4
AGLSTF,2012/03/22,S,11
AIP,2012/03/22,B,230
AIP,2012/03/22,S,257
ALT,2012/03/22,B,38
ALT,2012/03/22,S,21
AMA,2012/03/22,S,7
AMS,2012/03/22,B,2019
AMS,2012/03/22,S,1380
AMSSBN,2012/03/22,S,2
ANG,2012/03/22,B,1623
ANG,2012/03/22,S,1518
ANGSBL,2012/03/22,S,1
ANGSBM,2012/03/22,B,1
ANGSBN,2012/03/22,B,1
ANM,2012/03/22,B,7
ANS,2012/03/22,S,4
AOX,2012/03/22,B,1
APK,2012/03/22,B,8
APKP,2012/03/22,S,1
APN,2012/03/22,B,632
APN,2012/03/22,S,588
AQP,2012/03/22,B,24
AQP,2012/03/22,S,55
ARH,2012/03/22,B,4
ARI,2012/03/22,B,779
ARI,2012/03/22,S,1039
ARL,2012/03/22,B,92
ARL,2012/03/22,S,103
ARQ,2012/03/22,B,6
ARQ,2012/03/22,S,9
ART,2012/03/22,B,1
ART,2012/03/22,S,8
ASA,2012/03/22,B,1251
ASA,2012/03/22,S,1522
ASASBD,2012/03/22,S,2
ASR,2012/03/22,B,193
ASR,2012/03/22,S,369
ATN,2012/03/22,B,3
ATNP,2012/03/22,B,14
ATNP,2012/03/22,S,13
ATR,2012/03/22,S,2
AVI,2012/03/22,B,1115
AVI,2012/03/22,S,396
AVU,2012/03/22,B,4
AVU,2012/03/22,S,11
AWA,2012/03/22,B,10
AWA,2012/03/22,S,30
AWB,2012/03/22,B,11
AWB,2012/03/22,S,17
BAT,2012/03/22,B,99
BAT,2012/03/22,S,182
BAW,2012/03/22,B,666
BAW,2012/03/22,S,699
BBET40,2012/03/22,B,1
BBET40,2012/03/22,S,2
BCF,2012/03/22,B,3
BCF,2012/03/22,S,4
BCX,2012/03/22,B,8
BCX,2012/03/22,S,6
BDM,2012/03/22,B,1
BDM,2012/03/22,S,8
BEG,2012/03/22,B,27
BEG,2012/03/22,S,2
BEGP2,2012/03/22,B,5
BEL,2012/03/22,B,14
BEL,2012/03/22,S,7
BFS,2012/03/22,B,2
BFS,2012/03/22,S,17
BGREEN,2012/03/22,B,2
BGREEN,2012/03/22,S,1
BIK,2012/03/22,B,1
BIL,2012/03/22,B,1258
BIL,2012/03/22,S,2780
BILIHI,2012/03/22,B,1
BILIHI,2012/03/22,S,1
BILNIH,2012/03/22,S,1
BILSBM,2012/03/22,B,3
BILSBM,2012/03/22,S,3
BILSBN,2012/03/22,S,14
BILSBO,2012/03/22,B,5
BILSBO,2012/03/22,S,4
BILSBV,2012/03/22,B,4
BILSBV,2012/03/22,S,1
BILSTH,2012/03/22,B,2
BILSTH,2012/03/22,S,9
BLU,2012/03/22,B,9
BLU,2012/03/22,S,13
BMN,2012/03/22,S,1
BRN,2012/03/22,B,9
BRN,2012/03/22,S,16
BRT,2012/03/22,B,1
BRT,2012/03/22,S,2
BSR,2012/03/22,B,7
BSR,2012/03/22,S,13
BSS,2012/03/22,B,3
BTI,2012/03/22,B,824
BTI,2012/03/22,S,600
BTIIHA,2012/03/22,S,1
BTISBA,2012/03/22,B,1
BVT,2012/03/22,B,1188
BVT,2012/03/22,S,1182
BWI,2012/03/22,B,5
BWI,2012/03/22,S,8
BWL,2012/03/22,B,2
CAT,2012/03/22,B,4
CAT,2012/03/22,S,8
CBH,2012/03/22,B,3
CBH,2012/03/22,S,4
CCL,2012/03/22,S,1
CCO,2012/03/22,B,49
CCO,2012/03/22,S,92
CDZ,2012/03/22,B,4
CFR,2012/03/22,B,1035
CFR,2012/03/22,S,1155
CFRSBW,2012/03/22,S,4
CGR,2012/03/22,B,3
CGR,2012/03/22,S,6
CIL,2012/03/22,B,5
CIL,2012/03/22,S,1
CLH,2012/03/22,B,51
CLH,2012/03/22,S,62
CLI,2012/03/22,B,1
CLI,2012/03/22,S,1
CLR,2012/03/22,B,14
CLR,2012/03/22,S,7
CLS,2012/03/22,B,510
CLS,2012/03/22,S,298
CMH,2012/03/22,B,2
CMH,2012/03/22,S,1
CML,2012/03/22,B,120
CML,2012/03/22,S,155
CMO,2012/03/22,S,1
CMP,2012/03/22,B,89
CMP,2012/03/22,S,163
CND,2012/03/22,S,1
CNL,2012/03/22,B,4
CNL,2012/03/22,S,2
COH,2012/03/22,B,11
COH,2012/03/22,S,23
COM,2012/03/22,S,1
CPI,2012/03/22,B,100
CPI,2012/03/22,S,103
CPIP,2012/03/22,B,5
CPL,2012/03/22,B,111
CPL,2012/03/22,S,138
CSB,2012/03/22,B,91
CSB,2012/03/22,S,39
CSO,2012/03/22,B,218
CSO,2012/03/22,S,281
CSP,2012/03/22,B,15
CSP,2012/03/22,S,10
CVI,2012/03/22,S,1
CVN,2012/03/22,B,1
CZA,2012/03/22,B,35
CZA,2012/03/22,S,39
DAW,2012/03/22,B,4
DAW,2012/03/22,S,12
DBAGL5,2012/03/22,B,1
DBAGL6,2012/03/22,B,1
DBCHIN,2012/03/22,B,1
DBEXX1,2012/03/22,B,2
DBEXX1,2012/03/22,S,2
DBEXX2,2012/03/22,B,3
DBNPNC,2012/03/22,B,4
DBNPNC,2012/03/22,S,1
DBNPND,2012/03/22,B,2
DBXEU,2012/03/22,B,2
DBXEU,2012/03/22,S,1
DBXJP,2012/03/22,B,7
DBXUK,2012/03/22,B,2
DBXUS,2012/03/22,B,5
DBXUS,2012/03/22,S,3
DBXWD,2012/03/22,B,1
DBXWD,2012/03/22,S,4
DCT,2012/03/22,B,4
DCT,2012/03/22,S,4
DGC,2012/03/22,B,5
DLVP,2012/03/22,S,1
DON,2012/03/22,S,4
DRD,2012/03/22,B,123
DRD,2012/03/22,S,162
DSBP,2012/03/22,S,4
DST,2012/03/22,B,3
DSY,2012/03/22,B,1385
DSY,2012/03/22,S,855
DTC,2012/03/22,B,74
DTC,2012/03/22,S,82
DYL,2012/03/22,S,1
EHS,2012/03/22,S,5
ELI,2012/03/22,B,12
ELI,2012/03/22,S,3
ELR,2012/03/22,S,1
EMI,2012/03/22,B,12
EMI,2012/03/22,S,38
EOH,2012/03/22,B,89
EOH,2012/03/22,S,89
EPS,2012/03/22,B,5
EPS,2012/03/22,S,41
EQS,2012/03/22,B,21
EQS,2012/03/22,S,1
ERB,2012/03/22,B,1
ERB,2012/03/22,S,2
ESR,2012/03/22,B,9
ESR,2012/03/22,S,10
EXL,2012/03/22,B,1
EXL,2012/03/22,S,4
EXT,2012/03/22,S,1
EXX,2012/03/22,B,1912
EXX,2012/03/22,S,1608
EXXSBA,2012/03/22,B,1
EXXSBA,2012/03/22,S,2
EXXSTF,2012/03/22,B,1
EXXSTF,2012/03/22,S,2
FBR,2012/03/22,B,7
FBR,2012/03/22,S,11
FCPD,2012/03/22,B,1
FCPD,2012/03/22,S,2
FCR,2012/03/22,B,1
FFA,2012/03/22,B,20
FFA,2012/03/22,S,16
FFB,2012/03/22,B,1
FGL,2012/03/22,B,2
FNB,2012/03/22,B,1
FPT,2012/03/22,B,86
FPT,2012/03/22,S,80
FSE,2012/03/22,B,2
FSR,2012/03/22,B,1284
FSR,2012/03/22,S,959
FSRP,2012/03/22,B,13
FSRP,2012/03/22,S,22
FSRSBT,2012/03/22,B,2
FSRSTF,2012/03/22,S,1
FST,2012/03/22,B,3
FSY,2012/03/22,S,1
FUM,2012/03/22,B,6
FUM,2012/03/22,S,3
FWX,2012/03/22,B,3
GBG,2012/03/22,B,3
GBG,2012/03/22,S,18
GDO,2012/03/22,B,14
GDO,2012/03/22,S,9
GFI,2012/03/22,B,1312
GFI,2012/03/22,S,1444
GFISBH,2012/03/22,B,3
GFISBI,2012/03/22,B,2
GFISBZ,2012/03/22,S,2
GFISTG,2012/03/22,B,1
GFISTG,2012/03/22,S,2
GGM,2012/03/22,S,4
GIJ,2012/03/22,B,1
GIJ,2012/03/22,S,2
GLD,2012/03/22,B,34
GLD,2012/03/22,S,56
GND,2012/03/22,B,107
GND,2012/03/22,S,97
GNDP,2012/03/22,B,3
GNDP,2012/03/22,S,4
GPL,2012/03/22,B,1
GPL,2012/03/22,S,1
GRF,2012/03/22,B,127
GRF,2012/03/22,S,61
GRT,2012/03/22,B,518
GRT,2012/03/22,S,641
HAR,2012/03/22,B,1545
HAR,2012/03/22,S,1070
HARSBF,2012/03/22,S,2
HARSBG,2012/03/22,B,5
HARSBH,2012/03/22,B,5
HARSBH,2012/03/22,S,1
HCI,2012/03/22,B,40
HCI,2012/03/22,S,15
HDC,2012/03/22,B,33
HDC,2012/03/22,S,12
HPA,2012/03/22,B,3
HPA,2012/03/22,S,3
HPB,2012/03/22,S,1
HSP,2012/03/22,B,10
HSP,2012/03/22,S,14
HUG,2012/03/22,S,4
HWN,2012/03/22,B,2
HWN,2012/03/22,S,1
HWW,2012/03/22,S,1
HYP,2012/03/22,B,317
HYP,2012/03/22,S,1214
IDE,2012/03/22,B,1
IDE,2012/03/22,S,4
IFC,2012/03/22,B,3
IFC,2012/03/22,S,2
ILV,2012/03/22,B,40
ILV,2012/03/22,S,42
IMP,2012/03/22,B,1568
IMP,2012/03/22,S,1680
IMPSBM,2012/03/22,B,2
IMPSBM,2012/03/22,S,5
IMPSBN,2012/03/22,B,2
IMPSBN,2012/03/22,S,3
INL,2012/03/22,B,605
INL,2012/03/22,S,514
INLP,2012/03/22,B,6
INLP,2012/03/22,S,7
INP,2012/03/22,B,618
INP,2012/03/22,S,496
INPPR,2012/03/22,S,1
INPR,2012/03/22,B,5
INPR,2012/03/22,S,11
IPF,2012/03/22,B,3
IPL,2012/03/22,B,501
IPL,2012/03/22,S,512
IPLP,2012/03/22,B,1
IRA,2012/03/22,B,2
IRA,2012/03/22,S,1
ISA,2012/03/22,B,1
ISA,2012/03/22,S,2
ISB,2012/03/22,B,1
ITE,2012/03/22,B,1
IVD,2012/03/22,B,2
IVT,2012/03/22,B,5
IVT,2012/03/22,S,7
JBL,2012/03/22,B,21
JBL,2012/03/22,S,23
JDG,2012/03/22,B,194
JDG,2012/03/22,S,166
JDH,2012/03/22,B,6
JDH,2012/03/22,S,1
JOZI03,2012/03/22,S,4
JSC,2012/03/22,B,1
JSC,2012/03/22,S,3
JSE,2012/03/22,B,75
JSE,2012/03/22,S,71
KAP,2012/03/22,B,9
KAP,2012/03/22,S,3
KEH,2012/03/22,B,2
KEH,2012/03/22,S,4
KEL,2012/03/22,B,8
KEL,2012/03/22,S,7
KGM,2012/03/22,B,4
KGM,2012/03/22,S,1
KIO,2012/03/22,B,1536
KIO,2012/03/22,S,2464
KIOSBA,2012/03/22,B,3
KIOSBA,2012/03/22,S,4
KIOSTF,2012/03/22,B,3
KIOSTF,2012/03/22,S,2
KR,2012/03/22,S,3
LBH,2012/03/22,B,290
LBH,2012/03/22,S,244
LEW,2012/03/22,B,205
LEW,2012/03/22,S,378
LHC,2012/03/22,B,947
LHC,2012/03/22,S,656
LHG,2012/03/22,B,10
LHG,2012/03/22,S,27
LON,2012/03/22,B,458
LON,2012/03/22,S,699
MAPPSG,2012/03/22,S,1
MAPPSP,2012/03/22,B,2
MAPPSP,2012/03/22,S,1
MDC,2012/03/22,B,87
MDC,2012/03/22,S,124
MEY,2012/03/22,S,1
MFL,2012/03/22,B,5
MFL,2012/03/22,S,1
MIM,2012/03/22,B,2
MIX,2012/03/22,B,1
MIX,2012/03/22,S,4
MMI,2012/03/22,B,436
MMI,2012/03/22,S,435
MML,2012/03/22,B,16
MML,2012/03/22,S,13
MMS,2012/03/22,S,1
MND,2012/03/22,B,359
MND,2012/03/22,S,710
MNP,2012/03/22,B,304
MNP,2012/03/22,S,426
MOR,2012/03/22,B,8
MPC,2012/03/22,B,534
MPC,2012/03/22,S,537
MPT,2012/03/22,B,70
MPT,2012/03/22,S,67
MRF,2012/03/22,B,16
MRF,2012/03/22,S,27
MSM,2012/03/22,B,965
MSM,2012/03/22,S,722
MST,2012/03/22,B,2
MST,2012/03/22,S,2
MTA,2012/03/22,B,10
MTA,2012/03/22,S,6
MTL,2012/03/22,S,1
MTN,2012/03/22,B,2985
MTN,2012/03/22,S,2680
MTNIHH,2012/03/22,B,4
MTNIHH,2012/03/22,S,1
MTNSBL,2012/03/22,B,1
MTNSBL,2012/03/22,S,3
MTNSBM,2012/03/22,B,1
MTNSBM,2012/03/22,S,5
MTNSBV,2012/03/22,B,1
MTNSBV,2012/03/22,S,3
MTNSTF,2012/03/22,B,4
MTNSTF,2012/03/22,S,8
MUR,2012/03/22,B,191
MUR,2012/03/22,S,385
MURN,2012/03/22,B,198
MURN,2012/03/22,S,102
MVG,2012/03/22,B,1
MVS,2012/03/22,B,1
MZR,2012/03/22,S,1
NBAGL3,2012/03/22,S,1
NBK,2012/03/22,B,3
NBKP,2012/03/22,B,10
NBKP,2012/03/22,S,82
NCA,2012/03/22,B,1
NCA,2012/03/22,S,1
NED,2012/03/22,B,2179
NED,2012/03/22,S,1872
NEDSBH,2012/03/22,B,1
NEP,2012/03/22,B,4
NEP,2012/03/22,S,7
NEWPLT,2012/03/22,S,1
NFSH40,2012/03/22,B,5
NFSH40,2012/03/22,S,3
NHM,2012/03/22,B,325
NHM,2012/03/22,S,436
NPK,2012/03/22,B,172
NPK,2012/03/22,S,168
NPN,2012/03/22,B,2005
NPN,2012/03/22,S,2332
NTC,2012/03/22,B,270
NTC,2012/03/22,S,257
NTCP,2012/03/22,S,1
NUT,2012/03/22,B,1
NUT,2012/03/22,S,1
NWL,2012/03/22,B,1
NWL,2012/03/22,S,1
OAO,2012/03/22,B,1
OAO,2012/03/22,S,3
OCE,2012/03/22,B,5
OCE,2012/03/22,S,20
OCG,2012/03/22,B,1
OCT,2012/03/22,B,6
OCT,2012/03/22,S,1
OLG,2012/03/22,S,1
OLM,2012/03/22,B,5
OML,2012/03/22,B,932
OML,2012/03/22,S,1147
OMLSBF,2012/03/22,B,1
OMLSBP,2012/03/22,B,2
OMLSTF,2012/03/22,B,4
OMLSTF,2012/03/22,S,3
OMN,2012/03/22,B,2
OMN,2012/03/22,S,21
OPT,2012/03/22,B,17
OPT,2012/03/22,S,31
PAM,2012/03/22,B,128
PAM,2012/03/22,S,186
PAN,2012/03/22,B,32
PAN,2012/03/22,S,43
PBT,2012/03/22,S,3
PDN,2012/03/22,S,1
PET,2012/03/22,B,20
PET,2012/03/22,S,43
PFG,2012/03/22,B,10
PFG,2012/03/22,S,48
PGFP,2012/03/22,B,8
PGFP,2012/03/22,S,9
PGL,2012/03/22,B,9
PGL,2012/03/22,S,24
PGR,2012/03/22,B,9
PGR,2012/03/22,S,3
PHM,2012/03/22,B,3
PHM,2012/03/22,S,1
PIK,2012/03/22,B,454
PIK,2012/03/22,S,443
PKH,2012/03/22,B,5
PKH,2012/03/22,S,4
PLL,2012/03/22,B,1
PLL,2012/03/22,S,9
PMM,2012/03/22,B,25
PMM,2012/03/22,S,6
PNC,2012/03/22,B,23
PNC,2012/03/22,S,45
POY,2012/03/22,B,2
PPC,2012/03/22,B,549
PPC,2012/03/22,S,938
PPCSTG,2012/03/22,S,1
PPE,2012/03/22,B,8
PPE,2012/03/22,S,9
PPR,2012/03/22,B,3
PSG,2012/03/22,B,19
PSG,2012/03/22,S,6
PSV,2012/03/22,B,1
PSV,2012/03/22,S,1
PTXSPY,2012/03/22,B,2
PTXSPY,2012/03/22,S,4
PTXTEN,2012/03/22,B,1
PTXTEN,2012/03/22,S,2
PWK,2012/03/22,B,155
PWK,2012/03/22,S,106
RACP,2012/03/22,S,2
RAFISA,2012/03/22,B,1
RAFISA,2012/03/22,S,1
RAR,2012/03/22,S,1
RBA,2012/03/22,B,7
RBA,2012/03/22,S,1
RBP,2012/03/22,B,66
RBP,2012/03/22,S,107
RBW,2012/03/22,S,3
RBX,2012/03/22,B,24
RBX,2012/03/22,S,17
RDF,2012/03/22,B,102
RDF,2012/03/22,S,203
RDFSIG,2012/03/22,B,4
REB,2012/03/22,B,9
REB,2012/03/22,S,7
REI,2012/03/22,B,203
REI,2012/03/22,S,154
REM,2012/03/22,B,469
REM,2012/03/22,S,724
RES,2012/03/22,B,61
RES,2012/03/22,S,55
RIN,2012/03/22,B,3
RIN,2012/03/22,S,2
RLF,2012/03/22,B,2
RLF,2012/03/22,S,4
RLO,2012/03/22,B,170
RLO,2012/03/22,S,400
RMBINF,2012/03/22,B,5
RMBINF,2012/03/22,S,2
RMBT40,2012/03/22,B,2
RMBT40,2012/03/22,S,3
RMH,2012/03/22,B,764
RMH,2012/03/22,S,1301
RMI,2012/03/22,B,159
RMI,2012/03/22,S,256
RNG,2012/03/22,B,5
RNG,2012/03/22,S,8
SAB,2012/03/22,B,857
SAB,2012/03/22,S,935
SAC,2012/03/22,B,55
SAC,2012/03/22,S,123
SAN,2012/03/22,B,2
SAN,2012/03/22,S,1
SAP,2012/03/22,B,640
SAP,2012/03/22,S,472
SBACI,2012/03/22,B,1
SBACI,2012/03/22,S,1
SBAS1,2012/03/22,B,2
SBAS1,2012/03/22,S,3
SBK,2012/03/22,B,1821
SBK,2012/03/22,S,1863
SBKP,2012/03/22,S,1
SBPP,2012/03/22,B,11
SBPP,2012/03/22,S,9
SBR003,2012/03/22,B,1
SBR003,2012/03/22,S,6
SCL,2012/03/22,B,45
SCL,2012/03/22,S,37
SEP,2012/03/22,S,2
SFH,2012/03/22,B,1
SFH,2012/03/22,S,5
SFN,2012/03/22,B,21
SFN,2012/03/22,S,1
SFNP,2012/03/22,B,2
SHF,2012/03/22,B,855
SHF,2012/03/22,S,812
SHFF,2012/03/22,B,20
SHFF,2012/03/22,S,3
SHP,2012/03/22,B,4976
SHP,2012/03/22,S,4254
SHPIHD,2012/03/22,B,3
SHPIHD,2012/03/22,S,6
SIM,2012/03/22,B,3
SIM,2012/03/22,S,4
SKJ,2012/03/22,B,1
SKW,2012/03/22,S,1
SKY,2012/03/22,S,3
SLA,2012/03/22,B,2
SLM,2012/03/22,B,810
SLM,2012/03/22,S,845
SNB,2012/03/22,B,4
SNM,2012/03/22,B,1
SNT,2012/03/22,B,195
SNT,2012/03/22,S,122
SNU,2012/03/22,B,7
SNU,2012/03/22,S,6
SNV,2012/03/22,B,1
SNV,2012/03/22,S,1
SOH,2012/03/22,S,1
SOL,2012/03/22,B,2596
SOL,2012/03/22,S,2524
SOLBE1,2012/03/22,B,1
SOLBE1,2012/03/22,S,2
SOLIHH,2012/03/22,B,6
SOLIHH,2012/03/22,S,9
