TradableInstrumentAlphaCode,LogicalBusinessDay,BuySellIndicator,CountOfTrades
TON,2015/02/02,S,749
TOPDWD,2015/02/02,B,4
TOPDWD,2015/02/02,S,4
TOPDWI,2015/02/02,B,2
TOPDWI,2015/02/02,S,4
TOPDWU,2015/02/02,B,6
TOPDWU,2015/02/02,S,8
TOPDWV,2015/02/02,B,18
TOPDWV,2015/02/02,S,17
TOPSBA,2015/02/02,S,1
TOPSBV,2015/02/02,B,4
TOPSBV,2015/02/02,S,1
TOPSKD,2015/02/02,S,1
TOPSKX,2015/02/02,B,1
TOR,2015/02/02,B,188
TOR,2015/02/02,S,137
TPC,2015/02/02,B,3
TPC,2015/02/02,S,1
TRE,2015/02/02,B,144
TRE,2015/02/02,S,153
TRU,2015/02/02,B,1387
TRU,2015/02/02,S,2330
TRW,2015/02/02,S,1
TSH,2015/02/02,B,492
TSH,2015/02/02,S,490
TSX,2015/02/02,B,7
TSX,2015/02/02,S,7
TTO,2015/02/02,B,88
TTO,2015/02/02,S,15
TUC,2015/02/02,S,1
TWR,2015/02/02,B,1
TWR,2015/02/02,S,1
VIL,2015/02/02,B,94
VIL,2015/02/02,S,88
VIS,2015/02/02,B,5
VKE,2015/02/02,B,130
VKE,2015/02/02,S,81
VKN,2015/02/02,S,1
VLE,2015/02/02,B,2
VLE,2015/02/02,S,4
VOD,2015/02/02,B,950
VOD,2015/02/02,S,1427
VODSBF,2015/02/02,S,1
VUN,2015/02/02,B,1
WBO,2015/02/02,B,134
WBO,2015/02/02,S,193
WCC,2015/02/02,B,21
WCC,2015/02/02,S,11
WEA,2015/02/02,B,1
WEA,2015/02/02,S,1
WEZ,2015/02/02,B,27
WEZ,2015/02/02,S,24
WHL,2015/02/02,B,1957
WHL,2015/02/02,S,2196
WHLSBQ,2015/02/02,B,1
WNH,2015/02/02,B,1
WNH,2015/02/02,S,3
WSL,2015/02/02,B,3
WSL,2015/02/02,S,14
YRK,2015/02/02,S,2
ZED,2015/02/02,B,214
ZED,2015/02/02,S,185
ABL,2015/02/03,B,2
ABSP,2015/02/03,B,1
ABSP,2015/02/03,S,12
ACE,2015/02/03,S,2
ACG,2015/02/03,B,228
ACG,2015/02/03,S,139
ACL,2015/02/03,B,155
ACL,2015/02/03,S,134
ACP,2015/02/03,B,29
ACP,2015/02/03,S,33
ACT,2015/02/03,B,21
ACT,2015/02/03,S,15
ADH,2015/02/03,B,55
ADH,2015/02/03,S,101
ADI,2015/02/03,B,29
ADI,2015/02/03,S,19
ADR,2015/02/03,B,26
ADR,2015/02/03,S,29
ADW,2015/02/03,B,3
ADW,2015/02/03,S,7
AEG,2015/02/03,B,492
AEG,2015/02/03,S,685
AEL,2015/02/03,B,2
AEL,2015/02/03,S,3
AEN,2015/02/03,B,7
AEN,2015/02/03,S,20
AER,2015/02/03,B,3
AFE,2015/02/03,B,47
AFE,2015/02/03,S,181
AFH,2015/02/03,B,138
AFH,2015/02/03,S,141
AFT,2015/02/03,B,44
AFT,2015/02/03,S,128
AFX,2015/02/03,B,24
AFX,2015/02/03,S,19
AGL,2015/02/03,B,2234
AGL,2015/02/03,S,2005
AGLSBF,2015/02/03,B,1
AGLSBF,2015/02/03,S,1
AGLSBG,2015/02/03,B,11
AGLSBG,2015/02/03,S,4
AGLSTI,2015/02/03,S,4
AGLSTJ,2015/02/03,B,2
AIB,2015/02/03,B,4
AIB,2015/02/03,S,6
AIP,2015/02/03,B,104
AIP,2015/02/03,S,222
AME,2015/02/03,B,1
AMS,2015/02/03,B,2204
AMS,2015/02/03,S,2269
AMSSBM,2015/02/03,B,1
AMSSBM,2015/02/03,S,2
AMSSBP,2015/02/03,B,1
ANA,2015/02/03,B,1
ANG,2015/02/03,B,2588
ANG,2015/02/03,S,3516
ANGSBB,2015/02/03,B,3
ANGSBB,2015/02/03,S,1
ANGSBR,2015/02/03,S,1
ANGSBS,2015/02/03,B,6
ANGSBS,2015/02/03,S,3
ANGSTJ,2015/02/03,B,2
ANM,2015/02/03,B,1
ANM,2015/02/03,S,1
ANS,2015/02/03,B,2
ANS,2015/02/03,S,3
AOX,2015/02/03,S,1
APK,2015/02/03,B,3
APK,2015/02/03,S,1
APN,2015/02/03,B,1658
APN,2015/02/03,S,2138
AQP,2015/02/03,B,264
AQP,2015/02/03,S,315
ARH,2015/02/03,B,18
ARH,2015/02/03,S,22
ARI,2015/02/03,B,403
ARI,2015/02/03,S,418
ARL,2015/02/03,B,395
ARL,2015/02/03,S,487
ART,2015/02/03,B,1
ART,2015/02/03,S,2
ASC,2015/02/03,B,8
ASC,2015/02/03,S,4
ASR,2015/02/03,B,1236
ASR,2015/02/03,S,713
ATL,2015/02/03,S,1
ATT,2015/02/03,B,295
ATT,2015/02/03,S,222
AVI,2015/02/03,B,806
AVI,2015/02/03,S,750
AVL,2015/02/03,B,8
AVL,2015/02/03,S,13
AWA,2015/02/03,B,19
AWA,2015/02/03,S,19
AWB,2015/02/03,B,20
AWB,2015/02/03,S,18
B2G,2015/02/03,S,1
BAT,2015/02/03,B,868
BAT,2015/02/03,S,346
BATP,2015/02/03,B,23
BATP,2015/02/03,S,1
BAU,2015/02/03,S,1
BAW,2015/02/03,B,735
BAW,2015/02/03,S,733
BBET40,2015/02/03,B,3
BBET40,2015/02/03,S,2
BCF,2015/02/03,B,1
BCF,2015/02/03,S,2
BCX,2015/02/03,B,25
BCX,2015/02/03,S,50
BDM,2015/02/03,S,2
BEG,2015/02/03,B,7
BEG,2015/02/03,S,2
BEL,2015/02/03,B,8
BEL,2015/02/03,S,3
BGA,2015/02/03,B,3853
BGA,2015/02/03,S,3285
BGASBE,2015/02/03,B,1
BGASBE,2015/02/03,S,1
BGREEN,2015/02/03,B,3
BGREEN,2015/02/03,S,1
BIL,2015/02/03,B,3384
BIL,2015/02/03,S,3951
BILSBI,2015/02/03,B,1
BILSBJ,2015/02/03,B,6
BILSBJ,2015/02/03,S,1
BILSBL,2015/02/03,B,3
BILSTL,2015/02/03,S,1
BLU,2015/02/03,B,107
BLU,2015/02/03,S,89
BMN,2015/02/03,S,1
BNPASI,2015/02/03,B,2
BNPUSA,2015/02/03,B,2
BNPWOR,2015/02/03,B,1
BNPWOR,2015/02/03,S,1
BRN,2015/02/03,B,6
BSR,2015/02/03,B,1
BSR,2015/02/03,S,7
BSS,2015/02/03,B,4
BSS,2015/02/03,S,3
BTI,2015/02/03,B,1815
BTI,2015/02/03,S,1471
BVT,2015/02/03,B,1777
BVT,2015/02/03,S,1875
BWL,2015/02/03,S,1
CAT,2015/02/03,B,37
CAT,2015/02/03,S,18
CCL,2015/02/03,B,1
CCO,2015/02/03,B,479
CCO,2015/02/03,S,652
CDZ,2015/02/03,S,2
CFR,2015/02/03,B,2335
CFR,2015/02/03,S,1008
CFRIHD,2015/02/03,S,2
CGN,2015/02/03,B,1
CGN,2015/02/03,S,3
CGR,2015/02/03,B,42
CGR,2015/02/03,S,17
CIL,2015/02/03,B,348
CIL,2015/02/03,S,194
CLH,2015/02/03,B,204
CLH,2015/02/03,S,77
CLI,2015/02/03,B,1
CLI,2015/02/03,S,1
CLR,2015/02/03,B,102
CLR,2015/02/03,S,64
CLS,2015/02/03,B,844
CLS,2015/02/03,S,700
CMH,2015/02/03,B,2
CMH,2015/02/03,S,3
CML,2015/02/03,B,904
CML,2015/02/03,S,1172
CMO,2015/02/03,S,1
CND,2015/02/03,B,2
CND,2015/02/03,S,12
COH,2015/02/03,B,224
COH,2015/02/03,S,156
COM,2015/02/03,B,152
COM,2015/02/03,S,148
CPF,2015/02/03,B,115
CPF,2015/02/03,S,203
CPI,2015/02/03,B,463
CPI,2015/02/03,S,643
CPIP,2015/02/03,B,1
CPIP,2015/02/03,S,2
CSB,2015/02/03,B,34
CSB,2015/02/03,S,16
CSG,2015/02/03,S,3
CSP,2015/02/03,B,1
CTK,2015/02/03,S,2
CVH,2015/02/03,B,404
CVH,2015/02/03,S,443
CVN,2015/02/03,B,12
CVN,2015/02/03,S,9
CZA,2015/02/03,B,29
CZA,2015/02/03,S,32
DAW,2015/02/03,B,3
DAW,2015/02/03,S,4
DBAFRI,2015/02/03,B,2
DBCHIN,2015/02/03,B,1
DBCHIN,2015/02/03,S,2
DBEMER,2015/02/03,B,2
DBXEU,2015/02/03,B,13
DBXEU,2015/02/03,S,24
DBXJP,2015/02/03,B,7
DBXJP,2015/02/03,S,2
DBXUK,2015/02/03,B,2
DBXUK,2015/02/03,S,9
DBXUS,2015/02/03,B,41
DBXUS,2015/02/03,S,44
DBXWD,2015/02/03,B,28
DBXWD,2015/02/03,S,15
DCT,2015/02/03,B,1
DCT,2015/02/03,S,3
DGC,2015/02/03,B,2
DGC,2015/02/03,S,1
DIVTRX,2015/02/03,B,5
DIVTRX,2015/02/03,S,1
DLT,2015/02/03,B,12
DLT,2015/02/03,S,35
DMC,2015/02/03,B,2
DMC,2015/02/03,S,7
DNB,2015/02/03,B,3
DNB,2015/02/03,S,3
DRD,2015/02/03,B,52
DRD,2015/02/03,S,54
DST,2015/02/03,B,59
DST,2015/02/03,S,72
DSY,2015/02/03,B,1016
DSY,2015/02/03,S,1044
DTA,2015/02/03,B,5
DTC,2015/02/03,B,117
DTC,2015/02/03,S,215
DYL,2015/02/03,S,1
ECS,2015/02/03,B,2
ECS,2015/02/03,S,2
EHS,2015/02/03,B,1
EHS,2015/02/03,S,2
ELI,2015/02/03,B,46
ELI,2015/02/03,S,62
ELR,2015/02/03,B,5
ELR,2015/02/03,S,3
EMI,2015/02/03,B,54
EMI,2015/02/03,S,121
ENX,2015/02/03,B,16
ENX,2015/02/03,S,17
ENXPLD,2015/02/03,S,1
EOG,2015/02/03,S,1
EOH,2015/02/03,B,271
EOH,2015/02/03,S,311
EQS,2015/02/03,B,136
EQS,2015/02/03,S,143
EQU,2015/02/03,B,1
EQU,2015/02/03,S,4
ESPIBW,2015/02/03,B,1
ESPIBW,2015/02/03,S,2
ESPIBZ,2015/02/03,B,1
ESPIBZ,2015/02/03,S,1
ESR,2015/02/03,S,5
ETFPLD,2015/02/03,B,3
ETFPLT,2015/02/03,B,2
EXX,2015/02/03,B,537
EXX,2015/02/03,S,798
FBR,2015/02/03,B,250
FBR,2015/02/03,S,158
FDP,2015/02/03,B,15
FDP,2015/02/03,S,3
FFA,2015/02/03,B,22
FFA,2015/02/03,S,15
FFB,2015/02/03,B,6
FFB,2015/02/03,S,3
FGL,2015/02/03,B,14
FGL,2015/02/03,S,11
FPT,2015/02/03,B,79
FPT,2015/02/03,S,79
FSE,2015/02/03,B,3
FSE,2015/02/03,S,1
FSR,2015/02/03,B,2591
FSR,2015/02/03,S,2419
FSRP,2015/02/03,B,3
FSRP,2015/02/03,S,7
FSRSBS,2015/02/03,B,1
FST,2015/02/03,S,1
FSY,2015/02/03,S,1
FVT,2015/02/03,B,1
FVT,2015/02/03,S,1
GFI,2015/02/03,B,1186
GFI,2015/02/03,S,1530
GGC,2015/02/03,S,1
GIJ,2015/02/03,B,1
GIJ,2015/02/03,S,8
GLD,2015/02/03,B,49
GLD,2015/02/03,S,27
GLN,2015/02/03,B,1389
GLN,2015/02/03,S,1043
GND,2015/02/03,B,244
GND,2015/02/03,S,279
GNDSTI,2015/02/03,B,1
GOLDEN,2015/02/03,B,1
GOLDEN,2015/02/03,S,3
GPL,2015/02/03,B,65
GPL,2015/02/03,S,98
GRF,2015/02/03,B,268
GRF,2015/02/03,S,306
GRT,2015/02/03,B,933
GRT,2015/02/03,S,930
GRTIVE,2015/02/03,S,1
HAR,2015/02/03,B,996
HAR,2015/02/03,S,811
HARSBH,2015/02/03,B,1
HARSBI,2015/02/03,B,8
HARSBI,2015/02/03,S,1
HARSBJ,2015/02/03,B,4
HARSBR,2015/02/03,B,2
HCI,2015/02/03,B,131
HCI,2015/02/03,S,70
HDC,2015/02/03,B,132
HDC,2015/02/03,S,58
HLM,2015/02/03,B,58
HLM,2015/02/03,S,210
HPA,2015/02/03,B,1
HPA,2015/02/03,S,4
HPB,2015/02/03,B,3
HPB,2015/02/03,S,1
HSP,2015/02/03,B,6
HSP,2015/02/03,S,7
HUG,2015/02/03,B,5
HUG,2015/02/03,S,7
HWA,2015/02/03,S,1
HWN,2015/02/03,B,7
HWN,2015/02/03,S,15
HYP,2015/02/03,B,199
HYP,2015/02/03,S,259
IAP,2015/02/03,B,45
IAP,2015/02/03,S,55
ILA,2015/02/03,S,5
ILE,2015/02/03,B,5
ILRP1,2015/02/03,B,1
ILV,2015/02/03,B,198
ILV,2015/02/03,S,363
IMP,2015/02/03,B,1511
IMP,2015/02/03,S,1912
IMPCB,2015/02/03,B,1
IMPNIO,2015/02/03,B,1
IMPNIO,2015/02/03,S,2
IMPSBL,2015/02/03,S,1
IMPSBM,2015/02/03,B,1
IMPSBM,2015/02/03,S,1
IMPSBN,2015/02/03,S,1
ING,2015/02/03,B,1
ING,2015/02/03,S,2
INL,2015/02/03,B,1367
INL,2015/02/03,S,1038
INLP,2015/02/03,S,9
INP,2015/02/03,B,1243
INP,2015/02/03,S,1667
INPP,2015/02/03,S,3
INPR,2015/02/03,S,17
IPF,2015/02/03,B,56
IPF,2015/02/03,S,12
IPL,2015/02/03,B,873
IPL,2015/02/03,S,1213
IPLIHF,2015/02/03,B,1
IPS,2015/02/03,S,1
IRA,2015/02/03,B,1
ISA,2015/02/03,S,3
ISB,2015/02/03,S,1
ITE,2015/02/03,B,4
ITE,2015/02/03,S,1
ITU,2015/02/03,B,1017
ITU,2015/02/03,S,816
IVD,2015/02/03,S,1
IVT,2015/02/03,B,196
IVT,2015/02/03,S,206
IVTN,2015/02/03,B,46
IVTN,2015/02/03,S,120
IVTP,2015/02/03,B,1
IVTP,2015/02/03,S,8
IWE,2015/02/03,B,5
IWE,2015/02/03,S,2
JBL,2015/02/03,B,21
JBL,2015/02/03,S,8
JDG,2015/02/03,B,19
JDG,2015/02/03,S,14
JSC,2015/02/03,B,3
JSC,2015/02/03,S,1
JSE,2015/02/03,B,147
JSE,2015/02/03,S,130
KAP,2015/02/03,B,186
KAP,2015/02/03,S,181
KBO,2015/02/03,B,8
KBO,2015/02/03,S,5
KDV,2015/02/03,S,1
KEH,2015/02/03,B,6
KEH,2015/02/03,S,14
KFS,2015/02/03,S,1
KIO,2015/02/03,B,1735
KIO,2015/02/03,S,1370
KIOSBN,2015/02/03,S,1
KIOSBO,2015/02/03,B,4
KIOSBO,2015/02/03,S,4
KIOSTI,2015/02/03,S,2
KR,2015/02/03,B,1
KST,2015/02/03,B,44
KST,2015/02/03,S,31
LBH,2015/02/03,B,425
LBH,2015/02/03,S,743
LEW,2015/02/03,B,459
LEW,2015/02/03,S,591
LHC,2015/02/03,B,1475
LHC,2015/02/03,S,2035
LON,2015/02/03,B,630
LON,2015/02/03,S,628
LVLTRX,2015/02/03,B,3
MAPPSG,2015/02/03,B,2
MAPPSG,2015/02/03,S,1
MAPPSP,2015/02/03,B,3
MAPPSP,2015/02/03,S,1
MAS,2015/02/03,B,8
MAS,2015/02/03,S,3
MCI,2015/02/03,S,1
MDC,2015/02/03,B,1410
MDC,2015/02/03,S,1997
MDI,2015/02/03,B,2
MDI,2015/02/03,S,6
MEY,2015/02/03,S,1
MFL,2015/02/03,B,54
MFL,2015/02/03,S,29
MIM,2015/02/03,S,1
MIX,2015/02/03,B,34
MIX,2015/02/03,S,32
MMG,2015/02/03,B,18
MMG,2015/02/03,S,41
MMI,2015/02/03,B,1290
MMI,2015/02/03,S,1976
MML,2015/02/03,B,2
MML,2015/02/03,S,6
MMP,2015/02/03,B,1
MND,2015/02/03,B,569
MND,2015/02/03,S,483
MNK,2015/02/03,B,17
MNK,2015/02/03,S,2
MNP,2015/02/03,B,707
MNP,2015/02/03,S,974
MNY,2015/02/03,B,4
MNY,2015/02/03,S,5
MOR,2015/02/03,B,1
MOR,2015/02/03,S,8
MPC,2015/02/03,B,1995
MPC,2015/02/03,S,2340
MPCSBA,2015/02/03,S,1
MPT,2015/02/03,B,154
MPT,2015/02/03,S,125
MRF,2015/02/03,B,96
MRF,2015/02/03,S,30
MSM,2015/02/03,B,669
MSM,2015/02/03,S,557
MSP,2015/02/03,B,14
MSP,2015/02/03,S,8
MST,2015/02/03,B,4
MST,2015/02/03,S,3
MTA,2015/02/03,B,70
MTA,2015/02/03,S,105
MTN,2015/02/03,B,4396
MTN,2015/02/03,S,4309
MTNIHK,2015/02/03,B,5
MTNSBH,2015/02/03,B,1
MTNSBH,2015/02/03,S,1
MTNSBI,2015/02/03,B,12
MTNSBI,2015/02/03,S,1
MTNSTI,2015/02/03,B,2
MUR,2015/02/03,B,764
MUR,2015/02/03,S,845
NBK,2015/02/03,S,1
NBKP,2015/02/03,B,11
NBKP,2015/02/03,S,12
NBS,2015/02/03,S,1
NED,2015/02/03,B,3732
NED,2015/02/03,S,1937
NEP,2015/02/03,B,254
NEP,2015/02/03,S,182
NEWEUR,2015/02/03,B,2
NEWEUR,2015/02/03,S,1
NEWFSA,2015/02/03,B,1
NEWFSA,2015/02/03,S,3
NEWGBP,2015/02/03,B,1
NEWPLT,2015/02/03,B,1
NEWPLT,2015/02/03,S,2
NEWSLV,2015/02/03,B,3
NEWUSD,2015/02/03,B,3
NFEMOM,2015/02/03,B,5
NFGOVI,2015/02/03,B,5
NFGOVI,2015/02/03,S,1
NFILBI,2015/02/03,B,3
NFILBI,2015/02/03,S,1
NFSH40,2015/02/03,B,5
NFSH40,2015/02/03,S,1
NFSWIX,2015/02/03,B,2
NFSWIX,2015/02/03,S,3
NFTRCI,2015/02/03,B,4
NGNGLD,2015/02/03,S,1
NGNPLD,2015/02/03,S,1
NGNPLT,2015/02/03,S,1
NGPLD,2015/02/03,B,3
NGPLD,2015/02/03,S,5
NGPLT,2015/02/03,B,28
NGPLT,2015/02/03,S,30
NHM,2015/02/03,B,361
NHM,2015/02/03,S,513
NIV,2015/02/03,B,2
NIV,2015/02/03,S,1
NPK,2015/02/03,B,412
NPK,2015/02/03,S,412
NPN,2015/02/03,B,3610
NPN,2015/02/03,S,3367
NPNSBC,2015/02/03,S,1
NTC,2015/02/03,B,1925
NTC,2015/02/03,S,1351
NTCP,2015/02/03,B,3
NTCP,2015/02/03,S,1
NUT,2015/02/03,B,3
NUT,2015/02/03,S,2
NWL,2015/02/03,S,2
OAO,2015/02/03,B,4
OCE,2015/02/03,B,205
OCE,2015/02/03,S,175
OCG,2015/02/03,B,1
OCG,2015/02/03,S,1
OCT,2015/02/03,B,46
OCT,2015/02/03,S,19
OLG,2015/02/03,B,26
OLG,2015/02/03,S,38
OLM,2015/02/03,S,1
OML,2015/02/03,B,2460
OML,2015/02/03,S,2235
OMLSBB,2015/02/03,B,1
OMN,2015/02/03,B,311
OMN,2015/02/03,S,339
ORE,2015/02/03,B,1
ORE,2015/02/03,S,1
ORY,2015/02/03,S,1
PAN,2015/02/03,B,48
PAN,2015/02/03,S,69
PCT,2015/02/03,B,12
PCT,2015/02/03,S,7
PDN,2015/02/03,S,1
PET,2015/02/03,B,28
PET,2015/02/03,S,21
PFG,2015/02/03,B,270
PFG,2015/02/03,S,311
PGFP,2015/02/03,B,1
PGL,2015/02/03,B,12
PGL,2015/02/03,S,13
PGR,2015/02/03,B,100
PGR,2015/02/03,S,87
PHM,2015/02/03,B,4
PHM,2015/02/03,S,5
PIK,2015/02/03,B,312
PIK,2015/02/03,S,461
PIV,2015/02/03,B,17
PIV,2015/02/03,S,30
PNC,2015/02/03,B,161
PNC,2015/02/03,S,101
POY,2015/02/03,B,11
POY,2015/02/03,S,7
PPC,2015/02/03,B,637
PPC,2015/02/03,S,942
PPCSTJ,2015/02/03,B,1
PPE,2015/02/03,B,6
PPR,2015/02/03,B,2
PPR,2015/02/03,S,5
PREFTX,2015/02/03,B,4
PREFTX,2015/02/03,S,2
PSG,2015/02/03,B,440
PSG,2015/02/03,S,356
PTXSPY,2015/02/03,B,4
PTXSPY,2015/02/03,S,3
PTXTEN,2015/02/03,B,12
PTXTEN,2015/02/03,S,2
PWK,2015/02/03,B,44
PWK,2015/02/03,S,120
QFH,2015/02/03,B,19
QFH,2015/02/03,S,19
RACP,2015/02/03,B,1
RACP,2015/02/03,S,1
RAFFIN,2015/02/03,B,1
RAFFIN,2015/02/03,S,2
RAFIND,2015/02/03,B,4
RAFISA,2015/02/03,B,3
RAFISA,2015/02/03,S,2
RAFRES,2015/02/03,B,2
RAFRES,2015/02/03,S,2
RBA,2015/02/03,B,3
RBA,2015/02/03,S,2
RBP,2015/02/03,B,175
RBP,2015/02/03,S,127
RBX,2015/02/03,B,62
RBX,2015/02/03,S,91
RCL,2015/02/03,B,169
RCL,2015/02/03,S,222
RDF,2015/02/03,B,642
RDF,2015/02/03,S,519
REB,2015/02/03,B,23
REB,2015/02/03,S,15
REI,2015/02/03,B,921
REI,2015/02/03,S,1190
REM,2015/02/03,B,1254
REM,2015/02/03,S,1398
RES,2015/02/03,B,367
RES,2015/02/03,S,410
RFG,2015/02/03,B,103
RFG,2015/02/03,S,32
RLF,2015/02/03,B,8
RLF,2015/02/03,S,1
RLO,2015/02/03,B,307
RLO,2015/02/03,S,447
RMBINF,2015/02/03,B,6
RMBINF,2015/02/03,S,4
RMBMID,2015/02/03,B,11
RMBMID,2015/02/03,S,3
RMBT40,2015/02/03,B,4
RMBT40,2015/02/03,S,9
RMH,2015/02/03,B,1274
RMH,2015/02/03,S,1298
RMI,2015/02/03,B,1475
RMI,2015/02/03,S,1231
RNG,2015/02/03,B,1
ROC,2015/02/03,B,43
ROC,2015/02/03,S,51
RPL,2015/02/03,B,132
RPL,2015/02/03,S,52
RSG,2015/02/03,B,1
SAB,2015/02/03,B,1843
SAB,2015/02/03,S,2186
SAC,2015/02/03,B,433
SAC,2015/02/03,S,258
SAH,2015/02/03,S,1
SAP,2015/02/03,B,646
SAP,2015/02/03,S,1278
SAR,2015/02/03,B,18
SAR,2015/02/03,S,4
SBACI,2015/02/03,B,1
SBACOP,2015/02/03,B,2
SBAEI,2015/02/03,B,2
SBAEI,2015/02/03,S,1
SBAG1,2015/02/03,B,2
SBAOIL,2015/02/03,B,22
SBAOIL,2015/02/03,S,14
SBAPD1,2015/02/03,B,1
SBAPD1,2015/02/03,S,2
SBAPL1,2015/02/03,B,1
SBAS1,2015/02/03,B,2
SBAS1,2015/02/03,S,1
SBAWHT,2015/02/03,B,2
SBK,2015/02/03,B,6288
SBK,2015/02/03,S,4492
SBKIHH,2015/02/03,B,2
SBKP,2015/02/03,B,1
SBKP,2015/02/03,S,2
SBKSBI,2015/02/03,B,1
SBKSBI,2015/02/03,S,1
SBKSBP,2015/02/03,B,1
SBPP,2015/02/03,B,12
SBPP,2015/02/03,S,13
SCL,2015/02/03,B,44
SCL,2015/02/03,S,13
SEP,2015/02/03,B,19
SEP,2015/02/03,S,11
SER,2015/02/03,B,2
SER,2015/02/03,S,5
SFN,2015/02/03,S,1
SFNP,2015/02/03,B,1
SFNP,2015/02/03,S,3
SGL,2015/02/03,B,1484
SGL,2015/02/03,S,2045
SGLSBL,2015/02/03,B,1
SGLSTA,2015/02/03,B,7
SGLSTA,2015/02/03,S,2
SHF,2015/02/03,B,3052
SHF,2015/02/03,S,2476
SHFF,2015/02/03,B,6
SHFF,2015/02/03,S,7
SHFSBA,2015/02/03,B,5
SHFSBA,2015/02/03,S,2
SHP,2015/02/03,B,1722
SHP,2015/02/03,S,2180
SKJ,2015/02/03,B,1
SKJ,2015/02/03,S,2
SLA,2015/02/03,B,1
SLA,2015/02/03,S,1
SLM,2015/02/03,B,1950
SLM,2015/02/03,S,1678
SNB,2015/02/03,B,1
SNB,2015/02/03,S,1
SNM,2015/02/03,S,1
SNT,2015/02/03,B,174
SNT,2015/02/03,S,242
SNU,2015/02/03,B,6
SNU,2015/02/03,S,17
SNV,2015/02/03,B,103
SNV,2015/02/03,S,94
SOL,2015/02/03,B,7165
SOL,2015/02/03,S,7852
SOLBE1,2015/02/03,B,1
SOLBE1,2015/02/03,S,4
SOLIHL,2015/02/03,B,1
SOLIHL,2015/02/03,S,1
SOLSBA,2015/02/03,B,10
SOLSBA,2015/02/03,S,12
SOLSBB,2015/02/03,S,2
SOLSBN,2015/02/03,S,4
SOLSBO,2015/02/03,B,5
SOLSBO,2015/02/03,S,6
SOLSBZ,2015/02/03,B,5
SOLSBZ,2015/02/03,S,76
SOLSTJ,2015/02/03,B,3
SOLSTJ,2015/02/03,S,7
SOLSTL,2015/02/03,S,1
SOV,2015/02/03,B,44
SOV,2015/02/03,S,43
SPG,2015/02/03,B,447
SPG,2015/02/03,S,404
SPP,2015/02/03,B,612
SPP,2015/02/03,S,824
SRE,2015/02/03,B,15
SRE,2015/02/03,S,20
SRH,2015/02/03,S,1
SRN,2015/02/03,B,1
SRN,2015/02/03,S,5
SSK,2015/02/03,B,18
SSK,2015/02/03,S,9
STAN40,2015/02/03,B,2
STAN40,2015/02/03,S,1
STANSX,2015/02/03,B,1
STANSX,2015/02/03,S,2
STP,2015/02/03,B,2
STP,2015/02/03,S,1
STPROP,2015/02/03,B,4
STPROP,2015/02/03,S,1
STX40,2015/02/03,B,56
STX40,2015/02/03,S,39
STXDIV,2015/02/03,B,21
STXDIV,2015/02/03,S,12
STXFIN,2015/02/03,B,19
STXFIN,2015/02/03,S,3
STXIND,2015/02/03,B,14
STXIND,2015/02/03,S,17
STXRAF,2015/02/03,B,10
STXRAF,2015/02/03,S,2
STXRES,2015/02/03,B,22
STXRES,2015/02/03,S,15
STXSWX,2015/02/03,B,10
STXSWX,2015/02/03,S,5
SUI,2015/02/03,B,190
SUI,2015/02/03,S,265
SUR,2015/02/03,B,20
SUR,2015/02/03,S,36
SVB,2015/02/03,B,6
SVB,2015/02/03,S,2
SVN,2015/02/03,B,1
SWXTRI,2015/02/03,B,1
SYC,2015/02/03,B,16
SYC,2015/02/03,S,21
TAS,2015/02/03,B,22
TAS,2015/02/03,S,6
TAW,2015/02/03,B,4
TAW,2015/02/03,S,8
TBS,2015/02/03,B,2755
TBS,2015/02/03,S,2288
TCP,2015/02/03,B,4
TCP,2015/02/03,S,33
TDH,2015/02/03,B,5
TDH,2015/02/03,S,3
TEX,2015/02/03,B,1
TEX,2015/02/03,S,1
TFG,2015/02/03,B,1453
TFG,2015/02/03,S,1112
THA,2015/02/03,B,6
THA,2015/02/03,S,3
TKG,2015/02/03,B,857
TKG,2015/02/03,S,1181
TMG,2015/02/03,B,1
TMG,2015/02/03,S,2
TMT,2015/02/03,B,2
TON,2015/02/03,B,174
TON,2015/02/03,S,166
TOPDWD,2015/02/03,B,4
TOPDWD,2015/02/03,S,14
TOPDWI,2015/02/03,B,13
TOPDWI,2015/02/03,S,10
TOPDWT,2015/02/03,B,1
TOPDWT,2015/02/03,S,2
TOPDWU,2015/02/03,B,126
TOPDWU,2015/02/03,S,110
TOPDWV,2015/02/03,B,69
TOPDWV,2015/02/03,S,53
TOPSBU,2015/02/03,B,2
TOPSBU,2015/02/03,S,6
TOPSBV,2015/02/03,S,4
TOPSKX,2015/02/03,S,3
TOPTRI,2015/02/03,B,3
TOR,2015/02/03,B,101
TOR,2015/02/03,S,44
TRE,2015/02/03,B,93
TRE,2015/02/03,S,88
TRU,2015/02/03,B,1022
TRU,2015/02/03,S,1532
TRW,2015/02/03,B,1
TRW,2015/02/03,S,1
TSH,2015/02/03,B,160
TSH,2015/02/03,S,317
TSX,2015/02/03,B,5
TSX,2015/02/03,S,7
TTO,2015/02/03,B,21
TTO,2015/02/03,S,8
TUC,2015/02/03,S,1
TWR,2015/02/03,B,1
TWR,2015/02/03,S,1
VIL,2015/02/03,B,53
VIL,2015/02/03,S,61
VIS,2015/02/03,B,2
VKE,2015/02/03,B,32
VKE,2015/02/03,S,40
VKN,2015/02/03,S,1
VLE,2015/02/03,B,1
