TradableInstrumentAlphaCode,LogicalBusinessDay,BuySellIndicator,CountOfTrades
DLT,2018/01/29,S,73
DRD,2018/01/29,B,16
DRD,2018/01/29,S,48
DSBP,2018/01/29,B,2
DSBP,2018/01/29,S,9
DST,2018/01/29,B,28
DST,2018/01/29,S,24
DSY,2018/01/29,B,4254
DSY,2018/01/29,S,3138
DTA,2018/01/29,B,4
DTA,2018/01/29,S,1
DTC,2018/01/29,B,208
DTC,2018/01/29,S,451
DYL,2018/01/29,S,1
ECS,2018/01/29,B,3
ECS,2018/01/29,S,1
EEL,2018/01/29,B,11
EEL,2018/01/29,S,5
ELI,2018/01/29,B,3
ELI,2018/01/29,S,8
EMI,2018/01/29,B,260
EMI,2018/01/29,S,210
ENX,2018/01/29,B,5
ENX,2018/01/29,S,18
ENXPLD,2018/01/29,B,1
ENXPLD,2018/01/29,S,1
EOH,2018/01/29,B,199
EOH,2018/01/29,S,224
EPE,2018/01/29,B,5
EPE,2018/01/29,S,1
EPP,2018/01/29,B,90
EPP,2018/01/29,S,138
EQU,2018/01/29,B,69
EQU,2018/01/29,S,72
ESPIBU,2018/01/29,S,2
ESR,2018/01/29,B,3
ESR,2018/01/29,S,5
ETFGLD,2018/01/29,B,1
ETFPLD,2018/01/29,S,1
ETFRHO,2018/01/29,S,3
EXG,2018/01/29,B,6
EXG,2018/01/29,S,13
EXX,2018/01/29,B,1426
EXX,2018/01/29,S,1831
FBR,2018/01/29,B,115
FBR,2018/01/29,S,234
FCR,2018/01/29,B,9
FCR,2018/01/29,S,16
FFA,2018/01/29,B,468
FFA,2018/01/29,S,692
FFB,2018/01/29,B,1847
FFB,2018/01/29,S,2155
FGL,2018/01/29,B,9
FGL,2018/01/29,S,12
FRPT01,2018/01/29,B,4
FSR,2018/01/29,B,4557
FSR,2018/01/29,S,5127
FSRP,2018/01/29,B,21
FSRP,2018/01/29,S,16
FSRSBO,2018/01/29,S,1
FST,2018/01/29,B,2
FST,2018/01/29,S,1
FSY,2018/01/29,S,1
FVT,2018/01/29,B,3
FVT,2018/01/29,S,1
GFI,2018/01/29,B,1204
GFI,2018/01/29,S,1374
GFISBJ,2018/01/29,S,1
GIVIND,2018/01/29,B,2
GIVISA,2018/01/29,S,2
GIVRES,2018/01/29,B,2
GLD,2018/01/29,B,16
GLD,2018/01/29,S,27
GLI,2018/01/29,B,3
GLI,2018/01/29,S,1
GLN,2018/01/29,B,301
GLN,2018/01/29,S,353
GLPROP,2018/01/29,B,22
GLPROP,2018/01/29,S,4
GND,2018/01/29,B,168
GND,2018/01/29,S,264
GNDP,2018/01/29,S,24
GPA,2018/01/29,B,1
GPA,2018/01/29,S,3
GPL,2018/01/29,B,4
GPL,2018/01/29,S,12
GRF,2018/01/29,B,78
GRF,2018/01/29,S,34
GRP,2018/01/29,B,286
GRP,2018/01/29,S,377
GRT,2018/01/29,B,1297
GRT,2018/01/29,S,1374
HAR,2018/01/29,B,261
HAR,2018/01/29,S,295
HARSBC,2018/01/29,B,1
HCI,2018/01/29,B,46
HCI,2018/01/29,S,60
HDC,2018/01/29,B,23
HDC,2018/01/29,S,40
HLM,2018/01/29,B,78
HLM,2018/01/29,S,29
HMN,2018/01/29,B,113
HMN,2018/01/29,S,50
HPB,2018/01/29,B,8
HPB,2018/01/29,S,24
HUG,2018/01/29,B,1
HUG,2018/01/29,S,3
HUL,2018/01/29,S,1
HWN,2018/01/29,B,10
HWN,2018/01/29,S,6
HYP,2018/01/29,B,1171
HYP,2018/01/29,S,748
IAP,2018/01/29,B,11
IAP,2018/01/29,S,30
IBRP1,2018/01/29,B,1
IBRP1,2018/01/29,S,5
ILU,2018/01/29,B,2
ILU,2018/01/29,S,3
IMP,2018/01/29,B,874
IMP,2018/01/29,S,807
ING,2018/01/29,B,2
INL,2018/01/29,B,778
INL,2018/01/29,S,766
INLP,2018/01/29,B,13
INLP,2018/01/29,S,5
INP,2018/01/29,B,985
INP,2018/01/29,S,687
INPR,2018/01/29,B,14
INPR,2018/01/29,S,5
IPF,2018/01/29,B,51
IPF,2018/01/29,S,91
IPL,2018/01/29,B,1811
IPL,2018/01/29,S,1561
IPLP,2018/01/29,S,2
ISA,2018/01/29,S,5
ISB,2018/01/29,B,10
ISB,2018/01/29,S,9
ITE,2018/01/29,B,4
ITE,2018/01/29,S,11
ITU,2018/01/29,B,265
ITU,2018/01/29,S,253
IVD,2018/01/29,B,3
IVD,2018/01/29,S,1
IVT,2018/01/29,B,23
IVT,2018/01/29,S,13
IVTP,2018/01/29,B,3
IVTP,2018/01/29,S,1
IWE,2018/01/29,S,1
JBL,2018/01/29,B,9
JBL,2018/01/29,S,5
JSC,2018/01/29,S,1
JSE,2018/01/29,B,193
JSE,2018/01/29,S,287
KAL,2018/01/29,B,2
KAL,2018/01/29,S,1
KAP,2018/01/29,B,166
KAP,2018/01/29,S,252
KBO,2018/01/29,B,1
KBO,2018/01/29,S,2
KFS,2018/01/29,S,1
KIO,2018/01/29,B,889
KIO,2018/01/29,S,974
KIOSBB,2018/01/29,B,2
KIOSBB,2018/01/29,S,2
KR,2018/01/29,S,1
KST,2018/01/29,B,5
KST,2018/01/29,S,29
L2D,2018/01/29,B,33
L2D,2018/01/29,S,29
L4L,2018/01/29,B,109
L4L,2018/01/29,S,110
LBH,2018/01/29,B,1256
LBH,2018/01/29,S,858
LEW,2018/01/29,B,127
LEW,2018/01/29,S,241
LHC,2018/01/29,B,975
LHC,2018/01/29,S,930
LON,2018/01/29,B,16
LON,2018/01/29,S,36
LVLTRX,2018/01/29,B,2
LVLTRX,2018/01/29,S,1
MAP,2018/01/29,B,3
MAP,2018/01/29,S,1
MAPPSG,2018/01/29,S,2
MCZ,2018/01/29,B,1
MCZ,2018/01/29,S,8
MDI,2018/01/29,B,2
MDI,2018/01/29,S,12
MEI,2018/01/29,B,491
MEI,2018/01/29,S,773
MEP,2018/01/29,B,5
MEP,2018/01/29,S,1
MEY,2018/01/29,S,1
MFL,2018/01/29,B,46
MFL,2018/01/29,S,11
MIM,2018/01/29,B,2
MIM,2018/01/29,S,1
MIX,2018/01/29,B,6
MIX,2018/01/29,S,3
MMG,2018/01/29,B,2
MMG,2018/01/29,S,3
MMI,2018/01/29,B,739
MMI,2018/01/29,S,627
MMP,2018/01/29,B,1
MND,2018/01/29,B,1412
MND,2018/01/29,S,1433
MNK,2018/01/29,B,11
MNK,2018/01/29,S,8
MNP,2018/01/29,B,997
MNP,2018/01/29,S,773
MPT,2018/01/29,B,54
MPT,2018/01/29,S,61
MRF,2018/01/29,B,85
MRF,2018/01/29,S,72
MRP,2018/01/29,B,3097
MRP,2018/01/29,S,2003
MSM,2018/01/29,B,358
MSM,2018/01/29,S,463
MSP,2018/01/29,B,855
MSP,2018/01/29,S,579
MST,2018/01/29,B,7
MST,2018/01/29,S,1
MTA,2018/01/29,B,56
MTA,2018/01/29,S,34
MTN,2018/01/29,B,1770
MTN,2018/01/29,S,2304
MTNIHN,2018/01/29,B,1
MTNIHN,2018/01/29,S,2
MTNSBF,2018/01/29,B,1
MUR,2018/01/29,B,123
MUR,2018/01/29,S,111
NBK,2018/01/29,B,3
NBK,2018/01/29,S,1
NBKP,2018/01/29,B,18
NBKP,2018/01/29,S,13
NED,2018/01/29,B,1986
NED,2018/01/29,S,1728
NEWUSD,2018/01/29,B,9
NEWUSD,2018/01/29,S,23
NFEMOM,2018/01/29,B,10
NFEMOM,2018/01/29,S,6
NFGOVI,2018/01/29,B,4
NFGOVI,2018/01/29,S,7
NFILBI,2018/01/29,B,2
NFILBI,2018/01/29,S,1
NFSH40,2018/01/29,S,1
NFTRCI,2018/01/29,B,2
NFTRCI,2018/01/29,S,1
NGNGLD,2018/01/29,B,1
NGNGLD,2018/01/29,S,1
NGNPLD,2018/01/29,S,1
NGNPLT,2018/01/29,B,1
NGNPLT,2018/01/29,S,1
NGPLD,2018/01/29,B,9
NGPLD,2018/01/29,S,358
NGPLT,2018/01/29,B,3
NGPLT,2018/01/29,S,7
NHM,2018/01/29,B,504
NHM,2018/01/29,S,716
NIV,2018/01/29,S,1
NPK,2018/01/29,B,256
NPK,2018/01/29,S,292
NPN,2018/01/29,B,6957
NPN,2018/01/29,S,6218
NPNSBE,2018/01/29,B,1
NPNSBF,2018/01/29,B,1
NPNSBF,2018/01/29,S,1
NRP,2018/01/29,B,1527
NRP,2018/01/29,S,2574
NTC,2018/01/29,B,846
NTC,2018/01/29,S,868
NTCP,2018/01/29,B,2
NTCP,2018/01/29,S,3
NUT,2018/01/29,B,1
NVS,2018/01/29,B,98
NVS,2018/01/29,S,122
NWL,2018/01/29,B,5
NWL,2018/01/29,S,4
OCE,2018/01/29,B,36
OCE,2018/01/29,S,34
OCG,2018/01/29,S,1
OCT,2018/01/29,B,89
OCT,2018/01/29,S,85
OLG,2018/01/29,B,6
OLG,2018/01/29,S,3
OLM,2018/01/29,B,1
OLM,2018/01/29,S,1
OML,2018/01/29,B,1577
OML,2018/01/29,S,1528
OMN,2018/01/29,B,130
OMN,2018/01/29,S,188
ORE,2018/01/29,B,1
ORN,2018/01/29,B,1
ORN,2018/01/29,S,2
PAN,2018/01/29,B,36
PAN,2018/01/29,S,44
PBG,2018/01/29,B,2
PBG,2018/01/29,S,2
PEM,2018/01/29,B,14
PEM,2018/01/29,S,13
PFB,2018/01/29,B,2
PFB,2018/01/29,S,3
PFG,2018/01/29,B,770
PFG,2018/01/29,S,708
PGFP,2018/01/29,B,7
PGFP,2018/01/29,S,3
PGL,2018/01/29,S,12
PGR,2018/01/29,B,122
PGR,2018/01/29,S,73
PHM,2018/01/29,B,1
PHM,2018/01/29,S,2
PIK,2018/01/29,B,1016
PIK,2018/01/29,S,1041
PPC,2018/01/29,B,310
PPC,2018/01/29,S,550
PPE,2018/01/29,B,1
PPE,2018/01/29,S,1
PREFTX,2018/01/29,B,4
PREFTX,2018/01/29,S,7
PSG,2018/01/29,B,2725
PSG,2018/01/29,S,3174
PTXSPY,2018/01/29,B,3
PTXSPY,2018/01/29,S,2
PTXTEN,2018/01/29,B,12
PTXTEN,2018/01/29,S,14
QFH,2018/01/29,B,5
QFH,2018/01/29,S,2
RBP,2018/01/29,B,23
RBP,2018/01/29,S,64
RBX,2018/01/29,B,7
RBX,2018/01/29,S,43
RCL,2018/01/29,B,17
RCL,2018/01/29,S,27
RDF,2018/01/29,B,845
RDF,2018/01/29,S,1179
RDFSTH,2018/01/29,B,2
RDFSTH,2018/01/29,S,4
REB,2018/01/29,B,51
REB,2018/01/29,S,101
REM,2018/01/29,B,1463
REM,2018/01/29,S,1482
REN,2018/01/29,B,2
RES,2018/01/29,B,1982
RES,2018/01/29,S,4102
RFG,2018/01/29,B,41
RFG,2018/01/29,S,47
RHB,2018/01/29,S,1
RLF,2018/01/29,B,11
RLF,2018/01/29,S,19
RLO,2018/01/29,B,531
RLO,2018/01/29,S,530
RMH,2018/01/29,B,883
RMH,2018/01/29,S,1416
RMI,2018/01/29,B,269
RMI,2018/01/29,S,486
RNI,2018/01/29,B,1197
RNI,2018/01/29,S,1478
RPL,2018/01/29,B,47
RPL,2018/01/29,S,231
S32,2018/01/29,B,807
S32,2018/01/29,S,668
SAC,2018/01/29,B,161
SAC,2018/01/29,S,282
SAP,2018/01/29,B,2126
SAP,2018/01/29,S,2024
SAR,2018/01/29,S,2
SBACI,2018/01/29,B,1
SBACI,2018/01/29,S,1
SBAG1,2018/01/29,S,1
SBAOIL,2018/01/29,S,3
SBAPD1,2018/01/29,B,1
SBK,2018/01/29,B,4282
SBK,2018/01/29,S,4327
SBKSBS,2018/01/29,B,1
SBKSBS,2018/01/29,S,1
SBPP,2018/01/29,B,13
SBPP,2018/01/29,S,12
SCD,2018/01/29,B,14
SCD,2018/01/29,S,14
SCP,2018/01/29,B,11
SCP,2018/01/29,S,16
SDC,2018/01/29,B,61
SDC,2018/01/29,S,23
SDO,2018/01/29,B,251
SDO,2018/01/29,S,128
SEA,2018/01/29,B,23
SEA,2018/01/29,S,13
SEP,2018/01/29,B,2
SEP,2018/01/29,S,3
SFN,2018/01/29,B,2
SGL,2018/01/29,B,1381
SGL,2018/01/29,S,832
SGLSBG,2018/01/29,B,3
SGLSBG,2018/01/29,S,1
SGLSTB,2018/01/29,B,1
SHFF,2018/01/29,B,27
SHFF,2018/01/29,S,9
SHG,2018/01/29,B,1
SHG,2018/01/29,S,4
SHP,2018/01/29,B,2405
SHP,2018/01/29,S,2148
SIPBEE,2018/01/29,B,4
SLA,2018/01/29,B,1
SLA,2018/01/29,S,1
SLM,2018/01/29,B,4430
SLM,2018/01/29,S,3913
SNB,2018/01/29,B,3
SNB,2018/01/29,S,1
SNH,2018/01/29,B,1011
SNH,2018/01/29,S,948
SNM,2018/01/29,S,1
SNT,2018/01/29,B,353
SNT,2018/01/29,S,393
SNV,2018/01/29,B,12
SNV,2018/01/29,S,18
SOL,2018/01/29,B,2226
SOL,2018/01/29,S,2625
SOLBE1,2018/01/29,B,4
SOLBE1,2018/01/29,S,1
SOLSBY,2018/01/29,S,1
SPG,2018/01/29,B,346
SPG,2018/01/29,S,466
SPP,2018/01/29,B,958
SPP,2018/01/29,S,1036
SRE,2018/01/29,B,59
SRE,2018/01/29,S,105
SRH,2018/01/29,B,2
SRH,2018/01/29,S,1
SRR,2018/01/29,B,1055
SRR,2018/01/29,S,899
SSK,2018/01/29,B,12
SSK,2018/01/29,S,12
SSS,2018/01/29,B,15
SSS,2018/01/29,S,12
STAN40,2018/01/29,B,2
STAN40,2018/01/29,S,2
STANSX,2018/01/29,B,1
STANSX,2018/01/29,S,4
STP,2018/01/29,B,1
STP,2018/01/29,S,11
STPROP,2018/01/29,B,6
STPROP,2018/01/29,S,10
STX40,2018/01/29,B,41
STX40,2018/01/29,S,41
STX500,2018/01/29,B,11
STX500,2018/01/29,S,5
STXDIV,2018/01/29,B,11
STXDIV,2018/01/29,S,20
STXEMG,2018/01/29,B,29
STXEMG,2018/01/29,S,11
STXFIN,2018/01/29,B,9
STXFIN,2018/01/29,S,25
STXILB,2018/01/29,B,2
STXILB,2018/01/29,S,1
STXIND,2018/01/29,B,6
STXIND,2018/01/29,S,17
STXPRO,2018/01/29,B,2
STXPRO,2018/01/29,S,7
STXQUA,2018/01/29,B,14
STXQUA,2018/01/29,S,7
STXRAF,2018/01/29,B,6
STXRAF,2018/01/29,S,2
STXRES,2018/01/29,B,6
STXRES,2018/01/29,S,4
STXSWX,2018/01/29,B,7
STXSWX,2018/01/29,S,7
STXWDM,2018/01/29,B,15
STXWDM,2018/01/29,S,9
SUI,2018/01/29,B,177
SUI,2018/01/29,S,260
SUR,2018/01/29,B,92
SUR,2018/01/29,S,69
SVB,2018/01/29,S,2
SVN,2018/01/29,B,1
SYG,2018/01/29,B,5
SYG,2018/01/29,S,4
SYG4IR,2018/01/29,B,12
SYG4IR,2018/01/29,S,4
SYG500,2018/01/29,B,1
SYGEU,2018/01/29,B,39
SYGEU,2018/01/29,S,21
SYGJP,2018/01/29,B,18
SYGJP,2018/01/29,S,2
SYGP,2018/01/29,B,3
SYGP,2018/01/29,S,1
SYGSW4,2018/01/29,S,1
SYGT40,2018/01/29,S,1
SYGUK,2018/01/29,B,4
SYGUK,2018/01/29,S,6
SYGUS,2018/01/29,B,59
SYGUS,2018/01/29,S,28
SYGWD,2018/01/29,B,83
SYGWD,2018/01/29,S,28
TAD,2018/01/29,B,1
TAS,2018/01/29,B,2
TAS,2018/01/29,S,2
TAW,2018/01/29,B,12
TAW,2018/01/29,S,11
TBG,2018/01/29,B,6
TBS,2018/01/29,B,2441
TBS,2018/01/29,S,1157
TCP,2018/01/29,B,527
TCP,2018/01/29,S,244
TEX,2018/01/29,B,9
TEX,2018/01/29,S,24
TFG,2018/01/29,B,1343
TFG,2018/01/29,S,923
THA,2018/01/29,B,9
THA,2018/01/29,S,17
TKG,2018/01/29,B,548
TKG,2018/01/29,S,617
TMT,2018/01/29,S,9
TON,2018/01/29,B,206
TON,2018/01/29,S,213
TOPSBC,2018/01/29,B,5
TOPSBC,2018/01/29,S,7
TOPSBX,2018/01/29,B,1
TOPSBY,2018/01/29,B,13
TOPSBY,2018/01/29,S,5
TOPSKG,2018/01/29,B,2
TOPSKG,2018/01/29,S,3
TOPSKQ,2018/01/29,B,4
TOPSKQ,2018/01/29,S,7
TOPSKR,2018/01/29,B,2
TOR,2018/01/29,B,13
TOR,2018/01/29,S,5
TRE,2018/01/29,B,24
TRE,2018/01/29,S,36
TRU,2018/01/29,B,1249
TRU,2018/01/29,S,1345
TRW,2018/01/29,B,2
TRW,2018/01/29,S,1
TSH,2018/01/29,B,385
TSH,2018/01/29,S,651
TSX,2018/01/29,B,11
TSX,2018/01/29,S,2
TUC,2018/01/29,S,1
TWR,2018/01/29,B,3
TWR,2018/01/29,S,7
UCP,2018/01/29,B,1
UCP,2018/01/29,S,5
VIS,2018/01/29,B,2
VIS,2018/01/29,S,2
VKE,2018/01/29,B,69
VKE,2018/01/29,S,144
VKN,2018/01/29,B,1
VKN,2018/01/29,S,1
VLE,2018/01/29,B,1
VLE,2018/01/29,S,1
VMK,2018/01/29,B,2
VMK,2018/01/29,S,1
VOD,2018/01/29,B,4836
VOD,2018/01/29,S,3203
WBO,2018/01/29,B,250
WBO,2018/01/29,S,368
WEA,2018/01/29,B,6
WEA,2018/01/29,S,4
WEZ,2018/01/29,B,2
WEZ,2018/01/29,S,8
WHL,2018/01/29,B,2113
WHL,2018/01/29,S,2109
WKF,2018/01/29,B,1
WKF,2018/01/29,S,2
WSL,2018/01/29,B,3
WSL,2018/01/29,S,15
YRK,2018/01/29,B,4
YRK,2018/01/29,S,1
YYLBEE,2018/01/29,B,6
YYLBEE,2018/01/29,S,12
ZA076,2018/01/29,B,1
ZA095,2018/01/29,B,1
ZED,2018/01/29,B,296
ZED,2018/01/29,S,231
ZPLP,2018/01/29,B,9
ZPLP,2018/01/29,S,2
4SI,2018/01/30,B,4
4SI,2018/01/30,S,16
ABSP,2018/01/30,B,9
ABSP,2018/01/30,S,5
ACE,2018/01/30,B,3
ACE,2018/01/30,S,2
ACG,2018/01/30,B,16
ACG,2018/01/30,S,32
ACL,2018/01/30,B,10
ACL,2018/01/30,S,18
ACS,2018/01/30,B,2
ACT,2018/01/30,B,3
ACT,2018/01/30,S,1
ADE,2018/01/30,B,9
ADE,2018/01/30,S,7
ADEO,2018/01/30,B,1
ADEO,2018/01/30,S,3
ADH,2018/01/30,B,108
ADH,2018/01/30,S,143
ADI,2018/01/30,B,115
ADI,2018/01/30,S,75
ADR,2018/01/30,B,16
ADR,2018/01/30,S,18
ADW,2018/01/30,B,3
AEE,2018/01/30,B,7
AEE,2018/01/30,S,14
AEG,2018/01/30,B,33
AEG,2018/01/30,S,66
AEGCB,2018/01/30,B,1
AEGCB,2018/01/30,S,1
AEL,2018/01/30,B,3
AEL,2018/01/30,S,9
AFE,2018/01/30,B,116
AFE,2018/01/30,S,102
AFH,2018/01/30,B,128
AFH,2018/01/30,S,74
AFT,2018/01/30,B,9
AFT,2018/01/30,S,22
AFX,2018/01/30,B,7
AFX,2018/01/30,S,45
AGL,2018/01/30,B,1852
AGL,2018/01/30,S,1687
AGLSBH,2018/01/30,S,1
AIL,2018/01/30,B,18
AIL,2018/01/30,S,18
AIP,2018/01/30,B,90
AIP,2018/01/30,S,96
ALH,2018/01/30,B,2
ALH,2018/01/30,S,7
ALP,2018/01/30,B,8
ALP,2018/01/30,S,10
AME,2018/01/30,B,2
AME,2018/01/30,S,2
AMIB50,2018/01/30,B,3
AMS,2018/01/30,B,782
AMS,2018/01/30,S,657
ANG,2018/01/30,B,3055
ANG,2018/01/30,S,2259
ANGSBE,2018/01/30,S,4
ANH,2018/01/30,B,343
ANH,2018/01/30,S,146
ANM,2018/01/30,S,1
ANS,2018/01/30,B,6
ANS,2018/01/30,S,5
AOX,2018/01/30,S,1
APF,2018/01/30,B,29
APF,2018/01/30,S,24
APN,2018/01/30,B,4680
APN,2018/01/30,S,5503
ARA,2018/01/30,B,2
ARA,2018/01/30,S,11
ARH,2018/01/30,B,12
ARH,2018/01/30,S,9
ARI,2018/01/30,B,1151
ARI,2018/01/30,S,1327
ARL,2018/01/30,B,553
ARL,2018/01/30,S,979
ARO,2018/01/30,S,1
ART,2018/01/30,B,2
ART,2018/01/30,S,6
ASC,2018/01/30,B,308
ASC,2018/01/30,S,180
ASHGEQ,2018/01/30,B,7
ASHGEQ,2018/01/30,S,12
ASHINF,2018/01/30,B,11
ASHINF,2018/01/30,S,8
ASHMID,2018/01/30,B,26
ASHMID,2018/01/30,S,21
ASHT40,2018/01/30,B,14
ASHT40,2018/01/30,S,13
ASR,2018/01/30,B,591
ASR,2018/01/30,S,724
ATT,2018/01/30,B,120
ATT,2018/01/30,S,262
AVI,2018/01/30,B,583
AVI,2018/01/30,S,889
AVL,2018/01/30,B,8
AVL,2018/01/30,S,13
AVV,2018/01/30,B,83
AVV,2018/01/30,S,61
AWA,2018/01/30,B,265
AWA,2018/01/30,S,108
AXL,2018/01/30,B,20
AXL,2018/01/30,S,40
AXLP,2018/01/30,B,3
AXLP,2018/01/30,S,11
AYO,2018/01/30,B,1
B2G,2018/01/30,S,1
BAT,2018/01/30,B,855
BAT,2018/01/30,S,504
BATSBH,2018/01/30,B,1
BAU,2018/01/30,B,7
BAU,2018/01/30,S,6
BAW,2018/01/30,B,861
BAW,2018/01/30,S,1016
BCF,2018/01/30,B,2
BCF,2018/01/30,S,2
BDM,2018/01/30,B,3
BDM,2018/01/30,S,7
BEL,2018/01/30,B,1
BGA,2018/01/30,B,3437
BGA,2018/01/30,S,4134
BID,2018/01/30,B,2532
BID,2018/01/30,S,2194
BIL,2018/01/30,B,1865
BIL,2018/01/30,S,1357
BLU,2018/01/30,B,283
BLU,2018/01/30,S,542
BLUSBA,2018/01/30,B,12
BMN,2018/01/30,S,1
BRN,2018/01/30,S,1
BRT,2018/01/30,B,1
BSR,2018/01/30,B,9
BSR,2018/01/30,S,4
BSS,2018/01/30,B,3
BSS,2018/01/30,S,3
BTI,2018/01/30,B,2397
BTI,2018/01/30,S,1980
BTIIHH,2018/01/30,S,7
BVT,2018/01/30,B,1875
BVT,2018/01/30,S,2073
BWL,2018/01/30,B,2
BWL,2018/01/30,S,1
BWN,2018/01/30,B,34
BWN,2018/01/30,S,77
CAT,2018/01/30,B,1
CCO,2018/01/30,B,102
CCO,2018/01/30,S,179
CFR,2018/01/30,B,1922
CFR,2018/01/30,S,1773
CGN,2018/01/30,B,1
CGN,2018/01/30,S,2
CGP,2018/01/30,B,1
CGR,2018/01/30,B,3
CGR,2018/01/30,S,68
CHP,2018/01/30,B,7
CHP,2018/01/30,S,8
CIL,2018/01/30,B,34
CIL,2018/01/30,S,63
CKS,2018/01/30,B,1
CLH,2018/01/30,B,77
CLH,2018/01/30,S,126
CLI,2018/01/30,B,4
CLI,2018/01/30,S,6
CLN,2018/01/30,S,1
CLR,2018/01/30,B,23
CLR,2018/01/30,S,57
CLS,2018/01/30,B,886
CLS,2018/01/30,S,1005
CMB,2018/01/30,S,1
CMH,2018/01/30,B,22
CMH,2018/01/30,S,34
CML,2018/01/30,B,430
CML,2018/01/30,S,324
CMO,2018/01/30,B,1
CMO,2018/01/30,S,2
CND,2018/01/30,B,17
CND,2018/01/30,S,15
COH,2018/01/30,B,308
COH,2018/01/30,S,423
COM,2018/01/30,B,5
COM,2018/01/30,S,5
CPI,2018/01/30,B,21639
CPI,2018/01/30,S,25781
CPIP,2018/01/30,B,59
CPIP,2018/01/30,S,57
CRG,2018/01/30,B,2
CRP,2018/01/30,B,13
CRP,2018/01/30,S,6
CSB,2018/01/30,B,90
CSB,2018/01/30,S,180
CSEW40,2018/01/30,B,20
CSEW40,2018/01/30,S,3
CSG,2018/01/30,B,3
CSG,2018/01/30,S,6
CSP500,2018/01/30,B,22
CSP500,2018/01/30,S,24
CTA,2018/01/30,B,10
CTA,2018/01/30,S,4
CTK,2018/01/30,B,5
CTK,2018/01/30,S,4
CTOP50,2018/01/30,B,25
CTOP50,2018/01/30,S,5
CUL,2018/01/30,B,2
CUL,2018/01/30,S,1
CVH,2018/01/30,B,22
CVH,2018/01/30,S,10
DAW,2018/01/30,B,3
DBCHIN,2018/01/30,B,5
DBCHIN,2018/01/30,S,5
DBEMER,2018/01/30,B,1
DBEMER,2018/01/30,S,3
DBNPAO,2018/01/30,S,1
DCCUSD,2018/01/30,B,4
DCCUSD,2018/01/30,S,1
DCP,2018/01/30,B,463
DCP,2018/01/30,S,566
DIA,2018/01/30,B,1
DIVTRX,2018/01/30,B,13
DIVTRX,2018/01/30,S,13
DLT,2018/01/30,B,41
DLT,2018/01/30,S,51
DRD,2018/01/30,B,38
DRD,2018/01/30,S,59
DSBP,2018/01/30,B,2
DSBP,2018/01/30,S,3
DST,2018/01/30,B,37
DST,2018/01/30,S,44
DSY,2018/01/30,B,2333
DSY,2018/01/30,S,4169
DTA,2018/01/30,B,1
DTC,2018/01/30,B,245
DTC,2018/01/30,S,475
DYL,2018/01/30,S,1
ECS,2018/01/30,B,4
ECS,2018/01/30,S,11
EEL,2018/01/30,B,32
EEL,2018/01/30,S,33
EFG,2018/01/30,B,1
ELI,2018/01/30,B,5
ELI,2018/01/30,S,5
ELR,2018/01/30,B,12
ELR,2018/01/30,S,10
EMH,2018/01/30,B,1
EMI,2018/01/30,B,190
EMI,2018/01/30,S,222
ENX,2018/01/30,B,14
ENX,2018/01/30,S,21
ENXPLD,2018/01/30,S,1
EOH,2018/01/30,B,169
EOH,2018/01/30,S,226
EPE,2018/01/30,B,5
EPE,2018/01/30,S,14
EPP,2018/01/30,B,136
EPP,2018/01/30,S,118
EPS,2018/01/30,B,1
EPS,2018/01/30,S,1
EQU,2018/01/30,B,111
EQU,2018/01/30,S,48
ESR,2018/01/30,B,1
ESR,2018/01/30,S,4
ETFGLD,2018/01/30,B,1
ETFPLD,2018/01/30,B,12
ETFPLD,2018/01/30,S,1
ETFPLT,2018/01/30,S,1
ETFRHO,2018/01/30,S,2
EXG,2018/01/30,B,7
EXG,2018/01/30,S,7
EXX,2018/01/30,B,1283
EXX,2018/01/30,S,1271
EXXSBB,2018/01/30,B,2
EXXSBB,2018/01/30,S,1
FBR,2018/01/30,B,95
FBR,2018/01/30,S,81
FCR,2018/01/30,B,30
FCR,2018/01/30,S,14
FFA,2018/01/30,B,946
FFA,2018/01/30,S,630
FFB,2018/01/30,B,2343
FFB,2018/01/30,S,2270
FGL,2018/01/30,B,11
FGL,2018/01/30,S,5
FSR,2018/01/30,B,5407
FSR,2018/01/30,S,8198
FSRP,2018/01/30,B,14
FSRP,2018/01/30,S,33
FST,2018/01/30,B,1
FST,2018/01/30,S,1
FSY,2018/01/30,S,1
FVT,2018/01/30,B,25
FVT,2018/01/30,S,17
GAI,2018/01/30,B,5
GAI,2018/01/30,S,3
GFI,2018/01/30,B,1983
GFI,2018/01/30,S,1499
GIVFIN,2018/01/30,B,1
GIVFIN,2018/01/30,S,2
GIVIND,2018/01/30,B,3
GIVIND,2018/01/30,S,5
GIVISA,2018/01/30,B,2
GIVISA,2018/01/30,S,2
GIVRES,2018/01/30,B,6
GIVRES,2018/01/30,S,6
GLD,2018/01/30,B,19
GLD,2018/01/30,S,25
GLI,2018/01/30,B,5
GLN,2018/01/30,B,349
GLN,2018/01/30,S,235
GLPROP,2018/01/30,B,13
GLPROP,2018/01/30,S,9
GND,2018/01/30,B,211
GND,2018/01/30,S,174
GNDP,2018/01/30,B,4
GNDP,2018/01/30,S,23
GPA,2018/01/30,S,2
GPL,2018/01/30,B,13
GPL,2018/01/30,S,5
GRF,2018/01/30,B,44
GRF,2018/01/30,S,32
GRP,2018/01/30,B,306
GRP,2018/01/30,S,366
