TradableInstrumentAlphaCode,LogicalBusinessDay,BuySellIndicator,CountOfTrades
DBNPNA,2011/08/12,B,2
DBXEU,2011/08/12,B,3
DBXEU,2011/08/12,S,4
DBXJP,2011/08/12,B,1
DBXJP,2011/08/12,S,3
DBXUK,2011/08/12,B,4
DBXUK,2011/08/12,S,1
DBXUS,2011/08/12,B,5
DBXUS,2011/08/12,S,3
DBXWD,2011/08/12,B,3
DBXWD,2011/08/12,S,3
DCT,2011/08/12,B,2
DCT,2011/08/12,S,3
DGC,2011/08/12,S,1
DLG,2011/08/12,S,2
DLV,2011/08/12,B,1
DRD,2011/08/12,B,21
DRD,2011/08/12,S,36
DST,2011/08/12,B,1
DSY,2011/08/12,B,403
DSY,2011/08/12,S,191
DTA,2011/08/12,B,1
DTA,2011/08/12,S,1
DTC,2011/08/12,B,168
DTC,2011/08/12,S,105
DYL,2011/08/12,B,1
EHS,2011/08/12,B,27
EHS,2011/08/12,S,14
ELI,2011/08/12,B,9
ELI,2011/08/12,S,3
ELR,2011/08/12,B,6
ELR,2011/08/12,S,3
EMI,2011/08/12,B,68
EMI,2011/08/12,S,110
EOH,2011/08/12,B,26
EOH,2011/08/12,S,21
EPS,2011/08/12,B,42
EPS,2011/08/12,S,69
EQS,2011/08/12,S,1
ERB,2011/08/12,B,1
ESPIBR,2011/08/12,B,1
ESR,2011/08/12,B,7
ESR,2011/08/12,S,14
EXL,2011/08/12,S,2
EXT,2011/08/12,B,1
EXX,2011/08/12,B,625
EXX,2011/08/12,S,1012
EXXSBN,2011/08/12,B,1
EXXSBN,2011/08/12,S,1
EXXSBO,2011/08/12,B,2
FBR,2011/08/12,B,37
FBR,2011/08/12,S,19
FCPD,2011/08/12,B,1
FFA,2011/08/12,B,4
FFA,2011/08/12,S,4
FFB,2011/08/12,S,2
FGL,2011/08/12,S,1
FMC,2011/08/12,B,1
FPT,2011/08/12,B,48
FPT,2011/08/12,S,48
FSE,2011/08/12,B,2
FSEO1,2011/08/12,B,6
FSR,2011/08/12,B,1401
FSR,2011/08/12,S,1079
FSRP,2011/08/12,B,7
FSRP,2011/08/12,S,6
FSRSBE,2011/08/12,B,5
FSRSBF,2011/08/12,S,1
FSRSBR,2011/08/12,S,3
FSRSTF,2011/08/12,S,1
FST,2011/08/12,B,1
FSY,2011/08/12,B,1
FUM,2011/08/12,B,4
FUM,2011/08/12,S,6
FVT,2011/08/12,B,1
FVT,2011/08/12,S,1
FWD,2011/08/12,S,3
GBG,2011/08/12,B,2
GBG,2011/08/12,S,3
GDN,2011/08/12,B,1
GDO,2011/08/12,B,4
GDO,2011/08/12,S,3
GFI,2011/08/12,B,1681
GFI,2011/08/12,S,1791
GFISBE,2011/08/12,B,8
GFISBE,2011/08/12,S,4
GFISBF,2011/08/12,B,2
GFISBF,2011/08/12,S,3
GFISBX,2011/08/12,B,5
GFISBX,2011/08/12,S,3
GGM,2011/08/12,B,4
GGM,2011/08/12,S,1
GIJ,2011/08/12,B,2
GIJ,2011/08/12,S,4
GLD,2011/08/12,B,165
GLD,2011/08/12,S,132
GLDSBL,2011/08/12,B,4
GLDSBL,2011/08/12,S,4
GND,2011/08/12,B,93
GND,2011/08/12,S,114
GNDP,2011/08/12,B,1
GNDP,2011/08/12,S,1
GNDSTE,2011/08/12,B,1
GNDSTE,2011/08/12,S,1
GOLSBD,2011/08/12,S,1
GPL,2011/08/12,B,3
GPL,2011/08/12,S,10
GRF,2011/08/12,B,7
GRF,2011/08/12,S,96
GRT,2011/08/12,B,766
GRT,2011/08/12,S,488
HAR,2011/08/12,B,894
HAR,2011/08/12,S,818
HARSBE,2011/08/12,B,6
HARSBE,2011/08/12,S,6
HARSTE,2011/08/12,S,1
HCI,2011/08/12,B,33
HCI,2011/08/12,S,7
HDC,2011/08/12,B,10
HDC,2011/08/12,S,15
HLM,2011/08/12,B,14
HLM,2011/08/12,S,48
HPA,2011/08/12,B,25
HPA,2011/08/12,S,12
HPB,2011/08/12,B,6
HPB,2011/08/12,S,9
HSP,2011/08/12,B,1
HSP,2011/08/12,S,2
HYP,2011/08/12,B,39
HYP,2011/08/12,S,44
IFC,2011/08/12,B,24
IFC,2011/08/12,S,18
ILA,2011/08/12,B,9
ILA,2011/08/12,S,2
ILV,2011/08/12,B,24
ILV,2011/08/12,S,22
IMP,2011/08/12,B,1973
IMP,2011/08/12,S,1789
IMPSBI,2011/08/12,B,1
IMPSBJ,2011/08/12,B,4
IMPSBJ,2011/08/12,S,1
IMPSBL,2011/08/12,B,1
INL,2011/08/12,B,856
INL,2011/08/12,S,1061
INLP,2011/08/12,B,5
INLP,2011/08/12,S,18
INP,2011/08/12,B,1231
INP,2011/08/12,S,866
INPP,2011/08/12,B,2
INPP,2011/08/12,S,1
INPPR,2011/08/12,B,1
INPR,2011/08/12,B,6
INPR,2011/08/12,S,16
IPF,2011/08/12,B,1
IPL,2011/08/12,B,559
IPL,2011/08/12,S,464
IRA,2011/08/12,B,6
IRA,2011/08/12,S,2
ISA,2011/08/12,B,2
ISA,2011/08/12,S,5
ISB,2011/08/12,B,5
ITE,2011/08/12,B,2
IVD,2011/08/12,B,2
IVT,2011/08/12,B,16
IVT,2011/08/12,S,25
JBL,2011/08/12,B,21
JBL,2011/08/12,S,10
JDG,2011/08/12,B,430
JDG,2011/08/12,S,252
JDH,2011/08/12,B,1
JSE,2011/08/12,B,104
JSE,2011/08/12,S,90
KAH,2011/08/12,B,1
KAP,2011/08/12,B,13
KAP,2011/08/12,S,11
KEH,2011/08/12,S,3
KEL,2011/08/12,B,2
KGM,2011/08/12,B,3
KGM,2011/08/12,S,7
KIO,2011/08/12,B,2852
KIO,2011/08/12,S,2271
KIONIE,2011/08/12,B,1
KIONIE,2011/08/12,S,1
KIOSBM,2011/08/12,B,5
KIOSBM,2011/08/12,S,6
KIOSBN,2011/08/12,S,1
KIOSBW,2011/08/12,B,4
KIOSBW,2011/08/12,S,12
KIOSBX,2011/08/12,S,2
KIOSTE,2011/08/12,B,14
KIOSTE,2011/08/12,S,14
KIR,2011/08/12,B,2
KR,2011/08/12,B,4
KR,2011/08/12,S,3
LAB,2011/08/12,B,1
LBH,2011/08/12,B,500
LBH,2011/08/12,S,439
LEW,2011/08/12,B,307
LEW,2011/08/12,S,304
LHC,2011/08/12,B,1106
LHC,2011/08/12,S,294
LHG,2011/08/12,B,39
LHG,2011/08/12,S,33
LON,2011/08/12,B,481
LON,2011/08/12,S,356
MAPPSG,2011/08/12,S,1
MAPPSP,2011/08/12,B,1
MAS,2011/08/12,B,3
MAS,2011/08/12,S,2
MDC,2011/08/12,B,294
MDC,2011/08/12,S,122
MFL,2011/08/12,B,14
MFL,2011/08/12,S,3
MIM,2011/08/12,B,3
MIX,2011/08/12,B,1
MIX,2011/08/12,S,3
MMI,2011/08/12,B,315
MMI,2011/08/12,S,412
MML,2011/08/12,B,15
MML,2011/08/12,S,12
MMS,2011/08/12,B,1
MND,2011/08/12,B,480
MND,2011/08/12,S,338
MNP,2011/08/12,B,552
MNP,2011/08/12,S,584
MNY,2011/08/12,B,6
MOR,2011/08/12,B,9
MOR,2011/08/12,S,4
MPC,2011/08/12,B,1011
MPC,2011/08/12,S,913
MPT,2011/08/12,B,43
MPT,2011/08/12,S,39
MRF,2011/08/12,B,61
MRF,2011/08/12,S,36
MSM,2011/08/12,B,785
MSM,2011/08/12,S,985
MSP,2011/08/12,B,6
MST,2011/08/12,B,3
MST,2011/08/12,S,2
MTA,2011/08/12,B,29
MTA,2011/08/12,S,76
MTL,2011/08/12,B,2
MTN,2011/08/12,B,2729
MTN,2011/08/12,S,3201
MTNIBB,2011/08/12,B,4
MTNIBB,2011/08/12,S,3
MTNIHH,2011/08/12,B,2
MTNSBI,2011/08/12,B,11
MTNSBI,2011/08/12,S,7
MTNSTF,2011/08/12,B,2
MTNSTF,2011/08/12,S,3
MTX,2011/08/12,B,257
MTX,2011/08/12,S,234
MUR,2011/08/12,B,407
MUR,2011/08/12,S,570
MVG,2011/08/12,B,18
MVG,2011/08/12,S,175
MVS,2011/08/12,S,2
NBAGL3,2011/08/12,B,1
NBAGL3,2011/08/12,S,1
NBK,2011/08/12,B,3
NBKP,2011/08/12,B,7
NBKP,2011/08/12,S,6
NBS,2011/08/12,B,1
NCS,2011/08/12,S,2
NCT,2011/08/12,B,1
NED,2011/08/12,B,801
NED,2011/08/12,S,870
NEDSBG,2011/08/12,S,2
NEDSTF,2011/08/12,B,1
NEP,2011/08/12,B,4
NEP,2011/08/12,S,3
NFSH40,2011/08/12,S,3
NHM,2011/08/12,B,309
NHM,2011/08/12,S,396
NPK,2011/08/12,B,223
NPK,2011/08/12,S,325
NPN,2011/08/12,B,1825
NPN,2011/08/12,S,1642
NPNSBB,2011/08/12,B,2
NPNSBB,2011/08/12,S,7
NRD,2011/08/12,B,3
NRD,2011/08/12,S,1
NTC,2011/08/12,B,250
NTC,2011/08/12,S,408
NUT,2011/08/12,S,5
NWL,2011/08/12,B,9
NWL,2011/08/12,S,1
OCE,2011/08/12,B,4
OCE,2011/08/12,S,5
OCG,2011/08/12,B,1
OCT,2011/08/12,B,8
OCT,2011/08/12,S,8
OILRMB,2011/08/12,B,1
OILSBB,2011/08/12,B,1
OLG,2011/08/12,B,1
OLG,2011/08/12,S,3
OLI,2011/08/12,B,3
OLI,2011/08/12,S,1
OLM,2011/08/12,B,2
OML,2011/08/12,B,1219
OML,2011/08/12,S,1045
OMLSBC,2011/08/12,B,2
OMLSBC,2011/08/12,S,1
OMLSBD,2011/08/12,B,1
OMLSBD,2011/08/12,S,1
OMN,2011/08/12,B,84
OMN,2011/08/12,S,109
OPT,2011/08/12,B,11
OPT,2011/08/12,S,6
ORE,2011/08/12,S,1
PAM,2011/08/12,B,171
PAM,2011/08/12,S,209
PAN,2011/08/12,B,54
PAN,2011/08/12,S,48
PCN,2011/08/12,B,15
PCN,2011/08/12,S,7
PDN,2011/08/12,B,1
PET,2011/08/12,B,39
PET,2011/08/12,S,34
PFG,2011/08/12,B,94
PFG,2011/08/12,S,124
PGFP,2011/08/12,B,7
PGFP,2011/08/12,S,12
PGL,2011/08/12,B,49
PGL,2011/08/12,S,98
PGR,2011/08/12,B,8
PGR,2011/08/12,S,76
PHM,2011/08/12,B,1
PHM,2011/08/12,S,1
PIK,2011/08/12,B,423
PIK,2011/08/12,S,405
PKH,2011/08/12,B,5
PKH,2011/08/12,S,2
PLD,2011/08/12,S,2
PLL,2011/08/12,B,1
PLN,2011/08/12,B,3
PLN,2011/08/12,S,2
PMM,2011/08/12,B,3
PMM,2011/08/12,S,3
PNC,2011/08/12,B,24
PNC,2011/08/12,S,19
PNGN,2011/08/12,B,1
PPC,2011/08/12,B,225
PPC,2011/08/12,S,652
PPCSTF,2011/08/12,B,3
PPCSTF,2011/08/12,S,2
PPE,2011/08/12,B,1
PPR,2011/08/12,B,1
PSG,2011/08/12,B,112
PSG,2011/08/12,S,108
PSV,2011/08/12,B,5
PSV,2011/08/12,S,1
PTXSPY,2011/08/12,B,2
PTXTEN,2011/08/12,B,3
PWK,2011/08/12,B,122
PWK,2011/08/12,S,137
RAC,2011/08/12,B,10
RAC,2011/08/12,S,1
RACP,2011/08/12,S,1
RAFFIN,2011/08/12,S,2
RAFIND,2011/08/12,B,1
RAFISA,2011/08/12,B,1
RAFISA,2011/08/12,S,1
RAFRES,2011/08/12,B,1
RAH,2011/08/12,B,1
RAR,2011/08/12,B,6
RBA,2011/08/12,B,1
RBA,2011/08/12,S,3
RBP,2011/08/12,B,113
RBP,2011/08/12,S,49
RBW,2011/08/12,S,21
RBX,2011/08/12,B,44
RBX,2011/08/12,S,19
RDF,2011/08/12,B,356
RDF,2011/08/12,S,240
RDFSIF,2011/08/12,S,1
RDI,2011/08/12,S,2
REI,2011/08/12,B,1023
REI,2011/08/12,S,763
REM,2011/08/12,B,907
REM,2011/08/12,S,1368
RES,2011/08/12,B,36
RES,2011/08/12,S,82
RGT,2011/08/12,B,4
RIN,2011/08/12,B,1
RIN,2011/08/12,S,1
RLF,2011/08/12,B,1
RLF,2011/08/12,S,1
RLO,2011/08/12,B,136
RLO,2011/08/12,S,123
RMH,2011/08/12,B,789
RMH,2011/08/12,S,737
RMI,2011/08/12,B,752
RMI,2011/08/12,S,354
RNG,2011/08/12,B,3
RNG,2011/08/12,S,6
SAB,2011/08/12,B,856
SAB,2011/08/12,S,918
SAC,2011/08/12,B,206
SAC,2011/08/12,S,209
SAH,2011/08/12,B,2
SAL,2011/08/12,B,3
SAL,2011/08/12,S,2
SALD,2011/08/12,B,6
SAN,2011/08/12,B,2
SAN,2011/08/12,S,1
SAP,2011/08/12,B,339
SAP,2011/08/12,S,512
SBAEI,2011/08/12,S,2
SBAG1,2011/08/12,S,2
SBAPD1,2011/08/12,B,2
SBAPL1,2011/08/12,S,2
SBAS1,2011/08/12,B,1
SBAS1,2011/08/12,S,7
SBK,2011/08/12,B,1968
SBK,2011/08/12,S,1647
SBKSBL,2011/08/12,B,3
SBKSBL,2011/08/12,S,2
SBL,2011/08/12,B,1
SBPP,2011/08/12,B,8
SBPP,2011/08/12,S,17
SBR002,2011/08/12,B,1
SBTPV8,2011/08/12,S,1
SCL,2011/08/12,B,60
SCL,2011/08/12,S,25
SDH,2011/08/12,B,1
SEP,2011/08/12,B,1
SER,2011/08/12,B,1
SFN,2011/08/12,B,1
SFN,2011/08/12,S,3
SHF,2011/08/12,B,1046
SHF,2011/08/12,S,786
SHFF,2011/08/12,B,2
SHFF,2011/08/12,S,11
SHFNIG,2011/08/12,B,1
SHP,2011/08/12,B,1135
SHP,2011/08/12,S,791
SIM,2011/08/12,B,21
SIM,2011/08/12,S,15
SKJ,2011/08/12,B,2
SKJ,2011/08/12,S,1
SKY,2011/08/12,S,1
SLA,2011/08/12,B,1
SLM,2011/08/12,B,1121
SLM,2011/08/12,S,995
SNB,2011/08/12,B,2
SNM,2011/08/12,B,2
SNT,2011/08/12,B,156
SNT,2011/08/12,S,297
SNU,2011/08/12,B,3
SNU,2011/08/12,S,7
SOL,2011/08/12,B,2413
SOL,2011/08/12,S,1638
SOLIHH,2011/08/12,B,1
SOLSBN,2011/08/12,B,9
SOLSBN,2011/08/12,S,8
SOLSBO,2011/08/12,B,6
SOLSBO,2011/08/12,S,3
SOV,2011/08/12,B,2
SOV,2011/08/12,S,5
SPG,2011/08/12,B,23
SPG,2011/08/12,S,39
SPP,2011/08/12,B,273
SPP,2011/08/12,S,162
SRH,2011/08/12,B,1
SSK,2011/08/12,B,6
SSK,2011/08/12,S,12
STAN40,2011/08/12,B,5
STAN40,2011/08/12,S,1
STANSX,2011/08/12,S,4
STX40,2011/08/12,B,115
STX40,2011/08/12,S,74
STXDIV,2011/08/12,B,33
STXDIV,2011/08/12,S,26
STXFIN,2011/08/12,B,17
STXFIN,2011/08/12,S,7
STXIND,2011/08/12,B,11
STXIND,2011/08/12,S,4
STXRAF,2011/08/12,B,8
STXRAF,2011/08/12,S,5
STXRES,2011/08/12,B,4
STXRES,2011/08/12,S,4
STXSWX,2011/08/12,B,7
STXSWX,2011/08/12,S,3
SUI,2011/08/12,B,58
SUI,2011/08/12,S,35
SUR,2011/08/12,B,4
SUR,2011/08/12,S,10
SYC,2011/08/12,B,19
SYC,2011/08/12,S,50
TAS,2011/08/12,B,13
TAS,2011/08/12,S,3
TAW,2011/08/12,B,1
TBS,2011/08/12,B,833
TBS,2011/08/12,S,776
TFG,2011/08/12,B,684
TFG,2011/08/12,S,535
THX,2011/08/12,B,1
TKG,2011/08/12,B,690
TKG,2011/08/12,S,582
TON,2011/08/12,B,23
TON,2011/08/12,S,48
TOPDWM,2011/08/12,B,17
TOPDWM,2011/08/12,S,16
TOPDWV,2011/08/12,B,38
TOPDWV,2011/08/12,S,23
TOPDWW,2011/08/12,B,2
TOPDWW,2011/08/12,S,2
TOPDWX,2011/08/12,B,16
TOPDWX,2011/08/12,S,14
TOPDWZ,2011/08/12,B,13
TOPDWZ,2011/08/12,S,13
TOPSBD,2011/08/12,B,7
TOPSBD,2011/08/12,S,2
TOPSBE,2011/08/12,B,1
TOPSBE,2011/08/12,S,5
TOPSBF,2011/08/12,B,11
TOPSBF,2011/08/12,S,16
TOPSBU,2011/08/12,B,7
TOPSBU,2011/08/12,S,3
TOPSBV,2011/08/12,B,1
TOPSBV,2011/08/12,S,5
TOPSKW,2011/08/12,B,4
TOPSKX,2011/08/12,B,1
TPC,2011/08/12,B,1
TPC,2011/08/12,S,1
TRE,2011/08/12,B,22
TRE,2011/08/12,S,52
TRU,2011/08/12,B,881
TRU,2011/08/12,S,808
TRUNIE,2011/08/12,S,1
TRW,2011/08/12,B,1
TSH,2011/08/12,B,1
TSH,2011/08/12,S,3
TSX,2011/08/12,B,14
TSX,2011/08/12,S,23
TTO,2011/08/12,B,4
TTO,2011/08/12,S,1
UCS,2011/08/12,S,3
UUU,2011/08/12,B,17
UUU,2011/08/12,S,15
VIF,2011/08/12,S,1
VIL,2011/08/12,B,36
VIL,2011/08/12,S,15
VKE,2011/08/12,B,22
VKE,2011/08/12,S,140
VKN,2011/08/12,B,1
VLE,2011/08/12,S,6
VMK,2011/08/12,B,8
VMK,2011/08/12,S,5
VOD,2011/08/12,B,1306
VOD,2011/08/12,S,1131
VOX,2011/08/12,S,16
VUN,2011/08/12,B,1
WAM,2011/08/12,B,1
WBO,2011/08/12,B,60
WBO,2011/08/12,S,85
WEZ,2011/08/12,B,34
WEZ,2011/08/12,S,15
WHL,2011/08/12,B,908
WHL,2011/08/12,S,1139
WHLNIF,2011/08/12,B,1
WIL,2011/08/12,B,1
WSL,2011/08/12,B,7
WSL,2011/08/12,S,6
WTL,2011/08/12,S,1
XEM,2011/08/12,B,1
YRK,2011/08/12,B,1
ZED,2011/08/12,B,3
ZED,2011/08/12,S,17
ZGOVI,2011/08/12,B,1
ZGOVI,2011/08/12,S,2
ZPT,2011/08/12,S,1
1TM,2011/08/15,S,3
ABL,2011/08/15,B,747
ABL,2011/08/15,S,735
ABLP,2011/08/15,B,2
ABSP,2011/08/15,B,14
ABSP,2011/08/15,S,13
ACE,2011/08/15,S,1
ACL,2011/08/15,B,515
ACL,2011/08/15,S,471
ACLNIG,2011/08/15,B,3
ACP,2011/08/15,B,8
ACP,2011/08/15,S,68
ACT,2011/08/15,B,6
ACT,2011/08/15,S,4
ADH,2011/08/15,B,7
ADH,2011/08/15,S,7
ADR,2011/08/15,B,7
ADR,2011/08/15,S,24
ADW,2011/08/15,B,1
AEG,2011/08/15,B,458
AEG,2011/08/15,S,335
AER,2011/08/15,B,1
AER,2011/08/15,S,1
AFE,2011/08/15,B,75
AFE,2011/08/15,S,18
AFR,2011/08/15,B,12
AFR,2011/08/15,S,39
AFT,2011/08/15,B,4
AFT,2011/08/15,S,9
AFX,2011/08/15,B,9
AFX,2011/08/15,S,48
AGL,2011/08/15,B,2231
AGL,2011/08/15,S,2321
AGLIDK,2011/08/15,B,1
AGLNII,2011/08/15,B,3
AGLSBC,2011/08/15,B,1
AGLSBD,2011/08/15,B,48
AGLSBD,2011/08/15,S,1
AGLSBE,2011/08/15,B,13
AGLSBE,2011/08/15,S,7
AGLSTE,2011/08/15,B,6
AGLSTE,2011/08/15,S,5
AIP,2011/08/15,B,49
AIP,2011/08/15,S,149
ALT,2011/08/15,B,10
ALT,2011/08/15,S,29
AMA,2011/08/15,B,6
AMA,2011/08/15,S,8
AMS,2011/08/15,B,1152
AMS,2011/08/15,S,1002
AMSSBL,2011/08/15,B,2
AMSSBL,2011/08/15,S,1
AMSSBM,2011/08/15,B,12
AMSSBM,2011/08/15,S,2
AMSSBR,2011/08/15,S,2
AMSSTE,2011/08/15,B,1
AND,2011/08/15,B,3
AND,2011/08/15,S,1
ANG,2011/08/15,B,1238
ANG,2011/08/15,S,1420
ANGSBI,2011/08/15,B,2
ANGSBI,2011/08/15,S,2
ANGSBJ,2011/08/15,B,2
ANGSBJ,2011/08/15,S,2
ANGSTE,2011/08/15,B,2
ANGSTE,2011/08/15,S,1
ANM,2011/08/15,B,2
AOX,2011/08/15,B,1
APK,2011/08/15,B,3
APN,2011/08/15,B,476
APN,2011/08/15,S,513
AQP,2011/08/15,B,17
AQP,2011/08/15,S,21
ARH,2011/08/15,B,3
ARH,2011/08/15,S,2
ARI,2011/08/15,B,599
ARI,2011/08/15,S,588
ARL,2011/08/15,B,68
ARL,2011/08/15,S,188
ARQ,2011/08/15,B,2
ARQ,2011/08/15,S,1
ART,2011/08/15,B,2
ART,2011/08/15,S,2
ASA,2011/08/15,B,830
ASA,2011/08/15,S,653
ASO,2011/08/15,B,2
ASO,2011/08/15,S,2
ASR,2011/08/15,B,142
ASR,2011/08/15,S,318
ATN,2011/08/15,B,1
ATNP,2011/08/15,B,21
ATNP,2011/08/15,S,42
ATR,2011/08/15,S,1
AVI,2011/08/15,B,236
AVI,2011/08/15,S,329
AVU,2011/08/15,B,1
AVU,2011/08/15,S,29
AYX,2011/08/15,B,1
BAT,2011/08/15,B,32
BAT,2011/08/15,S,13
BAW,2011/08/15,B,122
BAW,2011/08/15,S,168
BBET40,2011/08/15,B,1
BCA,2011/08/15,B,3
BCA,2011/08/15,S,2
BCF,2011/08/15,B,1
BCK,2011/08/15,B,8
BCK,2011/08/15,S,1
BCX,2011/08/15,B,68
BCX,2011/08/15,S,74
BDM,2011/08/15,B,1
BDM,2011/08/15,S,4
BEG,2011/08/15,B,5
BEL,2011/08/15,B,4
BEL,2011/08/15,S,2
BFS,2011/08/15,B,10
BFS,2011/08/15,S,5
BIK,2011/08/15,S,1
BIL,2011/08/15,B,1443
BIL,2011/08/15,S,1315
BILSBI,2011/08/15,B,7
BILSBI,2011/08/15,S,6
BILSBJ,2011/08/15,B,12
BILSBJ,2011/08/15,S,7
BILSBL,2011/08/15,B,3
BILSBL,2011/08/15,S,1
BILSBT,2011/08/15,S,1
BILSTG,2011/08/15,B,1
BIPINF,2011/08/15,B,3
BIPINF,2011/08/15,S,2
BIPS40,2011/08/15,B,5
BIPS40,2011/08/15,S,4
BLU,2011/08/15,B,46
BLU,2011/08/15,S,107
BMN,2011/08/15,B,1
BSR,2011/08/15,B,12
BSR,2011/08/15,S,55
BSS,2011/08/15,B,1
BSS,2011/08/15,S,2
BTI,2011/08/15,B,452
BTI,2011/08/15,S,279
BVT,2011/08/15,B,748
BVT,2011/08/15,S,654
BWI,2011/08/15,B,2
BWI,2011/08/15,S,2
BWL,2011/08/15,B,1
CAT,2011/08/15,B,22
CBH,2011/08/15,B,25
CBH,2011/08/15,S,3
CCO,2011/08/15,B,144
CCO,2011/08/15,S,45
CDZ,2011/08/15,B,9
CDZ,2011/08/15,S,3
CFR,2011/08/15,B,612
CFR,2011/08/15,S,657
CFRSBA,2011/08/15,B,2
CFRSBA,2011/08/15,S,3
CFRSBU,2011/08/15,S,2
CFRSBV,2011/08/15,B,1
CGR,2011/08/15,S,11
CIL,2011/08/15,B,1
CIL,2011/08/15,S,1
CLH,2011/08/15,B,73
CLH,2011/08/15,S,177
CLI,2011/08/15,B,3
CLR,2011/08/15,B,8
CLR,2011/08/15,S,23
CLS,2011/08/15,B,202
CLS,2011/08/15,S,232
CMH,2011/08/15,S,3
CML,2011/08/15,B,24
CML,2011/08/15,S,65
CMO,2011/08/15,B,8
CMP,2011/08/15,B,89
CMP,2011/08/15,S,187
CND,2011/08/15,S,1
CNL,2011/08/15,B,2
CNL,2011/08/15,S,2
COH,2011/08/15,B,16
COH,2011/08/15,S,34
COL,2011/08/15,S,1
COM,2011/08/15,B,3
COM,2011/08/15,S,3
CPI,2011/08/15,B,77
CPI,2011/08/15,S,45
CPIP,2011/08/15,S,1
CPL,2011/08/15,B,13
CPL,2011/08/15,S,75
CRD,2011/08/15,B,1
CRD,2011/08/15,S,3
CRM,2011/08/15,B,1
CSB,2011/08/15,B,14
CSB,2011/08/15,S,4
CSO,2011/08/15,B,165
CSO,2011/08/15,S,236
CSP,2011/08/15,B,10
CSP,2011/08/15,S,1
CVI,2011/08/15,S,3
CVN,2011/08/15,B,2
CVN,2011/08/15,S,2
CZA,2011/08/15,B,4
CZA,2011/08/15,S,4
DAW,2011/08/15,S,2
DBEMER,2011/08/15,B,2
DBEXX1,2011/08/15,B,2
DBNPN9,2011/08/15,B,2
DBNPN9,2011/08/15,S,1
DBNPNA,2011/08/15,B,1
DBNPNA,2011/08/15,S,1
DBXEU,2011/08/15,B,3
DBXEU,2011/08/15,S,3
DBXJP,2011/08/15,S,2
DBXUK,2011/08/15,B,1
DBXUS,2011/08/15,B,2
DBXUS,2011/08/15,S,3
DBXWD,2011/08/15,B,3
DBXWD,2011/08/15,S,5
DCT,2011/08/15,B,5
DCT,2011/08/15,S,5
DGC,2011/08/15,B,1
DMC,2011/08/15,B,1
DON,2011/08/15,S,1
DRD,2011/08/15,B,11
DRD,2011/08/15,S,64
DST,2011/08/15,S,1
DSY,2011/08/15,B,283
DSY,2011/08/15,S,324
DTA,2011/08/15,B,1
DTC,2011/08/15,B,28
DTC,2011/08/15,S,175
DYL,2011/08/15,B,1
EHS,2011/08/15,B,47
EHS,2011/08/15,S,99
ELI,2011/08/15,B,5
EMI,2011/08/15,B,57
EMI,2011/08/15,S,176
EOH,2011/08/15,B,79
EOH,2011/08/15,S,21
EPS,2011/08/15,B,22
EPS,2011/08/15,S,31
EQS,2011/08/15,B,6
EQS,2011/08/15,S,5
ESR,2011/08/15,B,1
ESR,2011/08/15,S,1
EXL,2011/08/15,S,1
EXT,2011/08/15,B,1
EXX,2011/08/15,B,613
EXX,2011/08/15,S,860
EXXNIE,2011/08/15,S,1
EXXSBN,2011/08/15,B,2
EXXSBN,2011/08/15,S,1
EXXSBO,2011/08/15,B,4
EXXSBO,2011/08/15,S,2
FBR,2011/08/15,B,13
FBR,2011/08/15,S,30
FCPD,2011/08/15,B,2
FCPD,2011/08/15,S,1
FFA,2011/08/15,B,4
FFA,2011/08/15,S,5
FFB,2011/08/15,S,3
FGL,2011/08/15,B,3
FNB,2011/08/15,S,5
FPT,2011/08/15,B,31
FPT,2011/08/15,S,52
FSE,2011/08/15,B,14
FSE,2011/08/15,S,9
FSEO1,2011/08/15,B,2
FSEO1,2011/08/15,S,3
FSR,2011/08/15,B,824
FSR,2011/08/15,S,958
FSRP,2011/08/15,B,20
FSRP,2011/08/15,S,11
FSRSBE,2011/08/15,B,1
FSRSBE,2011/08/15,S,2
FSRSBF,2011/08/15,S,2
FSRSTF,2011/08/15,S,3
FST,2011/08/15,B,1
FSY,2011/08/15,B,1
FWX,2011/08/15,B,2
GDO,2011/08/15,B,26
GDO,2011/08/15,S,22
GFI,2011/08/15,B,1002
GFI,2011/08/15,S,1212
GFISBE,2011/08/15,B,8
GFISBE,2011/08/15,S,4
GFISBX,2011/08/15,B,3
GFISBX,2011/08/15,S,4
GIJ,2011/08/15,B,3
GIJ,2011/08/15,S,8
GLD,2011/08/15,B,126
GLD,2011/08/15,S,230
GLDSBL,2011/08/15,B,1
GLDSBL,2011/08/15,S,3
GND,2011/08/15,B,48
GND,2011/08/15,S,152
GNDP,2011/08/15,S,7
GPL,2011/08/15,B,1
GPL,2011/08/15,S,5
GRF,2011/08/15,B,103
GRF,2011/08/15,S,336
GRT,2011/08/15,B,391
GRT,2011/08/15,S,311
HAR,2011/08/15,B,1182
HAR,2011/08/15,S,1111
HARSBE,2011/08/15,B,6
HARSBE,2011/08/15,S,6
HCI,2011/08/15,B,17
HCI,2011/08/15,S,3
HDC,2011/08/15,B,35
HDC,2011/08/15,S,105
HLM,2011/08/15,B,3
HLM,2011/08/15,S,10
HPA,2011/08/15,B,3
HPA,2011/08/15,S,2
HPB,2011/08/15,B,4
HPB,2011/08/15,S,6
HSP,2011/08/15,B,3
HSP,2011/08/15,S,8
