TradableInstrumentAlphaCode,LogicalBusinessDay,BuySellIndicator,CountOfTrades
WEA,2016/01/15,S,7
WEZ,2016/01/15,B,11
WEZ,2016/01/15,S,7
WHL,2016/01/15,B,1868
WHL,2016/01/15,S,2992
WKF,2016/01/15,B,1
WKF,2016/01/15,S,8
WNH,2016/01/15,B,4
WNH,2016/01/15,S,1
WSL,2016/01/15,B,4
WSL,2016/01/15,S,9
YRK,2016/01/15,B,6
YRK,2016/01/15,S,6
ZED,2016/01/15,B,134
ZED,2016/01/15,S,382
ZPLP,2016/01/15,B,2
ABSP,2016/01/18,B,15
ABSP,2016/01/18,S,17
ACG,2016/01/18,B,87
ACG,2016/01/18,S,109
ACL,2016/01/18,B,209
ACL,2016/01/18,S,186
ACT,2016/01/18,B,36
ACT,2016/01/18,S,10
ADE,2016/01/18,B,1
ADE,2016/01/18,S,7
ADEO,2016/01/18,B,1
ADEO,2016/01/18,S,2
ADH,2016/01/18,B,125
ADH,2016/01/18,S,169
ADI,2016/01/18,B,15
ADI,2016/01/18,S,49
ADR,2016/01/18,B,47
ADR,2016/01/18,S,118
ADW,2016/01/18,B,1
ADW,2016/01/18,S,2
AEE,2016/01/18,B,1
AEE,2016/01/18,S,4
AEG,2016/01/18,B,456
AEG,2016/01/18,S,221
AEL,2016/01/18,B,2
AEL,2016/01/18,S,3
AEN,2016/01/18,B,23
AEN,2016/01/18,S,11
AFE,2016/01/18,B,163
AFE,2016/01/18,S,301
AFH,2016/01/18,B,101
AFH,2016/01/18,S,183
AFT,2016/01/18,B,30
AFT,2016/01/18,S,81
AFX,2016/01/18,B,5
AFX,2016/01/18,S,1
AGL,2016/01/18,B,3114
AGL,2016/01/18,S,4425
AGLSBA,2016/01/18,S,2
AGLSTL,2016/01/18,S,1
AIP,2016/01/18,B,100
AIP,2016/01/18,S,124
ALH,2016/01/18,B,6
ALH,2016/01/18,S,2
AME,2016/01/18,B,3
AME,2016/01/18,S,42
AMS,2016/01/18,B,1659
AMS,2016/01/18,S,1490
AMSSBC,2016/01/18,B,13
AMSSBC,2016/01/18,S,5
ANA,2016/01/18,B,1
ANB,2016/01/18,B,272
ANB,2016/01/18,S,290
ANG,2016/01/18,B,1765
ANG,2016/01/18,S,1723
ANGSBH,2016/01/18,B,6
ANGSBH,2016/01/18,S,10
ANGSBU,2016/01/18,B,1
ANGSBU,2016/01/18,S,1
ANM,2016/01/18,B,1
ANM,2016/01/18,S,1
ANS,2016/01/18,B,11
ANS,2016/01/18,S,1
AON,2016/01/18,B,1
AON,2016/01/18,S,1
AOX,2016/01/18,S,1
APF,2016/01/18,B,5
APF,2016/01/18,S,14
APK,2016/01/18,B,5
APK,2016/01/18,S,2
APKP,2016/01/18,B,2
APN,2016/01/18,B,2623
APN,2016/01/18,S,1891
APNSBD,2016/01/18,B,2
APNSBD,2016/01/18,S,6
AQP,2016/01/18,B,79
AQP,2016/01/18,S,80
ARA,2016/01/18,B,67
ARA,2016/01/18,S,56
ARH,2016/01/18,S,3
ARI,2016/01/18,B,766
ARI,2016/01/18,S,815
ARL,2016/01/18,B,591
ARL,2016/01/18,S,378
ART,2016/01/18,B,2
ASC,2016/01/18,B,47
ASC,2016/01/18,S,55
ASR,2016/01/18,B,459
ASR,2016/01/18,S,912
ATL,2016/01/18,S,1
ATT,2016/01/18,B,175
ATT,2016/01/18,S,192
AVI,2016/01/18,B,537
AVI,2016/01/18,S,533
AVL,2016/01/18,B,7
AVL,2016/01/18,S,14
AWA,2016/01/18,B,14
AWA,2016/01/18,S,34
AWB,2016/01/18,B,12
AWB,2016/01/18,S,21
B2G,2016/01/18,B,1
BAT,2016/01/18,B,1335
BAT,2016/01/18,S,1230
BAU,2016/01/18,B,1
BAU,2016/01/18,S,7
BAW,2016/01/18,B,1278
BAW,2016/01/18,S,1177
BBET40,2016/01/18,S,3
BCF,2016/01/18,B,5
BCF,2016/01/18,S,6
BEG,2016/01/18,B,2
BEG,2016/01/18,S,1
BEL,2016/01/18,B,2
BEL,2016/01/18,S,3
BGA,2016/01/18,B,2550
BGA,2016/01/18,S,2064
BIL,2016/01/18,B,2141
BIL,2016/01/18,S,2281
BILNIL,2016/01/18,S,1
BILSBC,2016/01/18,B,1
BILSBC,2016/01/18,S,2
BILSBJ,2016/01/18,B,2
BILSBJ,2016/01/18,S,12
BILSBX,2016/01/18,B,1
BILSBX,2016/01/18,S,1
BLU,2016/01/18,B,63
BLU,2016/01/18,S,161
BMN,2016/01/18,S,1
BNPASI,2016/01/18,S,3
BNPEUR,2016/01/18,B,2
BNPUSA,2016/01/18,B,2
BNPUSA,2016/01/18,S,2
BRN,2016/01/18,B,1
BRN,2016/01/18,S,1
BSR,2016/01/18,B,1
BSR,2016/01/18,S,2
BSS,2016/01/18,B,1
BSS,2016/01/18,S,2
BTI,2016/01/18,B,1871
BTI,2016/01/18,S,1607
BVT,2016/01/18,B,1807
BVT,2016/01/18,S,1910
BVTIHB,2016/01/18,B,1
BVTIHB,2016/01/18,S,1
BWL,2016/01/18,B,1
BWL,2016/01/18,S,1
BWN,2016/01/18,B,79
BWN,2016/01/18,S,69
CAT,2016/01/18,B,5
CAT,2016/01/18,S,7
CCO,2016/01/18,B,852
CCO,2016/01/18,S,1187
CFR,2016/01/18,B,953
CFR,2016/01/18,S,790
CGN,2016/01/18,B,1
CGN,2016/01/18,S,2
CGR,2016/01/18,B,39
CGR,2016/01/18,S,44
CHP,2016/01/18,B,11
CHP,2016/01/18,S,35
CIL,2016/01/18,B,100
CIL,2016/01/18,S,118
CKS,2016/01/18,B,1
CLH,2016/01/18,B,40
CLH,2016/01/18,S,65
CLI,2016/01/18,S,2
CLN,2016/01/18,S,1
CLR,2016/01/18,B,11
CLR,2016/01/18,S,74
CLS,2016/01/18,B,922
CLS,2016/01/18,S,1169
CMB,2016/01/18,S,1
CML,2016/01/18,B,1148
CML,2016/01/18,S,849
CMO,2016/01/18,S,2
CND,2016/01/18,B,4
CND,2016/01/18,S,5
COH,2016/01/18,B,244
COH,2016/01/18,S,346
COM,2016/01/18,S,16
CPI,2016/01/18,B,1875
CPI,2016/01/18,S,1289
CRD,2016/01/18,S,1
CRP,2016/01/18,B,52
CRP,2016/01/18,S,29
CSB,2016/01/18,B,48
CSB,2016/01/18,S,106
CSG,2016/01/18,B,1
CTA,2016/01/18,B,6
CTA,2016/01/18,S,9
CTK,2016/01/18,B,1
CTOP50,2016/01/18,S,1
CVH,2016/01/18,B,8
CVH,2016/01/18,S,8
CZA,2016/01/18,B,3
CZA,2016/01/18,S,10
DBCHIN,2016/01/18,B,2
DBCHIN,2016/01/18,S,4
DBEMER,2016/01/18,B,1
DBEMER,2016/01/18,S,1
DBNPNF,2016/01/18,S,1
DBXEU,2016/01/18,B,21
DBXEU,2016/01/18,S,28
DBXJP,2016/01/18,B,9
DBXJP,2016/01/18,S,21
DBXUK,2016/01/18,B,3
DBXUK,2016/01/18,S,8
DBXUS,2016/01/18,B,58
DBXUS,2016/01/18,S,49
DBXWD,2016/01/18,B,27
DBXWD,2016/01/18,S,25
DCT,2016/01/18,B,9
DCT,2016/01/18,S,17
DIA,2016/01/18,S,1
DIVTRX,2016/01/18,S,4
DLA,2016/01/18,S,2
DLT,2016/01/18,B,35
DLT,2016/01/18,S,48
DMC,2016/01/18,S,1
DRD,2016/01/18,B,105
DRD,2016/01/18,S,148
DST,2016/01/18,B,20
DST,2016/01/18,S,62
DSY,2016/01/18,B,1675
DSY,2016/01/18,S,1693
DTC,2016/01/18,B,239
DTC,2016/01/18,S,362
DYL,2016/01/18,B,1
ECS,2016/01/18,B,9
ECS,2016/01/18,S,4
EFG,2016/01/18,S,1
ELI,2016/01/18,B,7
ELI,2016/01/18,S,4
EMI,2016/01/18,B,192
EMI,2016/01/18,S,286
EMN,2016/01/18,S,1
ENX,2016/01/18,B,5
ENX,2016/01/18,S,3
ENXPLD,2016/01/18,S,1
EOG,2016/01/18,S,1
EOH,2016/01/18,B,685
EOH,2016/01/18,S,756
EPS,2016/01/18,B,3
EQS,2016/01/18,B,25
EQS,2016/01/18,S,41
EQU,2016/01/18,S,1
ESR,2016/01/18,B,1
ESR,2016/01/18,S,5
ETFGLD,2016/01/18,B,1
ETFGLD,2016/01/18,S,1
ETFPLD,2016/01/18,B,2
ETFPLD,2016/01/18,S,4
EXX,2016/01/18,B,784
EXX,2016/01/18,S,742
FBR,2016/01/18,B,394
FBR,2016/01/18,S,276
FFA,2016/01/18,B,786
FFA,2016/01/18,S,734
FFB,2016/01/18,B,957
FFB,2016/01/18,S,710
FGL,2016/01/18,B,42
FGL,2016/01/18,S,3
FNB,2016/01/18,S,1
FSR,2016/01/18,B,3637
FSR,2016/01/18,S,3086
FSRP,2016/01/18,B,6
FSRP,2016/01/18,S,4
FSRSBV,2016/01/18,S,2
FST,2016/01/18,B,1
FST,2016/01/18,S,1
FSY,2016/01/18,B,1
FVT,2016/01/18,B,2
FVT,2016/01/18,S,3
GFI,2016/01/18,B,1717
GFI,2016/01/18,S,1748
GFISBO,2016/01/18,B,2
GGC,2016/01/18,B,1
GIVFIN,2016/01/18,S,3
GIVIND,2016/01/18,S,1
GIVISA,2016/01/18,B,1
GIVISA,2016/01/18,S,2
GIVRES,2016/01/18,B,3
GIVRES,2016/01/18,S,2
GLD,2016/01/18,B,56
GLD,2016/01/18,S,73
GLN,2016/01/18,B,126
GLN,2016/01/18,S,167
GND,2016/01/18,B,177
GND,2016/01/18,S,323
GNDP,2016/01/18,B,12
GNDP,2016/01/18,S,3
GPL,2016/01/18,B,21
GPL,2016/01/18,S,36
GRF,2016/01/18,B,100
GRF,2016/01/18,S,108
GRT,2016/01/18,B,1434
GRT,2016/01/18,S,1343
HAR,2016/01/18,B,475
HAR,2016/01/18,S,438
HARSBB,2016/01/18,B,1
HARSBB,2016/01/18,S,1
HARSBD,2016/01/18,B,1
HCI,2016/01/18,B,56
HCI,2016/01/18,S,88
HDC,2016/01/18,B,66
HDC,2016/01/18,S,54
HLM,2016/01/18,B,16
HLM,2016/01/18,S,12
HPA,2016/01/18,B,4
HPA,2016/01/18,S,35
HPB,2016/01/18,B,12
HPB,2016/01/18,S,7
HSP,2016/01/18,B,49
HSP,2016/01/18,S,71
HUG,2016/01/18,B,4
HUG,2016/01/18,S,2
HWN,2016/01/18,B,2
HWN,2016/01/18,S,11
HYP,2016/01/18,B,613
HYP,2016/01/18,S,729
IAP,2016/01/18,B,10
IAP,2016/01/18,S,16
IBLVR1,2016/01/18,B,1
ILRP1,2016/01/18,S,1
ILRP2,2016/01/18,S,1
ILU,2016/01/18,B,4
ILV,2016/01/18,B,85
ILV,2016/01/18,S,103
IMP,2016/01/18,B,1330
IMP,2016/01/18,S,1198
IMPSBC,2016/01/18,B,4
IMPSBC,2016/01/18,S,4
IMPSBD,2016/01/18,B,4
INL,2016/01/18,B,1451
INL,2016/01/18,S,1514
INLP,2016/01/18,B,9
INLP,2016/01/18,S,10
INP,2016/01/18,B,1065
INP,2016/01/18,S,1288
INPR,2016/01/18,B,1
INPR,2016/01/18,S,3
IPF,2016/01/18,B,7
IPF,2016/01/18,S,9
IPL,2016/01/18,B,859
IPL,2016/01/18,S,699
IPLP,2016/01/18,S,1
ISA,2016/01/18,B,1
ISB,2016/01/18,B,1
ISB,2016/01/18,S,3
ITE,2016/01/18,B,16
ITE,2016/01/18,S,21
ITU,2016/01/18,B,830
ITU,2016/01/18,S,598
IVD,2016/01/18,S,1
IVT,2016/01/18,B,29
IVT,2016/01/18,S,33
IWE,2016/01/18,B,2
IWE,2016/01/18,S,2
JBL,2016/01/18,B,9
JBL,2016/01/18,S,10
JSC,2016/01/18,B,7
JSE,2016/01/18,B,509
JSE,2016/01/18,S,491
KAP,2016/01/18,B,200
KAP,2016/01/18,S,307
KEH,2016/01/18,S,1
KFS,2016/01/18,S,1
KIO,2016/01/18,B,402
KIO,2016/01/18,S,448
KIOSBG,2016/01/18,B,2
KIOSTL,2016/01/18,B,5
KST,2016/01/18,B,69
KST,2016/01/18,S,80
LAB,2016/01/18,B,5
LAB,2016/01/18,S,8
LBH,2016/01/18,B,380
LBH,2016/01/18,S,195
LDO,2016/01/18,B,11
LDO,2016/01/18,S,7
LEW,2016/01/18,B,310
LEW,2016/01/18,S,331
LHC,2016/01/18,B,1834
LHC,2016/01/18,S,2319
LON,2016/01/18,B,193
LON,2016/01/18,S,257
LVLTRX,2016/01/18,S,2
MAPPSG,2016/01/18,B,1
MAPPSG,2016/01/18,S,1
MAPPSP,2016/01/18,S,1
MCI,2016/01/18,S,1
MDC,2016/01/18,B,1923
MDC,2016/01/18,S,1967
MDI,2016/01/18,S,2
MEY,2016/01/18,B,1
MFI,2016/01/18,B,2
MFL,2016/01/18,B,8
MFL,2016/01/18,S,12
MIM,2016/01/18,S,1
MIX,2016/01/18,B,4
MIX,2016/01/18,S,1
MMG,2016/01/18,B,1
MMG,2016/01/18,S,2
MMI,2016/01/18,B,600
MMI,2016/01/18,S,703
MND,2016/01/18,B,1846
MND,2016/01/18,S,1254
MNP,2016/01/18,B,884
MNP,2016/01/18,S,1000
MPCSBC,2016/01/18,B,3
MPCSBC,2016/01/18,S,8
MPT,2016/01/18,B,232
MPT,2016/01/18,S,345
MRF,2016/01/18,B,18
MRF,2016/01/18,S,38
MRI,2016/01/18,S,1
MRP,2016/01/18,B,5675
MRP,2016/01/18,S,7270
MSM,2016/01/18,B,497
MSM,2016/01/18,S,625
MSP,2016/01/18,B,13
MSP,2016/01/18,S,75
MST,2016/01/18,B,1
MST,2016/01/18,S,24
MTA,2016/01/18,B,62
MTA,2016/01/18,S,74
MTN,2016/01/18,B,5836
MTN,2016/01/18,S,6711
MTNIHN,2016/01/18,B,1
MTNSBW,2016/01/18,S,1
MTNSTJ,2016/01/18,B,1
MTNZBE,2016/01/18,B,10
MTNZBE,2016/01/18,S,62
MUR,2016/01/18,B,206
MUR,2016/01/18,S,225
MZR,2016/01/18,B,1
MZR,2016/01/18,S,3
NBK,2016/01/18,B,1
NBK,2016/01/18,S,1
NBKP,2016/01/18,S,3
NED,2016/01/18,B,1609
NED,2016/01/18,S,1489
NEP,2016/01/18,B,816
NEP,2016/01/18,S,771
NEWEUR,2016/01/18,B,7
NEWEUR,2016/01/18,S,3
NEWGBP,2016/01/18,B,2
NEWPLT,2016/01/18,S,2
NEWSLV,2016/01/18,S,1
NEWUSD,2016/01/18,B,18
NEWUSD,2016/01/18,S,8
NFEMOM,2016/01/18,B,2
NFEMOM,2016/01/18,S,3
NFGOVI,2016/01/18,B,1
NFGOVI,2016/01/18,S,1
NFILBI,2016/01/18,B,2
NFILBI,2016/01/18,S,1
NFSH40,2016/01/18,S,3
NFSWIX,2016/01/18,B,2
NFSWIX,2016/01/18,S,1
NFTRCI,2016/01/18,B,2
NFTRCI,2016/01/18,S,4
NGNGLD,2016/01/18,S,1
NGNPLD,2016/01/18,S,1
NGNPLT,2016/01/18,S,1
NGPLD,2016/01/18,S,10
NGPLT,2016/01/18,B,30
NGPLT,2016/01/18,S,28
NHM,2016/01/18,B,237
NHM,2016/01/18,S,313
NIV,2016/01/18,B,7
NIV,2016/01/18,S,1
NPK,2016/01/18,B,370
NPK,2016/01/18,S,414
NPN,2016/01/18,B,4824
NPN,2016/01/18,S,4834
NPNSBF,2016/01/18,S,1
NPNSBG,2016/01/18,B,2
NPNSBG,2016/01/18,S,1
NPNSBS,2016/01/18,B,1
NPNSBT,2016/01/18,B,2
NT1,2016/01/18,B,5
NT1,2016/01/18,S,3
NTC,2016/01/18,B,1749
NTC,2016/01/18,S,1423
NUT,2016/01/18,B,1
NUT,2016/01/18,S,14
NVS,2016/01/18,B,5
NVS,2016/01/18,S,2
OAS,2016/01/18,S,1
OCE,2016/01/18,B,104
OCE,2016/01/18,S,58
OCG,2016/01/18,B,2
OCG,2016/01/18,S,1
OCT,2016/01/18,B,7
OCT,2016/01/18,S,19
OLG,2016/01/18,B,5
OLG,2016/01/18,S,29
OLM,2016/01/18,B,1
OLM,2016/01/18,S,1
OML,2016/01/18,B,1564
OML,2016/01/18,S,1341
OMN,2016/01/18,B,145
OMN,2016/01/18,S,282
ORE,2016/01/18,B,1
ORL,2016/01/18,S,1
PAN,2016/01/18,B,36
PAN,2016/01/18,S,68
PCT,2016/01/18,B,1
PCT,2016/01/18,S,2
PDN,2016/01/18,B,1
PET,2016/01/18,B,1
PET,2016/01/18,S,2
PFG,2016/01/18,B,471
PFG,2016/01/18,S,706
PGFP,2016/01/18,B,6
PGFP,2016/01/18,S,2
PGL,2016/01/18,B,8
PGL,2016/01/18,S,12
PGR,2016/01/18,B,343
PGR,2016/01/18,S,331
PHM,2016/01/18,B,12
PHM,2016/01/18,S,6
PIK,2016/01/18,B,633
PIK,2016/01/18,S,857
PIV,2016/01/18,B,4
PIV,2016/01/18,S,2
PNC,2016/01/18,B,103
PNC,2016/01/18,S,139
PPC,2016/01/18,B,392
PPC,2016/01/18,S,360
PPE,2016/01/18,B,21
PPE,2016/01/18,S,6
PREFTX,2016/01/18,B,3
PREFTX,2016/01/18,S,3
PSG,2016/01/18,B,1171
PSG,2016/01/18,S,1037
PSV,2016/01/18,B,1
PSV,2016/01/18,S,4
PTXSPY,2016/01/18,B,1
PTXSPY,2016/01/18,S,4
PTXTEN,2016/01/18,B,3
PTXTEN,2016/01/18,S,7
PWK,2016/01/18,B,59
PWK,2016/01/18,S,49
QFH,2016/01/18,B,4
QFH,2016/01/18,S,28
RACP,2016/01/18,B,3
RACP,2016/01/18,S,2
RBA,2016/01/18,S,1
RBP,2016/01/18,B,119
RBP,2016/01/18,S,140
RBX,2016/01/18,B,462
RBX,2016/01/18,S,474
RCL,2016/01/18,B,37
RCL,2016/01/18,S,54
RDF,2016/01/18,B,1111
RDF,2016/01/18,S,993
REB,2016/01/18,B,18
REB,2016/01/18,S,19
REI,2016/01/18,B,1040
REI,2016/01/18,S,1136
REM,2016/01/18,B,1177
REM,2016/01/18,S,1426
REN,2016/01/18,B,2
REN,2016/01/18,S,9
RES,2016/01/18,B,305
RES,2016/01/18,S,489
RFG,2016/01/18,B,45
RFG,2016/01/18,S,162
RLF,2016/01/18,B,3
RLF,2016/01/18,S,4
RLO,2016/01/18,B,234
RLO,2016/01/18,S,413
RMBINF,2016/01/18,B,1
RMBINF,2016/01/18,S,3
RMBMID,2016/01/18,B,1
RMBMID,2016/01/18,S,3
RMBT40,2016/01/18,B,3
RMBT40,2016/01/18,S,7
RMH,2016/01/18,B,1560
RMH,2016/01/18,S,1107
RMI,2016/01/18,B,880
RMI,2016/01/18,S,915
RNG,2016/01/18,B,1
ROC,2016/01/18,B,101
ROC,2016/01/18,S,91
RPL,2016/01/18,B,83
RPL,2016/01/18,S,125
RTN,2016/01/18,S,1
S32,2016/01/18,B,105
S32,2016/01/18,S,157
SAB,2016/01/18,B,1815
SAB,2016/01/18,S,2035
SAC,2016/01/18,B,101
SAC,2016/01/18,S,122
SAP,2016/01/18,B,764
SAP,2016/01/18,S,855
SAR,2016/01/18,S,2
SBACI,2016/01/18,S,2
SBACOP,2016/01/18,S,1
SBACRN,2016/01/18,B,4
SBACRN,2016/01/18,S,1
SBAEI,2016/01/18,B,1
SBAG1,2016/01/18,S,2
SBAOIL,2016/01/18,B,3
SBAOIL,2016/01/18,S,4
SBAPD1,2016/01/18,S,1
SBAPL1,2016/01/18,S,1
SBAS1,2016/01/18,B,1
SBAS1,2016/01/18,S,2
SBAWHT,2016/01/18,S,2
SBK,2016/01/18,B,2851
SBK,2016/01/18,S,2471
SBKNIP,2016/01/18,S,1
SBPP,2016/01/18,B,6
SBPP,2016/01/18,S,10
SBV,2016/01/18,S,1
SCD,2016/01/18,B,12
SCD,2016/01/18,S,12
SCL,2016/01/18,B,4
SCL,2016/01/18,S,3
SCP,2016/01/18,B,38
SCP,2016/01/18,S,59
SEP,2016/01/18,B,2
SEP,2016/01/18,S,27
SFN,2016/01/18,B,2
SFN,2016/01/18,S,2
SGL,2016/01/18,B,1156
SGL,2016/01/18,S,1035
SGLSBP,2016/01/18,S,2
SHFF,2016/01/18,B,8
SHFF,2016/01/18,S,8
SHFSBD,2016/01/18,B,2
SHFSBD,2016/01/18,S,11
SHP,2016/01/18,B,2120
SHP,2016/01/18,S,2071
SLA,2016/01/18,S,1
SLM,2016/01/18,B,2349
SLM,2016/01/18,S,1884
SMM,2016/01/18,B,1
SMM,2016/01/18,S,2
SNB,2016/01/18,B,2
SNB,2016/01/18,S,1
SNH,2016/01/18,B,2651
SNH,2016/01/18,S,2823
SNM,2016/01/18,S,1
SNT,2016/01/18,B,213
SNT,2016/01/18,S,298
SNU,2016/01/18,B,3
SNU,2016/01/18,S,30
SNV,2016/01/18,B,63
SNV,2016/01/18,S,59
SOH,2016/01/18,B,1
SOL,2016/01/18,B,4613
SOL,2016/01/18,S,3027
SOLBE1,2016/01/18,S,1
SOLIHM,2016/01/18,B,1
SOLIHM,2016/01/18,S,1
SOLSBD,2016/01/18,B,2
SOLSBD,2016/01/18,S,1
SOLSBE,2016/01/18,B,1
SOLSBE,2016/01/18,S,1
SOLSBO,2016/01/18,B,4
SOLSBO,2016/01/18,S,1
SOLSBQ,2016/01/18,B,16
SOLSBQ,2016/01/18,S,2
SOV,2016/01/18,B,3
SOV,2016/01/18,S,4
SPA,2016/01/18,B,3
SPG,2016/01/18,B,497
SPG,2016/01/18,S,500
SPP,2016/01/18,B,1018
SPP,2016/01/18,S,811
SRE,2016/01/18,B,54
SRE,2016/01/18,S,42
SRH,2016/01/18,S,1
SSK,2016/01/18,B,1
SSK,2016/01/18,S,3
SSS,2016/01/18,B,12
SSS,2016/01/18,S,3
STAN40,2016/01/18,B,1
STAN40,2016/01/18,S,1
STANSX,2016/01/18,B,1
STANSX,2016/01/18,S,1
STP,2016/01/18,B,18
STP,2016/01/18,S,43
STPROP,2016/01/18,B,2
STPROP,2016/01/18,S,6
STX40,2016/01/18,B,44
STX40,2016/01/18,S,63
STXDIV,2016/01/18,B,4
STXDIV,2016/01/18,S,14
STXFIN,2016/01/18,B,9
STXFIN,2016/01/18,S,14
STXIND,2016/01/18,B,10
STXIND,2016/01/18,S,8
STXRAF,2016/01/18,B,4
STXRAF,2016/01/18,S,11
STXRES,2016/01/18,B,4
STXRES,2016/01/18,S,8
STXSWX,2016/01/18,B,1
STXSWX,2016/01/18,S,9
SUI,2016/01/18,B,188
SUI,2016/01/18,S,412
SUR,2016/01/18,B,14
SUR,2016/01/18,S,27
SWXTRI,2016/01/18,B,1
SWXTRI,2016/01/18,S,1
SYG,2016/01/18,B,1
SYG,2016/01/18,S,21
TAS,2016/01/18,B,14
TAS,2016/01/18,S,21
TAW,2016/01/18,B,7
TBG,2016/01/18,B,2
TBG,2016/01/18,S,1
TBS,2016/01/18,B,1761
TBS,2016/01/18,S,1222
TCP,2016/01/18,B,73
TCP,2016/01/18,S,96
TDH,2016/01/18,S,3
TEX,2016/01/18,B,12
TEX,2016/01/18,S,40
TFG,2016/01/18,B,970
TFG,2016/01/18,S,1249
TKG,2016/01/18,B,629
TKG,2016/01/18,S,1004
TMT,2016/01/18,S,2
TON,2016/01/18,B,250
TON,2016/01/18,S,240
TOPDWF,2016/01/18,B,65
TOPDWF,2016/01/18,S,71
TOPDWK,2016/01/18,B,73
TOPDWK,2016/01/18,S,37
TOPDWW,2016/01/18,B,12
TOPDWW,2016/01/18,S,8
TOPDWX,2016/01/18,B,26
TOPDWX,2016/01/18,S,19
TOPDWY,2016/01/18,B,24
TOPDWY,2016/01/18,S,33
TOPDWZ,2016/01/18,B,10
TOPDWZ,2016/01/18,S,8
TOPSBD,2016/01/18,B,1
TOPSBF,2016/01/18,B,1
TOPSBF,2016/01/18,S,2
TOPSBG,2016/01/18,B,2
TOPSBT,2016/01/18,B,3
TOPSBT,2016/01/18,S,4
TOPSBX,2016/01/18,B,5
TOPSBX,2016/01/18,S,7
TOPSBY,2016/01/18,S,4
TOR,2016/01/18,B,20
TOR,2016/01/18,S,12
TRE,2016/01/18,B,59
TRE,2016/01/18,S,57
TRL,2016/01/18,B,3
TRL,2016/01/18,S,2
TRU,2016/01/18,B,1128
TRU,2016/01/18,S,1514
TRUIHA,2016/01/18,B,1
TRUIHA,2016/01/18,S,1
TRVP,2016/01/18,S,1
TRW,2016/01/18,S,1
TSH,2016/01/18,B,317
TSH,2016/01/18,S,381
TSX,2016/01/18,B,1
TSX,2016/01/18,S,10
TTO,2016/01/18,B,10
TTO,2016/01/18,S,10
TUC,2016/01/18,S,1
TWR,2016/01/18,B,1
TWR,2016/01/18,S,8
UBNPNW,2016/01/18,S,1
VKE,2016/01/18,B,114
VKE,2016/01/18,S,224
VKN,2016/01/18,S,1
VLE,2016/01/18,S,1
VOD,2016/01/18,B,1653
VOD,2016/01/18,S,1245
WBO,2016/01/18,B,271
WBO,2016/01/18,S,256
WEA,2016/01/18,B,71
WEA,2016/01/18,S,5
WEZ,2016/01/18,B,17
WEZ,2016/01/18,S,12
WHL,2016/01/18,B,2252
WHL,2016/01/18,S,2254
WHLSBB,2016/01/18,B,1
WIL,2016/01/18,S,1
WNH,2016/01/18,B,2
WNH,2016/01/18,S,2
WSL,2016/01/18,S,22
YRK,2016/01/18,B,15
YRK,2016/01/18,S,11
ZED,2016/01/18,B,279
ZED,2016/01/18,S,364
ZPLP,2016/01/18,S,4
ABSP,2016/01/19,B,8
ABSP,2016/01/19,S,5
ACE,2016/01/19,S,2
ACG,2016/01/19,B,44
ACG,2016/01/19,S,91
ACL,2016/01/19,B,144
ACL,2016/01/19,S,200
ACT,2016/01/19,B,18
ACT,2016/01/19,S,6
ADE,2016/01/19,B,1
ADE,2016/01/19,S,9
ADEO,2016/01/19,B,14
ADEO,2016/01/19,S,17
ADH,2016/01/19,B,166
ADH,2016/01/19,S,145
ADI,2016/01/19,B,31
ADI,2016/01/19,S,33
ADR,2016/01/19,B,32
ADR,2016/01/19,S,66
ADW,2016/01/19,B,1
ADW,2016/01/19,S,1
AEE,2016/01/19,B,1
AEE,2016/01/19,S,6
AEG,2016/01/19,B,120
AEG,2016/01/19,S,65
AEL,2016/01/19,B,3
AEN,2016/01/19,B,11
AEN,2016/01/19,S,2
AFE,2016/01/19,B,89
AFE,2016/01/19,S,128
AFH,2016/01/19,B,51
AFH,2016/01/19,S,104
AFT,2016/01/19,B,62
AFT,2016/01/19,S,59
AFX,2016/01/19,B,4
AFX,2016/01/19,S,4
AGL,2016/01/19,B,3077
AGL,2016/01/19,S,4446
AGLSBA,2016/01/19,B,1
AGLSBM,2016/01/19,B,1
AGLSBO,2016/01/19,B,2
AGLSBO,2016/01/19,S,1
AGLSTL,2016/01/19,B,1
AGLSTL,2016/01/19,S,4
AGR,2016/01/19,S,1
AIP,2016/01/19,B,143
AIP,2016/01/19,S,163
ALH,2016/01/19,B,1
ALH,2016/01/19,S,4
AMS,2016/01/19,B,3129
AMS,2016/01/19,S,3381
ANB,2016/01/19,B,207
ANB,2016/01/19,S,192
ANG,2016/01/19,B,2149
ANG,2016/01/19,S,2624
ANGSBH,2016/01/19,B,5
ANGSBH,2016/01/19,S,10
ANGSBU,2016/01/19,B,1
ANGSBU,2016/01/19,S,1
ANGSTL,2016/01/19,S,1
ANM,2016/01/19,B,2
ANM,2016/01/19,S,1
ANS,2016/01/19,B,3
ANS,2016/01/19,S,10
AOX,2016/01/19,B,1
AOX,2016/01/19,S,1
APF,2016/01/19,B,1
APF,2016/01/19,S,3
APK,2016/01/19,B,4
APK,2016/01/19,S,1
APN,2016/01/19,B,1866
APN,2016/01/19,S,3002
APNSBD,2016/01/19,B,1
APNSBD,2016/01/19,S,4
AQP,2016/01/19,B,283
AQP,2016/01/19,S,351
ARA,2016/01/19,B,82
ARA,2016/01/19,S,59
